time,year,dir,reason,net_option,gross_option,cost,delta_model,prem_entry,prem_exit,iv,sl_pts,trail,entry_time,hold_min,fold,ensemble
2025-04-04 13:00:00,2025,PUT,BE_SL,-35.71998027976896,57.5646533262443,93.28463360601326,97.5,103.19405093160276,104.07966098277575,0.11171101724160706,65.2,False,2025-04-04 11:55:00,65.0,4,confidence
2025-04-25 12:55:00,2025,PUT,SL,-2463.436314432782,-2346.914193098837,116.5221213339449,-2622.7500000000236,162.94785981026507,126.8414876087445,0.15186071352738734,80.7,False,2025-04-25 12:15:00,40.0,4,confidence
2025-05-13 12:35:00,2025,CALL,SL,-2855.23509778696,-2745.0452321111334,110.18986567582692,-2925.0,150.0063790584918,107.77491394908975,0.19846633586336296,90.0,False,2025-05-13 11:40:00,55.0,4,confidence
2025-05-15 12:10:00,2025,CALL,BE_SL,-1187.242136917957,-1070.49009885769,116.75203806026693,97.5,159.41443670603803,142.94535826207357,0.7237748988716955,90.0,False,2025-05-15 11:15:00,55.0,4,confidence
