call_thr,put_thr,skip_ceil,min_edge,pooled_PF,pooled_Net,pooled_MaxDD,pooled_TradeCount,pooled_WR,pooled_Sharpe,pooled_Sortino,per_fold_PF,passes_min_trades_filter,rank
0.25,0.35,0.65,0.05,0.9747502079340992,-2870.0967115276444,30661.3871435061,142,0.2676056338028169,-0.00637372966423132,-0.012497225609430097,"[0.01983398659337341, 2.4937541500375446, 0.5006556312563897, 1.620061789664221, 0.0, NaN, 0.7508469404010104, 1.3660065794394913]",True,55
0.25,0.35,0.7,0.05,0.968996795388517,-3505.221334659682,27678.468284578004,142,0.2676056338028169,-0.007790043793813338,-0.015216253868680096,"[0.01983398659337341, 2.649937466463356, 0.4058159529761018, 1.620061789664221, 0.0, NaN, 0.8397547718404454, 1.3755567286952086]",True,56
0.25,0.35,0.75,0.05,0.968996795388517,-3505.221334659682,27678.468284578004,142,0.2676056338028169,-0.007790043793813338,-0.015216253868680096,"[0.01983398659337341, 2.649937466463356, 0.4058159529761018, 1.620061789664221, 0.0, NaN, 0.8397547718404454, 1.3755567286952086]",True,57
0.25,0.2,0.75,0.03,0.9675622550455546,-3978.3459075884075,28549.25099856656,177,0.2711864406779661,-0.008122040214565274,-0.015207621389397985,"[0.4259641427728685, 1.7551294626892444, 0.48465494489510647, 1.7582478079016377, 0.0, NaN, 1.1202088669950439, 0.546017533010267]",True,58
0.25,0.15,0.65,0.05,0.9635755351941278,-4201.471706704742,40212.464714299975,163,0.27607361963190186,-0.009082591759106869,-0.017015947953995688,"[0.4259641427728685, 2.464813899586904, 0.6715559812440982, 1.9774137442478468, 0.0, NaN, 0.7840489129931972, 0.4215837302417168]",True,59
0.25,0.2,0.65,0.05,0.9635755351941278,-4201.471706704742,40212.464714299975,163,0.27607361963190186,-0.009082591759106869,-0.017015947953995688,"[0.4259641427728685, 2.464813899586904, 0.6715559812440982, 1.9774137442478468, 0.0, NaN, 0.7840489129931972, 0.4215837302417168]",True,60
0.2,0.25,0.65,0.08,0.9559029979895797,-5345.278642802416,27681.758104572025,166,0.27710843373493976,-0.010916322302169436,-0.02078364894073096,"[0.01972475146644598, 1.7603353429206503, 0.26575059938846846, 1.8872104060814507, 0.0, NaN, 0.9610870046078858, 0.931416850926338]",True,61
0.2,0.25,0.65,0.05,0.9474231268888517,-6517.830031394242,35789.67438988563,178,0.28651685393258425,-0.01362276265864116,-0.024482582086754388,"[0.42714162052385196, 1.4841832887294004, 0.5283920581245273, 1.8288011570394833, 0.0, NaN, 0.9913785096852525, 0.36092888799194917]",True,62
0.2,0.15,0.65,0.08,0.9470325062940876,-6597.099006205084,29041.18260173072,173,0.27167630057803466,-0.013148781720897585,-0.024989753550707733,"[0.01972475146644598, 1.7603353429206503, 0.3290010246719695, 1.8657261641182128, 0.0, NaN, 0.9610870046078858, 0.931416850926338]",True,63
0.2,0.2,0.65,0.08,0.9470325062940876,-6597.099006205084,29041.18260173072,173,0.27167630057803466,-0.013148781720897585,-0.024989753550707733,"[0.01972475146644598, 1.7603353429206503, 0.3290010246719695, 1.8657261641182128, 0.0, NaN, 0.9610870046078858, 0.931416850926338]",True,64
0.35,0.25,0.65,0.08,0.9434585441093944,-3163.3829439593796,24824.997072911123,70,0.32857142857142857,-0.018442713770533425,-0.025257512586289867,"[0.0, 379.0839867754451, 0.12922654781610188, 0.48360465534814295, NaN, NaN, 0.630953766255258, 1.4218168502143549]",True,65
0.25,0.3,0.65,0.03,0.9415490324520505,-6490.168446250389,34421.28831860676,150,0.26666666666666666,-0.01474072238112179,-0.028007572769715543,"[0.4259641427728685, 1.76541046995892, 0.626332078016334, 1.7958422064420396, 0.0, NaN, 0.7489735685207362, 0.6053782805222285]",True,66
0.35,0.15,0.75,0.03,0.9404489924233461,-5178.676069825848,32445.411497590274,136,0.33088235294117646,-0.02066345910262853,-0.024875710287521495,"[0.71687377164524, 4.517466301782238, 0.19432681285550618, 0.42332916591235, 1.7429728896858987, 0.0, 0.9257873643988924, 0.20574438668229486]",True,67
0.2,0.3,0.7,0.08,0.9391068431045876,-8199.177742048201,39406.41477744248,176,0.3125,-0.016175290346872945,-0.028209814326864806,"[0.01972475146644598, 2.5060872450135943, 0.352146587288344, 1.3461106698279597, 0.0, NaN, 0.7521968815585331, 1.0624879283570765]",True,68
0.35,0.15,0.6,0.08,0.9383221504522545,-3257.2495825192095,24918.863711470945,66,0.3181818181818182,-0.019843332283402373,-0.02756313062129592,"[0.0, 379.0839867754451, 0.12922654781610188, 0.3885562777918113, NaN, NaN, 0.6205507884346958, 1.4218168502143549]",True,69
0.35,0.2,0.6,0.08,0.9383221504522545,-3257.2495825192095,24918.863711470945,66,0.3181818181818182,-0.019843332283402373,-0.02756313062129592,"[0.0, 379.0839867754451, 0.12922654781610188, 0.3885562777918113, NaN, NaN, 0.6205507884346958, 1.4218168502143549]",True,70
0.35,0.25,0.6,0.08,0.9383221504522545,-3257.2495825192095,24918.863711470945,66,0.3181818181818182,-0.019843332283402373,-0.02756313062129592,"[0.0, 379.0839867754451, 0.12922654781610188, 0.3885562777918113, NaN, NaN, 0.6205507884346958, 1.4218168502143549]",True,71
0.2,0.15,0.75,0.08,0.9368255201651821,-9746.09586931959,38119.43510184584,213,0.3192488262910798,-0.017053232411495707,-0.02911084853062057,"[0.02335839622048691, 2.2875240472494016, 0.27161123601861187, 1.5963923923643324, 0.0, NaN, 0.9330211257103693, 0.8622692229110032]",True,72
0.2,0.35,0.7,0.08,0.9367520782985909,-8475.769484532695,38816.43777564773,171,0.3157894736842105,-0.0169820831586809,-0.029626927339764565,"[0.01972475146644598, 2.5060872450135943, 0.3243627720914302, 1.247421764095115, 0.0, NaN, 0.753969177557658, 1.2629839309051547]",True,73
0.2,0.25,0.75,0.08,0.9364187763221591,-8838.139654959039,31603.076533037143,190,0.32105263157894737,-0.016805887663453943,-0.02937346434539891,"[0.02335839622048691, 1.9549729141535817, 0.2793049759239598, 1.7548645666437366, 0.0, NaN, 0.8571156414066448, 0.9472799146532399]",True,74
0.25,0.3,0.7,0.03,0.9354756389888121,-7125.293069382433,31268.614946375397,150,0.26666666666666666,-0.016196905599055476,-0.03065135133797808,"[0.4259641427728685, 1.7842669314161288, 0.528502290531511, 1.7958422064420396, 0.0, NaN, 0.8376198559687374, 0.6238209385586803]",True,75
0.25,0.3,0.75,0.03,0.9354756389888121,-7125.293069382433,31268.614946375397,150,0.26666666666666666,-0.016196905599055476,-0.03065135133797808,"[0.4259641427728685, 1.7842669314161288, 0.528502290531511, 1.7958422064420396, 0.0, NaN, 0.8376198559687374, 0.6238209385586803]",True,76
0.3,0.15,0.75,0.05,0.9314305350681941,-6467.496228115688,46812.084556043446,147,0.29931972789115646,-0.02257588546676657,-0.029120732970685376,"[0.54273929696415, 7.971796378559891, 0.35422350563019167, 0.5002652065246433, 0.00802836487580595, NaN, 0.6528310179828893, 0.3518851971078116]",True,77
0.25,0.3,0.65,0.08,0.930247888493664,-8079.629698685774,30090.686374178265,146,0.2671232876712329,-0.017764723120845163,-0.03414191886585551,"[0.01972475146644598, 3.188656290828973, 0.22945487492173527, 1.8287363763339985, 0.0, NaN, 0.7821585827308676, 1.0257677377462897]",True,78
0.25,0.35,0.65,0.08,0.9274592952098695,-8356.221441170263,29500.70937238352,141,0.2695035460992908,-0.018716143254917057,-0.0360344298012668,"[0.01972475146644598, 3.188656290828973, 0.19903903175057697, 1.646783718098111, 0.0, NaN, 0.784116363628141, 1.2102258357999378]",True,79
