time,year,dir,reason,net_option,gross_option,cost,delta_model,prem_entry,prem_exit,iv,sl_pts,trail,entry_time,hold_min,fold,brain,calibrator
2025-04-01 12:30:00,2025,PUT,BE_SL,-14.840510434645893,80.77881820413495,95.61932863878084,97.5,108.35757741064117,109.60032845993555,0.1540218860052448,58.1,False,2025-04-01 12:15:00,15.0,4,cat,isotonic
2025-04-01 12:45:00,2025,PUT,FLOOD_EXIT,534.9728953034273,633.9245884829234,98.95169317949603,617.5,114.07797806103736,123.83066403769772,0.1540218860052448,60.3,False,2025-04-01 12:30:00,15.0,4,cat,isotonic
2025-04-04 11:25:00,2025,PUT,BE_SL,-9.230448474776694,90.54301700889482,99.77346548367152,97.5,117.64512745114189,119.03809694358642,0.11171101724160706,70.9,False,2025-04-04 11:15:00,10.0,4,cat,isotonic
2025-04-04 11:55:00,2025,PUT,FLOOD_EXIT,954.1608842152556,1052.4340967038552,98.27321248859957,1087.1250000000236,111.22838794321069,127.41968173865462,0.11171101724160706,69.1,False,2025-04-04 11:25:00,30.0,4,cat,isotonic
2025-04-07 14:35:00,2025,CALL,BE_SL,-194.11563884197827,-2.7145846868461376,191.40105415513213,97.5,323.479201501199,323.4374386598629,0.47043263366312027,90.0,False,2025-04-07 14:05:00,30.0,4,cat,isotonic
2025-04-08 11:10:00,2025,CALL,TRAIL_SL,1702.8267188231705,1833.6122501329737,130.78553130980328,1791.075000000019,181.68163444750462,209.8910536803196,0.3632433959509048,90.0,True,2025-04-08 11:00:00,10.0,4,cat,isotonic
2025-04-08 11:50:00,2025,CALL,TRAIL_SL,1278.5446802463962,1409.0195806004976,130.47490035410146,1419.6000000000095,182.3317551215605,204.00897943849122,0.3632433959509048,90.0,True,2025-04-08 11:30:00,20.0,4,cat,isotonic
2025-04-08 12:30:00,2025,CALL,TP,8442.049642931763,8588.674383882935,146.6247409511726,7052.5,195.78309012868522,327.9165421884227,0.3632433959509048,90.0,True,2025-04-08 11:50:00,40.0,4,cat,isotonic
2025-04-08 13:35:00,2025,CALL,BE_SL,-143.46592575719902,-10.685499416240418,132.7804263409586,97.5,192.0071888918119,191.8427965931005,0.3632433959509048,90.0,False,2025-04-08 13:05:00,30.0,4,cat,isotonic
2025-04-11 13:30:00,2025,CALL,TRAIL_SL,2228.0332618846483,2392.048174051133,164.01491216648492,2408.2499999999527,254.44998844690235,291.25072958615056,0.21277327161454898,90.0,True,2025-04-11 10:40:00,170.0,4,cat,isotonic
