time,year,dir,reason,net_option,gross_option,cost,delta_model,prem_entry,prem_exit,iv,sl_pts,trail,entry_time,hold_min,fold,brain,calibrator
2024-10-03 15:20:00,2024,PUT,SQUARE_OFF,5581.612169133266,5670.493916614614,88.88174748134777,4086.875,63.43598569416645,150.6743536420836,0.2644680783931359,45.3,True,2024-10-03 12:25:00,175.0,2,cat,platt
2024-10-04 11:00:00,2024,CALL,BE_SL,-51.24845020831276,83.6205735927706,134.86902380108336,97.5,196.39314816755905,197.67961853052475,0.14726177098474108,90.0,False,2024-10-04 10:40:00,20.0,2,cat,platt
2024-10-04 11:10:00,2024,CALL,FLOOD_EXIT,727.8963243395068,869.4661090274712,141.56978468796447,814.1249999999764,208.9313190951234,222.3077207724691,0.14726177098474108,90.0,False,2024-10-04 11:00:00,10.0,2,cat,platt
2024-10-07 13:55:00,2024,PUT,TRAIL_SL,4028.1886348316,4159.294733272172,131.1060984405721,4001.399999999967,175.02301966487903,239.01216940752784,0.20132437039247278,83.8,True,2024-10-07 12:35:00,80.0,2,cat,platt
2024-10-07 14:25:00,2024,PUT,BE_SL,-43.32423704975123,82.31820662435894,125.64244367411017,97.5,175.70029280977724,176.9667267578443,0.20132437039247278,90.0,False,2024-10-07 14:15:00,10.0,2,cat,platt
2024-10-09 11:25:00,2024,CALL,BE_SL,-69.91562094212574,23.428523180118646,93.34414412224439,97.5,103.43583366943858,103.79627248759425,0.17101664978900474,90.0,False,2024-10-09 10:45:00,40.0,2,cat,platt
2024-10-09 11:45:00,2024,CALL,SL,-1890.4515000865442,-1798.5620953810394,91.88940470550475,-1820.0,105.95243278512135,78.28224670233612,0.17101664978900474,56.0,False,2024-10-09 11:25:00,20.0,2,cat,platt
2024-10-21 13:15:00,2024,PUT,SL,-1698.2773459916668,-1598.1679656336564,100.10938035801043,-1673.75,123.7557073111675,99.16850783988048,0.13162414958800123,51.5,False,2024-10-21 13:00:00,15.0,2,cat,platt
2024-10-22 12:40:00,2024,PUT,FLOOD_EXIT,754.0998591370112,853.6777140238428,99.57785488683156,916.5000000000236,114.7854610167251,127.9189643093996,0.1639454475727351,74.8,False,2024-10-22 12:00:00,40.0,2,cat,platt
2024-10-23 11:10:00,2024,CALL,TRAIL_SL,1800.0104115306428,1888.8905119396986,88.8801004090558,1752.0749999999953,87.50436687685578,116.5642209066973,0.1548044897903373,90.0,True,2024-10-23 10:40:00,30.0,2,cat,platt
