time,year,dir,reason,net_option,gross_option,cost,delta_model,prem_entry,prem_exit,iv,sl_pts,trail,entry_time,hold_min,fold,ensemble
2026-03-12 13:55:00,2026,CALL,BE_SL,-263.13438656865503,-99.22504289985227,163.90934366880276,97.5,262.11618597307825,260.58964685154206,0.2284161843179514,90.0,False,2026-03-12 11:10:00,165.0,7,uncertainty
2026-03-23 12:35:00,2026,PUT,BE_SL,-190.71313670060238,-48.51285645648204,142.20028024412034,97.5,213.25772466677154,212.5113730289795,0.4234836663163435,90.0,False,2026-03-23 12:00:00,35.0,7,uncertainty
2026-03-24 11:25:00,2026,CALL,BE_SL,-651.2334073018625,-546.1584637552824,105.07494354658012,97.5,131.5571516376276,123.15471373370019,0.6412583078151555,90.0,False,2026-03-24 10:45:00,40.0,7,uncertainty
