time,year,dir,reason,net_option,gross_option,cost,delta_model,prem_entry,prem_exit,iv,sl_pts,trail,entry_time,hold_min,fold,brain,calibrator
2024-10-04 12:40:00,2024,CALL,SL,-2932.3326414981907,-2800.2140682303525,132.1185732678384,-2925.0,199.37168203667534,156.29146560236222,0.14726177098474108,90.0,False,2024-10-04 12:35:00,5.0,2,xgb,isotonic
2024-10-23 12:10:00,2024,CALL,BE_SL,-136.55840966618274,-53.776228230863126,82.7821814353196,97.5,79.95660939885056,79.12928281068343,0.1548044897903373,90.0,False,2024-10-23 10:45:00,85.0,2,xgb,isotonic
2024-11-04 12:00:00,2024,PUT,SL,-1961.6443793377443,-1832.4260195038278,129.21835983391645,-1992.2499999999764,189.79585624681386,161.60468671598574,0.2262255835866771,61.3,False,2024-11-04 11:45:00,15.0,2,xgb,isotonic
2024-11-04 12:40:00,2024,PUT,FLOOD_EXIT,-170.27618387195173,-33.37673647716656,136.89944739478517,-12.99999999992906,201.31892510740727,200.8054368539124,0.2262255835866771,59.9,False,2024-11-04 12:25:00,15.0,2,xgb,isotonic
2024-11-19 12:05:00,2024,CALL,TRAIL_SL,1528.4524730946637,1628.3921354356062,99.9396623409424,1597.049999999981,113.13945596963094,138.19164266864027,0.15260746658853475,59.2,True,2024-11-19 10:45:00,80.0,2,xgb,isotonic
2024-11-22 10:45:00,2024,CALL,SL,-2884.1784778428614,-2752.4201747099232,131.7583031329381,-2925.0,198.4119116514721,156.06698588670406,0.16289308532984859,90.0,False,2024-11-22 10:10:00,35.0,2,xgb,isotonic
2024-11-22 12:05:00,2024,CALL,TP,6926.737588526461,7083.033961204092,156.29637267763093,5850.0,222.25472093210738,331.2244741814011,0.16289308532984859,90.0,True,2024-11-22 10:45:00,80.0,2,xgb,isotonic
2024-11-22 13:25:00,2024,CALL,TRAIL_SL,2307.590151857857,2455.058305510629,147.46815365277178,2242.5,217.13255355122965,254.90268132831625,0.16289308532984859,73.5,True,2024-11-22 12:15:00,70.0,2,xgb,isotonic
2024-11-22 14:30:00,2024,CALL,TRAIL_SL,3827.488697055805,3973.8081633846014,146.31946632879615,3564.6000000000095,209.7379330880649,270.87344329398184,0.16289308532984859,64.9,True,2024-11-22 13:25:00,65.0,2,xgb,isotonic
2024-11-22 15:00:00,2024,CALL,TRAIL_SL,1647.0903990970091,1789.3246313413238,142.23423224431463,1682.8499999999622,207.5037565319817,235.0318277833867,0.16289308532984859,87.2,True,2024-11-22 14:35:00,25.0,2,xgb,isotonic
2024-12-13 11:25:00,2024,PUT,BE_SL,-18.272020777458437,84.31412912765154,102.58614990510998,97.5,123.97427720998166,125.27141765809938,0.11313854398478537,90.0,False,2024-12-13 11:15:00,10.0,2,xgb,isotonic
2024-12-13 11:50:00,2024,PUT,SL,-2594.4124157866295,-2491.7698370752805,102.64257871134912,-2925.0,132.27290888457355,93.93798831418462,0.11313854398478537,90.0,False,2024-12-13 11:25:00,25.0,2,xgb,isotonic
