date,vix
2014-09-18 00:00:00,12.325
2014-09-19 00:00:00,11.8875
2014-09-22 00:00:00,11.565
2014-09-23 00:00:00,12.41
2014-09-24 00:00:00,12.535
2014-09-25 00:00:00,13.2975
2014-09-26 00:00:00,12.9275
2014-09-29 00:00:00,13.385
2014-09-30 00:00:00,13.145
2014-10-01 00:00:00,13.0
2014-10-07 00:00:00,14.4625
2014-10-08 00:00:00,14.1125
2014-10-09 00:00:00,13.155
2014-10-10 00:00:00,14.33
2014-10-13 00:00:00,14.5
2014-10-14 00:00:00,14.5925
2014-10-16 00:00:00,16.432501
2014-10-17 00:00:00,16.4
2014-10-20 00:00:00,14.19
2014-10-21 00:00:00,13.33
2014-10-22 00:00:00,13.03
2014-10-23 00:00:00,12.8625
2014-10-27 00:00:00,13.515
2014-10-28 00:00:00,13.3225
2014-10-29 00:00:00,13.005
2014-10-30 00:00:00,13.265
2014-10-31 00:00:00,13.295
2014-11-03 00:00:00,13.7375
2014-11-05 00:00:00,13.755
2014-11-07 00:00:00,14.11
2014-11-10 00:00:00,13.93
2014-11-11 00:00:00,14.8
2014-11-12 00:00:00,14.435
2014-11-13 00:00:00,13.8
2014-11-14 00:00:00,13.9725
2014-11-17 00:00:00,14.41
2014-11-18 00:00:00,14.065
2014-11-19 00:00:00,14.345
2014-11-20 00:00:00,14.165
2014-11-21 00:00:00,13.8525
2014-11-24 00:00:00,13.0175
2014-11-25 00:00:00,13.525
2014-11-26 00:00:00,12.985
2014-11-27 00:00:00,12.7425
2014-11-28 00:00:00,12.8975
2014-12-01 00:00:00,13.2025
2014-12-02 00:00:00,12.395
2014-12-03 00:00:00,12.3675
2014-12-04 00:00:00,12.445
2014-12-05 00:00:00,11.95
2014-12-08 00:00:00,12.2075
2014-12-09 00:00:00,12.495
2014-12-10 00:00:00,12.2425
2014-12-11 00:00:00,12.7725
2014-12-12 00:00:00,13.7525
2014-12-15 00:00:00,14.02
2014-12-16 00:00:00,16.307501
2014-12-17 00:00:00,16.924999
2014-12-18 00:00:00,14.5975
2014-12-19 00:00:00,14.51
2014-12-22 00:00:00,14.21
2014-12-23 00:00:00,15.2975
2014-12-24 00:00:00,15.07
2014-12-26 00:00:00,14.645
2014-12-29 00:00:00,14.5825
2014-12-30 00:00:00,14.8625
2014-12-31 00:00:00,15.12
2015-01-01 00:00:00,15.025
2015-01-02 00:00:00,13.795
2015-01-05 00:00:00,14.1525
2015-01-06 00:00:00,17.42
2015-01-07 00:00:00,18.139999
2015-01-08 00:00:00,16.4725
2015-01-09 00:00:00,15.955
2015-01-12 00:00:00,16.110001
2015-01-13 00:00:00,16.4825
2015-01-14 00:00:00,17.247499
2015-01-15 00:00:00,16.16
2015-01-16 00:00:00,17.275
2015-01-19 00:00:00,17.65
2015-01-20 00:00:00,17.272499
2015-01-21 00:00:00,17.7125
2015-01-22 00:00:00,18.565001
2015-01-23 00:00:00,17.885
2015-01-27 00:00:00,18.084999
2015-01-28 00:00:00,19.77
2015-01-29 00:00:00,19.432501
2015-01-30 00:00:00,20.172501
2015-02-02 00:00:00,20.405001
2015-02-03 00:00:00,19.807501
2015-02-04 00:00:00,20.049999
2015-02-05 00:00:00,20.615
2015-02-06 00:00:00,20.684999
2015-02-09 00:00:00,22.014999
2015-02-10 00:00:00,21.192499
2015-02-11 00:00:00,20.502501
2015-02-12 00:00:00,20.157499
2015-02-13 00:00:00,20.102501
2015-02-16 00:00:00,20.825001
2015-02-18 00:00:00,20.9125
2015-02-19 00:00:00,20.397499
2015-02-20 00:00:00,21.2675
2015-02-23 00:00:00,21.6325
2015-02-24 00:00:00,21.549999
2015-02-25 00:00:00,20.775
2015-02-26 00:00:00,20.58
2015-02-27 00:00:00,19.57
2015-02-28 00:00:00,16.969999
2015-03-02 00:00:00,15.8475
2015-03-03 00:00:00,15.4925
2015-03-04 00:00:00,15.1975
2015-03-05 00:00:00,14.4375
2015-03-09 00:00:00,15.8125
2015-03-10 00:00:00,15.5325
2015-03-11 00:00:00,15.13
2015-03-12 00:00:00,14.75
2015-03-13 00:00:00,14.965
2015-03-16 00:00:00,15.1775
2015-03-17 00:00:00,15.1275
2015-03-18 00:00:00,15.5125
2015-03-19 00:00:00,15.1975
2015-03-20 00:00:00,14.26
2015-03-23 00:00:00,14.27
2015-03-24 00:00:00,13.6725
2015-03-25 00:00:00,13.1425
2015-03-26 00:00:00,15.1625
2015-03-27 00:00:00,14.5
2015-03-30 00:00:00,14.2625
2015-03-31 00:00:00,14.4925
2015-04-01 00:00:00,13.665
2015-04-06 00:00:00,14.5725
2015-04-07 00:00:00,14.25
2015-04-08 00:00:00,14.3475
2015-04-09 00:00:00,14.4175
2015-04-10 00:00:00,14.255
2015-04-13 00:00:00,14.4875
2015-04-15 00:00:00,14.62
2015-04-16 00:00:00,14.95
2015-04-17 00:00:00,15.04
2015-04-20 00:00:00,16.297501
2015-04-21 00:00:00,17.030001
2015-04-22 00:00:00,17.209999
2015-04-23 00:00:00,18.5
2015-04-24 00:00:00,19.105
2015-04-27 00:00:00,18.735001
2015-04-28 00:00:00,17.41
2015-04-29 00:00:00,17.235001
2015-04-30 00:00:00,17.225
2015-05-04 00:00:00,17.307501
2015-05-05 00:00:00,17.365
2015-05-06 00:00:00,19.67
2015-05-07 00:00:00,19.65
2015-05-08 00:00:00,19.110001
2015-05-11 00:00:00,18.625
2015-05-12 00:00:00,20.545
2015-05-13 00:00:00,20.684999
2015-05-14 00:00:00,20.700001
2015-05-15 00:00:00,19.815001
2015-05-18 00:00:00,17.9025
2015-05-19 00:00:00,18.27
2015-05-20 00:00:00,17.717501
2015-05-21 00:00:00,17.4125
2015-05-22 00:00:00,16.9475
2015-05-25 00:00:00,16.932501
2015-05-26 00:00:00,17.067499
2015-05-27 00:00:00,17.282499
2015-05-28 00:00:00,17.1325
2015-05-29 00:00:00,16.657499
2015-06-01 00:00:00,16.9125
2015-06-02 00:00:00,16.82
2015-06-03 00:00:00,17.504999
2015-06-04 00:00:00,18.122499
2015-06-05 00:00:00,18.0875
2015-06-08 00:00:00,18.885
2015-06-09 00:00:00,18.01
2015-06-10 00:00:00,17.077499
2015-06-11 00:00:00,17.805
2015-06-12 00:00:00,17.477501
2015-06-15 00:00:00,17.525
2015-06-16 00:00:00,17.1675
2015-06-17 00:00:00,16.727501
2015-06-18 00:00:00,16.014999
2015-06-19 00:00:00,15.085
2015-06-22 00:00:00,15.4875
2015-06-23 00:00:00,15.0425
2015-06-24 00:00:00,15.915
2015-06-25 00:00:00,15.93
2015-06-26 00:00:00,15.76
2015-06-29 00:00:00,17.297501
2015-06-30 00:00:00,16.9275
2015-07-01 00:00:00,15.845
2015-07-02 00:00:00,15.5575
2015-07-03 00:00:00,16.305
2015-07-06 00:00:00,16.0175
2015-07-07 00:00:00,16.307501
2015-07-08 00:00:00,17.790001
2015-07-09 00:00:00,17.4375
2015-07-10 00:00:00,17.07
2015-07-13 00:00:00,16.272499
2015-07-14 00:00:00,16.01
2015-07-15 00:00:00,15.5675
2015-07-16 00:00:00,14.7825
2015-07-17 00:00:00,14.8025
2015-07-20 00:00:00,14.96
2015-07-21 00:00:00,15.0975
2015-07-22 00:00:00,15.13
2015-07-23 00:00:00,15.52
2015-07-24 00:00:00,15.4575
2015-07-27 00:00:00,16.370001
2015-07-28 00:00:00,15.915
2015-07-29 00:00:00,15.8775
2015-07-30 00:00:00,15.325
2015-07-31 00:00:00,14.57
2015-08-03 00:00:00,15.39
2015-08-04 00:00:00,14.83
2015-08-05 00:00:00,14.665
2015-08-06 00:00:00,14.73
2015-08-07 00:00:00,14.91
2015-08-10 00:00:00,15.465
2015-08-11 00:00:00,15.8925
2015-08-12 00:00:00,17.445
2015-08-13 00:00:00,17.0175
2015-08-14 00:00:00,16.02
2015-08-17 00:00:00,16.4625
2015-08-18 00:00:00,16.360001
2015-08-19 00:00:00,16.68
2015-08-20 00:00:00,16.975
2015-08-21 00:00:00,17.115
2015-08-24 00:00:00,28.129999
2015-08-25 00:00:00,26.8475
2015-08-26 00:00:00,25.514999
2015-08-27 00:00:00,22.0425
2015-08-28 00:00:00,23.33
2015-08-31 00:00:00,24.594999
2015-09-01 00:00:00,28.717501
2015-09-02 00:00:00,26.65
2015-09-03 00:00:00,24.115
2015-09-04 00:00:00,26.422501
2015-09-07 00:00:00,26.35
2015-09-08 00:00:00,24.567499
2015-09-09 00:00:00,24.299999
2015-09-10 00:00:00,24.745001
2015-09-11 00:00:00,24.975
2015-09-14 00:00:00,24.32
2015-09-15 00:00:00,23.7425
2015-09-16 00:00:00,21.997499
2015-09-18 00:00:00,18.2925
2015-09-21 00:00:00,18.1775
2015-09-22 00:00:00,20.344999
2015-09-23 00:00:00,20.6875
2015-09-24 00:00:00,20.8825
2015-09-28 00:00:00,21.6675
2015-09-29 00:00:00,21.57
2015-09-30 00:00:00,19.625
2015-10-01 00:00:00,19.235001
2015-10-05 00:00:00,19.127501
2015-10-06 00:00:00,19.305
2015-10-07 00:00:00,19.3375
2015-10-08 00:00:00,19.5625
2015-10-09 00:00:00,18.924999
2015-10-12 00:00:00,19.122499
2015-10-13 00:00:00,18.014999
2015-10-14 00:00:00,17.719999
2015-10-15 00:00:00,17.17
2015-10-16 00:00:00,16.275
2015-10-19 00:00:00,16.877501
2015-10-20 00:00:00,16.995001
2015-10-21 00:00:00,16.622499
2015-10-23 00:00:00,16.192499
2015-10-26 00:00:00,17.23
2015-10-27 00:00:00,16.535
2015-10-28 00:00:00,17.040001
2015-10-29 00:00:00,17.5825
2015-10-30 00:00:00,17.879999
2015-11-02 00:00:00,19.477501
2015-11-03 00:00:00,19.555
2015-11-04 00:00:00,19.355
2015-11-05 00:00:00,19.2925
2015-11-06 00:00:00,19.4725
2015-11-09 00:00:00,17.040001
2015-11-10 00:00:00,16.825001
2015-11-11 00:00:00,16.905001
2015-11-13 00:00:00,17.6525
2015-11-16 00:00:00,17.877501
2015-11-17 00:00:00,16.9725
2015-11-18 00:00:00,17.415001
2015-11-19 00:00:00,15.84
2015-11-20 00:00:00,15.8975
2015-11-23 00:00:00,17.075001
2015-11-24 00:00:00,16.245001
2015-11-26 00:00:00,16.6875
2015-11-27 00:00:00,16.73
2015-11-30 00:00:00,16.43
2015-12-01 00:00:00,15.635
2015-12-02 00:00:00,15.4875
2015-12-03 00:00:00,16.055
2015-12-04 00:00:00,16.084999
2015-12-07 00:00:00,15.865
2015-12-08 00:00:00,15.9725
2015-12-09 00:00:00,16.725
2015-12-10 00:00:00,16.2925
2015-12-11 00:00:00,17.182501
2015-12-14 00:00:00,17.797501
2015-12-15 00:00:00,17.342501
2015-12-16 00:00:00,16.727501
2015-12-17 00:00:00,14.215
2015-12-18 00:00:00,14.4925
2015-12-21 00:00:00,14.225
2015-12-22 00:00:00,14.4825
2015-12-23 00:00:00,13.6525
2015-12-24 00:00:00,13.745
2015-12-28 00:00:00,14.4025
2015-12-29 00:00:00,14.235
2015-12-30 00:00:00,14.235
2015-12-31 00:00:00,13.87
2016-01-01 00:00:00,14.26
2016-01-04 00:00:00,16.834999
2016-01-05 00:00:00,16.702499
2016-01-06 00:00:00,16.5525
2016-01-07 00:00:00,18.959999
2016-01-08 00:00:00,17.797501
2016-01-11 00:00:00,18.690001
2016-01-12 00:00:00,18.7125
2016-01-13 00:00:00,18.352501
2016-01-14 00:00:00,18.605
2016-01-15 00:00:00,19.415001
2016-01-18 00:00:00,20.225
2016-01-19 00:00:00,18.43
2016-01-20 00:00:00,20.965
2016-01-21 00:00:00,20.8125
2016-01-22 00:00:00,18.82
2016-01-25 00:00:00,18.264999
2016-01-27 00:00:00,19.057501
2016-01-28 00:00:00,17.9
2016-01-29 00:00:00,17.24
2016-02-01 00:00:00,17.889999
2016-02-02 00:00:00,18.035
2016-02-03 00:00:00,18.5875
2016-02-04 00:00:00,18.2075
2016-02-05 00:00:00,18.115
2016-02-08 00:00:00,20.2575
2016-02-09 00:00:00,21.727501
2016-02-10 00:00:00,22.465
2016-02-11 00:00:00,25.965
2016-02-12 00:00:00,24.672501
2016-02-15 00:00:00,22.375
2016-02-16 00:00:00,23.040001
2016-02-17 00:00:00,21.8325
2016-02-18 00:00:00,21.485001
2016-02-19 00:00:00,20.915001
2016-02-22 00:00:00,20.915001
2016-02-23 00:00:00,23.8375
2016-02-24 00:00:00,22.955
2016-02-25 00:00:00,22.745001
2016-02-26 00:00:00,21.865
2016-02-29 00:00:00,20.157499
2016-03-01 00:00:00,18.672501
2016-03-02 00:00:00,18.99
2016-03-03 00:00:00,18.040001
2016-03-04 00:00:00,17.8825
2016-03-08 00:00:00,18.465
2016-03-09 00:00:00,17.504999
2016-03-10 00:00:00,17.895
2016-03-11 00:00:00,17.0975
2016-03-14 00:00:00,17.102501
2016-03-15 00:00:00,17.5975
2016-03-16 00:00:00,17.115
2016-03-17 00:00:00,16.84
2016-03-18 00:00:00,16.3825
2016-03-21 00:00:00,16.3325
2016-03-22 00:00:00,16.43
2016-03-23 00:00:00,16.344999
2016-03-28 00:00:00,17.485001
2016-03-29 00:00:00,17.637501
2016-03-30 00:00:00,16.807501
2016-03-31 00:00:00,16.5825
2016-04-01 00:00:00,17.2775
2016-04-04 00:00:00,17.450001
2016-04-05 00:00:00,17.83
2016-04-06 00:00:00,17.344999
2016-04-07 00:00:00,16.934999
2016-04-08 00:00:00,16.432501
2016-04-11 00:00:00,16.012501
2016-04-12 00:00:00,16.025
2016-04-13 00:00:00,16.035
2016-04-18 00:00:00,16.9475
2016-04-20 00:00:00,17.075001
2016-04-21 00:00:00,16.512501
2016-04-22 00:00:00,16.379999
2016-04-25 00:00:00,16.5725
2016-04-26 00:00:00,16.58
2016-04-27 00:00:00,16.352501
2016-04-28 00:00:00,16.5975
2016-04-29 00:00:00,16.5375
2016-05-02 00:00:00,17.092501
2016-05-03 00:00:00,17.4625
2016-05-04 00:00:00,17.445
2016-05-05 00:00:00,17.17
2016-05-06 00:00:00,16.9475
2016-05-09 00:00:00,16.612499
2016-05-10 00:00:00,16.415001
2016-05-11 00:00:00,16.9625
2016-05-12 00:00:00,16.327499
2016-05-13 00:00:00,16.997499
2016-05-16 00:00:00,17.032499
2016-05-17 00:00:00,16.372499
2016-05-18 00:00:00,16.455
2016-05-19 00:00:00,17.0625
2016-05-20 00:00:00,16.424999
2016-05-23 00:00:00,16.16
2016-05-24 00:00:00,16.219999
2016-05-25 00:00:00,15.52
2016-05-26 00:00:00,15.325
2016-05-27 00:00:00,15.26
2016-05-30 00:00:00,15.975
2016-05-31 00:00:00,16.045
2016-06-01 00:00:00,15.835
2016-06-02 00:00:00,15.0875
2016-06-03 00:00:00,14.995
2016-06-06 00:00:00,15.355
2016-06-07 00:00:00,14.87
2016-06-08 00:00:00,15.1425
2016-06-09 00:00:00,15.6725
2016-06-10 00:00:00,15.97
2016-06-13 00:00:00,16.5825
2016-06-14 00:00:00,17.190001
2016-06-15 00:00:00,17.055
2016-06-16 00:00:00,17.6975
2016-06-17 00:00:00,17.35
2016-06-20 00:00:00,17.5175
2016-06-21 00:00:00,17.26
2016-06-22 00:00:00,18.184999
2016-06-23 00:00:00,18.02
2016-06-24 00:00:00,18.627501
2016-06-27 00:00:00,18.530001
2016-06-28 00:00:00,17.725
2016-06-29 00:00:00,16.155001
2016-06-30 00:00:00,16.290001
2016-07-01 00:00:00,15.7375
2016-07-04 00:00:00,15.5775
2016-07-05 00:00:00,15.3625
2016-07-07 00:00:00,15.3075
2016-07-08 00:00:00,15.0825
2016-07-11 00:00:00,14.8475
2016-07-12 00:00:00,14.7825
2016-07-13 00:00:00,15.325
2016-07-14 00:00:00,15.61
2016-07-15 00:00:00,15.6375
2016-07-18 00:00:00,15.9875
2016-07-19 00:00:00,15.795
2016-07-20 00:00:00,15.99
2016-07-21 00:00:00,15.7125
2016-07-22 00:00:00,15.4975
2016-07-25 00:00:00,15.7175
2016-07-26 00:00:00,15.62
2016-07-27 00:00:00,15.4275
2016-07-28 00:00:00,15.1475
2016-07-29 00:00:00,14.9175
2016-08-01 00:00:00,15.18
2016-08-02 00:00:00,15.6925
2016-08-03 00:00:00,16.237499
2016-08-04 00:00:00,15.14
2016-08-05 00:00:00,14.3525
2016-08-08 00:00:00,14.5875
2016-08-09 00:00:00,14.5375
2016-08-10 00:00:00,14.9225
2016-08-11 00:00:00,14.2125
2016-08-12 00:00:00,13.77
2016-08-16 00:00:00,14.1825
2016-08-17 00:00:00,14.78
2016-08-18 00:00:00,14.55
2016-08-19 00:00:00,14.5375
2016-08-22 00:00:00,14.235
2016-08-23 00:00:00,13.8975
2016-08-24 00:00:00,13.4875
2016-08-25 00:00:00,13.285
2016-08-26 00:00:00,13.57
2016-08-29 00:00:00,13.165
2016-08-30 00:00:00,13.02
2016-08-31 00:00:00,13.2425
2016-09-01 00:00:00,13.34
2016-09-02 00:00:00,12.94
2016-09-06 00:00:00,12.75
2016-09-07 00:00:00,13.145
2016-09-08 00:00:00,13.115
2016-09-09 00:00:00,13.23
2016-09-12 00:00:00,15.24
2016-09-14 00:00:00,14.7625
2016-09-15 00:00:00,14.6775
2016-09-16 00:00:00,14.58
2016-09-19 00:00:00,14.94
2016-09-20 00:00:00,14.78
2016-09-21 00:00:00,14.805
2016-09-22 00:00:00,13.34
2016-09-23 00:00:00,13.2475
2016-09-26 00:00:00,14.565
2016-09-27 00:00:00,14.25
2016-09-28 00:00:00,13.8475
2016-09-29 00:00:00,18.450001
2016-09-30 00:00:00,17.18
2016-10-03 00:00:00,15.62
2016-10-04 00:00:00,14.9925
2016-10-05 00:00:00,14.925
2016-10-06 00:00:00,14.835
2016-10-07 00:00:00,14.485
2016-10-10 00:00:00,14.285
2016-10-13 00:00:00,15.425
2016-10-14 00:00:00,14.8875
2016-10-17 00:00:00,15.655
2016-10-18 00:00:00,14.5375
2016-10-19 00:00:00,14.6125
2016-10-20 00:00:00,14.165
2016-10-21 00:00:00,13.83
2016-10-24 00:00:00,14.3325
2016-10-25 00:00:00,14.4825
2016-10-26 00:00:00,14.4525
2016-10-27 00:00:00,14.085
2016-10-28 00:00:00,14.6525
2016-11-01 00:00:00,15.735
2016-11-02 00:00:00,16.797501
2016-11-03 00:00:00,16.465
2016-11-04 00:00:00,16.8475
2016-11-07 00:00:00,16.5075
2016-11-08 00:00:00,16.77
2016-11-09 00:00:00,16.620001
2016-11-10 00:00:00,15.4575
2016-11-11 00:00:00,17.365
2016-11-15 00:00:00,20.145
2016-11-16 00:00:00,19.502501
2016-11-17 00:00:00,18.709999
2016-11-18 00:00:00,17.805
2016-11-21 00:00:00,19.0975
2016-11-22 00:00:00,18.465
2016-11-23 00:00:00,18.040001
2016-11-24 00:00:00,17.16
2016-11-25 00:00:00,17.612499
2016-11-28 00:00:00,18.055
2016-11-29 00:00:00,17.7075
2016-11-30 00:00:00,16.85
2016-12-01 00:00:00,16.6875
2016-12-02 00:00:00,17.932501
2016-12-05 00:00:00,17.2875
2016-12-06 00:00:00,17.105
2016-12-07 00:00:00,16.844999
2016-12-08 00:00:00,15.525
2016-12-09 00:00:00,15.0675
2016-12-12 00:00:00,16.192499
2016-12-13 00:00:00,15.9225
2016-12-14 00:00:00,16.592501
2016-12-15 00:00:00,15.655
2016-12-16 00:00:00,15.2525
2016-12-19 00:00:00,14.8375
2016-12-20 00:00:00,14.5375
2016-12-21 00:00:00,14.705
2016-12-22 00:00:00,15.5525
2016-12-23 00:00:00,15.1275
2016-12-26 00:00:00,16.602501
2016-12-27 00:00:00,15.0825
2016-12-28 00:00:00,15.5425
2016-12-29 00:00:00,15.2825
2016-12-30 00:00:00,15.465
2017-01-02 00:00:00,15.83
2017-01-03 00:00:00,15.9575
2017-01-04 00:00:00,15.89
2017-01-05 00:00:00,15.05
2017-01-06 00:00:00,14.9125
2017-01-09 00:00:00,15.48
2017-01-10 00:00:00,15.195
2017-01-11 00:00:00,14.8075
2017-01-12 00:00:00,14.6125
2017-01-13 00:00:00,14.3825
2017-01-16 00:00:00,15.065
2017-01-17 00:00:00,15.3925
2017-01-18 00:00:00,15.1825
2017-01-19 00:00:00,15.02
2017-01-20 00:00:00,15.79
2017-01-23 00:00:00,15.905
2017-01-24 00:00:00,15.285
2017-01-25 00:00:00,15.17
2017-01-27 00:00:00,16.004999
2017-01-30 00:00:00,16.67
2017-01-31 00:00:00,16.825001
2017-02-01 00:00:00,13.97
2017-02-02 00:00:00,13.52
2017-02-03 00:00:00,13.1275
2017-02-06 00:00:00,13.3975
2017-02-07 00:00:00,13.5075
2017-02-08 00:00:00,13.35
2017-02-09 00:00:00,13.235
2017-02-10 00:00:00,13.1775
2017-02-13 00:00:00,13.6925
2017-02-14 00:00:00,13.8025
2017-02-15 00:00:00,14.2125
2017-02-16 00:00:00,13.73
2017-02-17 00:00:00,13.4325
2017-02-20 00:00:00,13.61
2017-02-21 00:00:00,13.525
2017-02-22 00:00:00,13.7
2017-02-23 00:00:00,13.4
2017-02-27 00:00:00,13.675
2017-02-28 00:00:00,13.7925
2017-03-01 00:00:00,13.575
2017-03-02 00:00:00,13.3625
2017-03-03 00:00:00,13.3525
2017-03-06 00:00:00,13.64
2017-03-07 00:00:00,13.875
2017-03-08 00:00:00,14.075
2017-03-09 00:00:00,14.39
2017-03-10 00:00:00,13.9575
2017-03-14 00:00:00,12.4
2017-03-15 00:00:00,12.4225
2017-03-16 00:00:00,11.91
2017-03-17 00:00:00,11.8525
2017-03-20 00:00:00,12.0175
2017-03-21 00:00:00,11.9425
2017-03-22 00:00:00,12.27
2017-03-23 00:00:00,11.835
2017-03-24 00:00:00,11.9775
2017-03-27 00:00:00,12.435
2017-03-28 00:00:00,12.1175
2017-03-29 00:00:00,12.0875
2017-03-30 00:00:00,12.15
2017-03-31 00:00:00,12.42
2017-04-03 00:00:00,11.4925
2017-04-05 00:00:00,11.55
2017-04-06 00:00:00,11.29
2017-04-07 00:00:00,11.6925
2017-04-10 00:00:00,11.62
2017-04-11 00:00:00,11.395
2017-04-12 00:00:00,11.6275
2017-04-13 00:00:00,11.5775
2017-04-17 00:00:00,11.8925
2017-04-18 00:00:00,12.375
2017-04-19 00:00:00,12.215
2017-04-20 00:00:00,11.56
2017-04-21 00:00:00,11.4225
2017-04-24 00:00:00,11.625
2017-04-25 00:00:00,11.155
2017-04-26 00:00:00,11.74
2017-04-27 00:00:00,11.07
2017-04-28 00:00:00,10.86
2017-05-02 00:00:00,11.4475
2017-05-03 00:00:00,11.5275
2017-05-04 00:00:00,11.3325
2017-05-05 00:00:00,11.9875
2017-05-08 00:00:00,11.665
2017-05-09 00:00:00,11.1125
2017-05-10 00:00:00,10.9475
2017-05-11 00:00:00,10.8375
2017-05-12 00:00:00,10.6275
2017-05-15 00:00:00,10.675
2017-05-16 00:00:00,10.56
2017-05-17 00:00:00,10.635
2017-05-18 00:00:00,11.785
2017-05-19 00:00:00,11.3025
2017-05-22 00:00:00,11.2025
2017-05-23 00:00:00,12.2025
2017-05-24 00:00:00,11.83
2017-05-25 00:00:00,10.4475
2017-05-26 00:00:00,10.8625
2017-05-29 00:00:00,11.7875
2017-05-30 00:00:00,11.765
2017-05-31 00:00:00,11.7625
2017-06-01 00:00:00,11.3075
2017-06-02 00:00:00,10.81
2017-06-05 00:00:00,11.015
2017-06-06 00:00:00,11.1325
2017-06-07 00:00:00,10.89
2017-06-08 00:00:00,11.0675
2017-06-09 00:00:00,10.8625
2017-06-12 00:00:00,11.4225
2017-06-13 00:00:00,11.34
2017-06-14 00:00:00,11.18
2017-06-15 00:00:00,11.325
2017-06-16 00:00:00,10.915
2017-06-19 00:00:00,10.6275
2017-06-20 00:00:00,10.6575
2017-06-21 00:00:00,10.915
2017-06-22 00:00:00,11.2075
2017-06-23 00:00:00,11.5575
2017-06-27 00:00:00,12.5075
2017-06-28 00:00:00,11.99
2017-06-29 00:00:00,11.3825
2017-06-30 00:00:00,11.7325
2017-07-03 00:00:00,11.2
2017-07-04 00:00:00,11.275
2017-07-05 00:00:00,11.1525
2017-07-06 00:00:00,10.9825
2017-07-07 00:00:00,10.8675
2017-07-10 00:00:00,10.8675
2017-07-11 00:00:00,10.89
2017-07-12 00:00:00,11.0525
2017-07-13 00:00:00,11.2475
2017-07-14 00:00:00,11.1725
2017-07-17 00:00:00,11.4575
2017-07-18 00:00:00,11.49
2017-07-19 00:00:00,11.255
2017-07-20 00:00:00,11.315
2017-07-21 00:00:00,11.085
2017-07-24 00:00:00,11.3125
2017-07-25 00:00:00,10.9125
2017-07-26 00:00:00,11.17
2017-07-27 00:00:00,11.2175
2017-07-28 00:00:00,11.1375
2017-07-31 00:00:00,11.9
2017-08-01 00:00:00,11.9075
2017-08-02 00:00:00,11.9425
2017-08-03 00:00:00,11.6425
2017-08-04 00:00:00,11.39
2017-08-07 00:00:00,11.895
2017-08-08 00:00:00,12.77
2017-08-09 00:00:00,13.4525
2017-08-10 00:00:00,13.8025
2017-08-11 00:00:00,15.195
2017-08-14 00:00:00,14.3825
2017-08-16 00:00:00,14.2375
2017-08-17 00:00:00,14.34
2017-08-18 00:00:00,14.57
2017-08-21 00:00:00,14.815
2017-08-22 00:00:00,14.105
2017-08-23 00:00:00,13.1825
2017-08-24 00:00:00,12.5725
2017-08-28 00:00:00,12.64
2017-08-29 00:00:00,13.5425
2017-08-30 00:00:00,12.8875
2017-08-31 00:00:00,11.9525
2017-09-01 00:00:00,11.675
2017-09-04 00:00:00,13.165
2017-09-05 00:00:00,12.8875
2017-09-06 00:00:00,13.12
2017-09-07 00:00:00,13.0075
2017-09-08 00:00:00,12.9625
2017-09-11 00:00:00,12.36
2017-09-12 00:00:00,11.7575
2017-09-13 00:00:00,11.755
2017-09-14 00:00:00,11.47
2017-09-15 00:00:00,11.6775
2017-09-18 00:00:00,11.4425
2017-09-19 00:00:00,11.465
2017-09-20 00:00:00,11.6325
2017-09-21 00:00:00,11.6325
2017-09-22 00:00:00,12.81
2017-09-25 00:00:00,13.34
2017-09-26 00:00:00,12.9275
2017-09-27 00:00:00,13.8625
2017-09-28 00:00:00,13.1725
2017-09-29 00:00:00,12.485
2017-10-03 00:00:00,12.46
2017-10-04 00:00:00,11.8
2017-10-05 00:00:00,11.71
2017-10-06 00:00:00,11.1175
2017-10-09 00:00:00,11.3925
2017-10-10 00:00:00,11.1125
2017-10-11 00:00:00,11.73
2017-10-12 00:00:00,11.0425
2017-10-13 00:00:00,11.2625
2017-10-16 00:00:00,11.31
2017-10-17 00:00:00,11.61
2017-10-18 00:00:00,11.54
2017-10-19 00:00:00,12.395
2017-10-23 00:00:00,12.325
2017-10-24 00:00:00,11.59
2017-10-25 00:00:00,11.76
2017-10-26 00:00:00,11.6175
2017-10-27 00:00:00,11.475
2017-10-30 00:00:00,12.1125
2017-10-31 00:00:00,12.44
2017-11-01 00:00:00,12.1375
2017-11-02 00:00:00,12.005
2017-11-03 00:00:00,11.91
2017-11-06 00:00:00,13.0225
2017-11-07 00:00:00,13.2375
2017-11-08 00:00:00,13.61
2017-11-09 00:00:00,13.2675
2017-11-10 00:00:00,13.475
2017-11-13 00:00:00,14.045
2017-11-14 00:00:00,14.165
2017-11-15 00:00:00,14.265
2017-11-16 00:00:00,13.4625
2017-11-17 00:00:00,13.7125
2017-11-20 00:00:00,13.4325
2017-11-21 00:00:00,13.715
2017-11-22 00:00:00,14.0375
2017-11-23 00:00:00,13.865
2017-11-24 00:00:00,13.5125
2017-11-27 00:00:00,13.03
2017-11-28 00:00:00,13.1475
2017-11-29 00:00:00,13.06
2017-11-30 00:00:00,13.55
2017-12-01 00:00:00,14.795
2017-12-04 00:00:00,14.855
2017-12-05 00:00:00,15.0075
2017-12-06 00:00:00,15.0875
2017-12-07 00:00:00,14.2725
2017-12-08 00:00:00,13.6725
2017-12-11 00:00:00,14.1475
