date,bn,nf,usd
2015-04-06,18605.44921875,8659.900390625,62.060001373291016
2015-04-07,18469.30078125,8660.2998046875,62.060001373291016
2015-04-08,18416.599609375,8714.400390625,62.308998107910156
2015-04-09,18875.849609375,8778.2998046875,62.18199920654297
2015-04-10,18800.849609375,8780.349609375,62.31399917602539
2015-04-13,18798.25,8834.0,62.26900100708008
2015-04-16,18637.05078125,8706.7001953125,62.38999938964844
2015-04-17,18345.55078125,8606.0,62.32600021362305
2015-04-20,18112.75,8448.099609375,62.542999267578125
2015-04-21,18105.75,8377.75,63.14500045776367
2015-04-22,18243.69921875,8429.7001953125,62.87799835205078
2015-04-23,18245.599609375,8398.2998046875,62.935001373291016
2015-04-24,18001.900390625,8305.25,63.2869987487793
2015-04-27,17767.599609375,8213.7998046875,63.654998779296875
2015-04-28,18246.25,8285.599609375,63.13999938964844
2015-04-29,18302.650390625,8239.75,63.03300094604492
2015-04-30,18338.099609375,8181.5,63.44200134277344
2015-05-04,18501.30078125,8331.9501953125,63.52299880981445
2015-05-05,18471.44921875,8324.7998046875,63.59299850463867
2015-05-06,17799.55078125,8097.0,63.34400177001953
2015-05-07,17376.900390625,8057.2998046875,63.65999984741211
2015-05-08,17796.599609375,8191.5,64.08200073242188
2015-05-11,18199.75,8325.25,63.70399856567383
2015-05-12,17628.650390625,8126.9501953125,64.0199966430664
2015-05-13,18097.44921875,8235.4501953125,64.21099853515625
2015-05-14,18116.19921875,8224.2001953125,64.04399871826172
2015-05-15,18183.150390625,8262.349609375,63.40800094604492
2015-05-18,18422.94921875,8373.650390625,63.43299865722656
2015-05-19,18380.400390625,8365.650390625,63.729000091552734
2015-05-20,18555.150390625,8423.25,63.78499984741211
2015-05-21,18513.150390625,8421.0,63.625
2015-05-22,18433.30078125,8458.9501953125,63.625999450683594
2015-05-25,18324.849609375,8370.25,63.483001708984375
2015-05-26,18329.30078125,8339.349609375,63.57099914550781
2015-05-27,18538.849609375,8334.599609375,63.97600173950195
2015-05-28,18449.19921875,8319.0,63.874000549316406
2015-05-29,18721.349609375,8433.650390625,63.82500076293945
2015-06-01,18617.0,8433.400390625,63.736000061035156
2015-06-02,17977.30078125,8236.4501953125,63.61000061035156
2015-06-03,17721.400390625,8135.10009765625,63.6619987487793
2015-06-04,17719.19921875,8130.64990234375,64.05899810791016
2015-06-05,17549.25,8114.7001953125,64.0009994506836
2015-06-08,17432.599609375,8044.14990234375,63.762001037597656
2015-06-09,17489.900390625,8022.39990234375,63.97600173950195
2015-06-10,17707.25,8124.4501953125,64.03800201416016
2015-06-11,17304.400390625,7965.35009765625,63.79899978637695
2015-06-12,17523.55078125,7982.89990234375,63.999000549316406
2015-06-15,17458.69921875,8013.89990234375,64.09200286865234
2015-06-16,17602.44921875,8047.2998046875,64.052001953125
2015-06-17,17584.05078125,8091.5498046875,64.18199920654297
2015-06-18,17733.55078125,8174.60009765625,64.00299835205078
2015-06-19,17880.849609375,8224.9501953125,63.64500045776367
2015-06-22,18334.5,8353.099609375,63.492000579833984
2015-06-23,18391.349609375,8381.5498046875,63.50699996948242
2015-06-24,18365.55078125,8360.849609375,63.599998474121094
2015-06-25,18492.900390625,8398.0,63.5620002746582
2015-06-26,18371.5,8381.099609375,63.51100158691406
2015-06-29,18241.25,8318.400390625,63.444000244140625
2015-06-30,18296.099609375,8368.5,63.7239990234375
2015-07-01,18581.599609375,8453.0498046875,63.59000015258789
2015-07-02,18585.55078125,8444.900390625,63.57400131225586
2015-07-03,18729.650390625,8484.900390625,63.369998931884766
2015-07-06,18825.150390625,8522.150390625,63.40399932861328
2015-07-07,18798.5,8510.7998046875,63.3650016784668
2015-07-08,18463.150390625,8363.0498046875,63.518001556396484
2015-07-09,18508.69921875,8328.5498046875,63.5620002746582
2015-07-10,18719.80078125,8360.5498046875,63.36399841308594
2015-07-13,18893.55078125,8459.650390625,63.35200119018555
2015-07-14,18780.19921875,8454.099609375,63.513999938964844
2015-07-15,18816.25,8523.7998046875,63.32400131225586
2015-07-16,19168.05078125,8608.0498046875,63.52399826049805
2015-07-17,19094.69921875,8609.849609375,63.481998443603516
2015-07-20,19032.69921875,8603.4501953125,63.48400115966797
2015-07-21,18723.400390625,8529.4501953125,63.625
2015-07-22,18997.0,8633.5,63.58300018310547
2015-07-23,18865.0,8589.7998046875,63.66400146484375
2015-07-24,18635.849609375,8521.5498046875,63.847999572753906
2015-07-27,18213.05078125,8361.0,64.0999984741211
2015-07-28,18282.80078125,8337.0,64.21700286865234
2015-07-29,18323.400390625,8375.0498046875,63.8390007019043
2015-07-30,18440.400390625,8421.7998046875,63.882999420166016
2015-07-31,18729.849609375,8532.849609375,64.11799621582031
2015-08-03,18914.69921875,8543.0498046875,63.97999954223633
2015-08-04,18972.599609375,8516.900390625,64.1240005493164
2015-08-05,18928.55078125,8567.9501953125,63.819000244140625
2015-08-06,19029.349609375,8588.650390625,63.69599914550781
2015-08-07,18893.55078125,8564.599609375,63.733001708984375
2015-08-10,18875.0,8525.599609375,63.733001708984375
2015-08-11,18616.900390625,8462.349609375,63.8380012512207
2015-08-12,18059.75,8349.4501953125,64.32599639892578
2015-08-13,18175.400390625,8355.849609375,64.79900360107422
2015-08-14,18723.599609375,8518.5498046875,65.26899719238281
2015-08-17,18822.05078125,8477.2998046875,65.12200164794922
2015-08-18,18780.849609375,8466.5498046875,65.44300079345703
2015-08-19,18703.25,8495.150390625,65.44599914550781
2015-08-20,18283.099609375,8372.75,65.05400085449219
2015-08-21,18057.19921875,8299.9501953125,65.46099853515625
2015-08-24,16811.80078125,7809.0,66.0260009765625
2015-08-25,17192.75,7880.7001953125,66.80699920654297
2015-08-26,16917.650390625,7791.85009765625,66.28299713134766
2015-08-27,17214.400390625,7948.9501953125,66.05599975585938
2015-08-28,17211.94921875,8001.9501953125,66.05500030517578
2015-08-31,17146.55078125,7971.2998046875,66.14299774169922
2015-09-01,16530.30078125,7785.85009765625,66.3499984741211
2015-09-02,16252.7001953125,7717.0,66.4229965209961
2015-09-03,16555.400390625,7823.0,66.22599792480469
2015-09-04,16129.099609375,7655.0498046875,66.16000366210938
2015-09-07,15790.099609375,7558.7998046875,66.6780014038086
2015-09-08,16350.9501953125,7688.25,66.8030014038086
2015-09-09,16631.5,7818.60009765625,66.40599822998047
2015-09-10,16597.650390625,7788.10009765625,66.59700012207031
2015-09-11,16612.599609375,7789.2998046875,66.31900024414062
2015-09-14,16911.80078125,7872.25,66.23400115966797
2015-09-15,16739.55078125,7829.10009765625,66.31500244140625
2015-09-16,16964.849609375,7899.14990234375,66.43000030517578
2015-09-18,17409.150390625,7981.89990234375,66.12200164794922
2015-09-21,17542.900390625,7977.10009765625,65.86100006103516
2015-09-22,17031.150390625,7812.0,65.73899841308594
2015-09-23,17255.30078125,7845.9501953125,65.875
2015-09-24,17196.650390625,7868.5,66.16200256347656
2015-09-28,17100.30078125,7795.7001953125,66.16300201416016
2015-09-29,17281.19921875,7843.2998046875,66.26000213623047
2015-09-30,17216.30078125,7948.89990234375,65.91999816894531
2015-10-01,17150.19921875,7950.89990234375,65.5270004272461
2015-10-05,17674.05078125,8119.2998046875,65.35700225830078
2015-10-06,17605.349609375,8152.89990234375,65.12300109863281
2015-10-07,17616.80078125,8177.39990234375,65.18399810791016
2015-10-08,17474.30078125,8129.35009765625,64.93900299072266
2015-10-09,17590.25,8189.7001953125,64.99500274658203
2015-10-12,17583.150390625,8143.60009765625,64.77200317382812
2015-10-13,17554.849609375,8131.7001953125,64.78199768066406
2015-10-14,17543.25,8107.89990234375,65.08499908447266
2015-10-15,17686.099609375,8179.5,64.8489990234375
2015-10-16,17912.849609375,8238.150390625,64.78399658203125
2015-10-19,17855.05078125,8275.0498046875,64.69499969482422
2015-10-20,17830.25,8261.650390625,64.95099639892578
2015-10-21,17710.55078125,8251.7001953125,64.99400329589844
2015-10-23,17934.05078125,8295.4501953125,65.05000305175781
2015-10-26,17815.05078125,8260.5498046875,64.88500213623047
2015-10-27,17806.30078125,8232.900390625,64.9010009765625
2015-10-28,17373.150390625,8171.2001953125,65.06700134277344
2015-10-29,17212.19921875,8111.75,64.94599914550781
2015-10-30,17354.5,8065.7998046875,65.44400024414062
2015-11-02,17340.599609375,8050.7998046875,65.41500091552734
2015-11-03,17325.599609375,8060.7001953125,65.54100036621094
2015-11-04,17221.05078125,8040.2001953125,65.53099822998047
2015-11-05,16995.099609375,7955.4501953125,65.58499908447266
2015-11-06,17086.5,7954.2998046875,65.86000061035156
2015-11-09,17003.0,7915.2001953125,66.13300323486328
2015-11-10,16836.0,7783.35009765625,66.46800231933594
2015-11-13,16932.849609375,7762.25,66.0479965209961
2015-11-16,17184.900390625,7806.60009765625,66.0510025024414
2015-11-17,17140.44921875,7837.5498046875,65.89700317382812
2015-11-18,16812.099609375,7731.7998046875,66.03700256347656
2015-11-19,17071.900390625,7842.75,66.07499694824219
2015-11-20,17055.599609375,7856.5498046875,66.08499908447266
2015-11-23,17060.25,7849.25,66.05000305175781
2015-11-24,16988.650390625,7831.60009765625,66.37100219726562
2015-11-26,17036.55078125,7883.7998046875,66.38200378417969
2015-11-27,17370.94921875,7942.7001953125,66.55799865722656
2015-11-30,17430.400390625,7935.25,66.9000015258789
2015-12-01,17398.55078125,7954.89990234375,66.50800323486328
2015-12-02,17218.5,7931.35009765625,66.46099853515625
2015-12-03,17110.099609375,7864.14990234375,66.55699920654297
2015-12-04,16897.30078125,7781.89990234375,66.8030014038086
2015-12-07,16947.0,7765.39990234375,66.63600158691406
2015-12-08,16801.150390625,7701.7001953125,66.76799774169922
2015-12-09,16660.75,7612.5,66.83300018310547
2015-12-10,16711.05078125,7683.2998046875,66.88999938964844
2015-12-11,16342.5,7610.4501953125,66.78600311279297
2015-12-14,16350.650390625,7650.0498046875,67.14099884033203
2015-12-15,16398.650390625,7700.89990234375,67.07099914550781
2015-12-16,16579.400390625,7750.89990234375,66.90299987792969
2015-12-17,16741.5,7844.35009765625,66.4280014038086
2015-12-18,16594.30078125,7761.9501953125,66.45899963378906
2015-12-21,16825.150390625,7834.4501953125,66.24800109863281
2015-12-22,16749.19921875,7786.10009765625,66.26899719238281
2015-12-23,16882.5,7865.9501953125,66.24299621582031
2015-12-24,16811.0,7861.0498046875,66.15399932861328
2015-12-28,16979.150390625,7925.14990234375,65.94000244140625
2015-12-29,16991.44921875,7928.9501953125,66.13400268554688
2015-12-30,16917.900390625,7896.25,66.26000213623047
2015-12-31,16922.19921875,7946.35009765625,66.45500183105469
2016-01-04,16599.150390625,7791.2998046875,66.19300079345703
2016-01-05,16542.5,7784.64990234375,66.60099792480469
2016-01-06,16433.150390625,7741.0,66.52400207519531
2016-01-07,16073.849609375,7568.2998046875,66.7239990234375
2016-01-08,16142.650390625,7601.35009765625,66.9209976196289
2016-01-11,16016.25,7563.85009765625,66.83999633789062
2016-01-12,15734.7998046875,7510.2998046875,66.79299926757812
2016-01-13,15871.849609375,7562.39990234375,66.91999816894531
2016-01-14,15609.7998046875,7536.7998046875,66.93599700927734
2016-01-15,15206.2998046875,7437.7998046875,67.30400085449219
2016-01-18,15020.7998046875,7351.0,67.76699829101562
2016-01-19,15269.650390625,7435.10009765625,67.71099853515625
2016-01-20,14935.5,7309.2998046875,67.76699829101562
2016-01-21,15101.2001953125,7276.7998046875,67.9489974975586
2016-01-22,15497.5498046875,7422.4501953125,67.80799865722656
2016-01-25,15561.150390625,7436.14990234375,67.54100036621094
2016-01-27,15534.599609375,7437.75,67.7699966430664
2016-01-28,15381.4501953125,7424.64990234375,68.19599914550781
2016-01-29,15522.400390625,7563.5498046875,68.09300231933594
2016-02-01,15314.4501953125,7555.9501953125,67.87000274658203
2016-02-02,15068.0,7455.5498046875,67.88200378417969
2016-02-03,14834.0498046875,7361.7998046875,67.98600006103516
2016-02-04,14869.150390625,7404.0,67.927001953125
2016-02-05,15162.0498046875,7489.10009765625,67.56400299072266
2016-02-08,15046.7998046875,7387.25,67.802001953125
2016-02-09,14875.099609375,7298.2001953125,68.07599639892578
2016-02-10,14588.4501953125,7215.7001953125,67.9280014038086
2016-02-11,14028.5498046875,6976.35009765625,67.89299774169922
2016-02-12,13971.5,6980.9501953125,68.4739990234375
2016-02-15,14445.0,7162.9501953125,68.11100006103516
2016-02-16,14166.4501953125,7048.25,68.13700103759766
2016-02-17,14119.849609375,7108.4501953125,68.50599670410156
2016-02-18,14298.150390625,7191.75,68.35600280761719
2016-02-19,14344.2001953125,7210.75,68.56600189208984
2016-02-22,14384.7998046875,7234.5498046875,68.53800201416016
2016-02-23,14008.349609375,7109.5498046875,68.5739974975586
2016-02-24,13794.0498046875,7018.7001953125,68.60299682617188
2016-02-25,13555.7001953125,6970.60009765625,68.3759994506836
2016-02-26,13791.4501953125,7029.75,68.7969970703125
2016-02-29,13946.400390625,6987.0498046875,68.7300033569336
2016-03-01,14412.900390625,7222.2998046875,68.21800231933594
2016-03-02,15092.4501953125,7368.85009765625,67.74600219726562
2016-03-03,15177.75,7475.60009765625,67.38800048828125
2016-03-04,15339.2001953125,7485.35009765625,67.14299774169922
2016-03-08,15146.5,7485.2998046875,67.0459976196289
2016-03-09,15279.0498046875,7531.7998046875,67.35700225830078
2016-03-10,15180.650390625,7486.14990234375,67.1449966430664
2016-03-11,15168.2001953125,7510.2001953125,67.30899810791016
2016-03-14,15277.7998046875,7538.75,66.91300201416016
2016-03-15,15326.7998046875,7460.60009765625,67.17400360107422
2016-03-16,15461.7001953125,7498.75,67.35900115966797
2016-03-17,15444.0,7512.5498046875,66.83000183105469
2016-03-18,15654.849609375,7604.35009765625,66.61199951171875
2016-03-21,15926.099609375,7704.25,66.3759994506836
2016-03-22,15936.0,7714.89990234375,66.5199966430664
2016-03-23,15887.75,7716.5,66.76399993896484
2016-03-28,15604.900390625,7615.10009765625,66.90699768066406
2016-03-29,15666.25,7597.0,66.90699768066406
2016-03-30,16134.849609375,7735.2001953125,66.36799621582031
2016-03-31,16141.650390625,7738.39990234375,66.36799621582031
2016-04-01,16174.900390625,7713.0498046875,66.24800109863281
2016-04-04,16190.599609375,7758.7998046875,66.35800170898438
2016-04-05,15695.0,7603.2001953125,66.13300323486328
2016-04-06,15636.9501953125,7614.35009765625,66.46800231933594
2016-04-07,15530.75,7546.4501953125,66.53299713134766
2016-04-08,15568.349609375,7555.2001953125,66.77899932861328
2016-04-11,15818.5,7671.39990234375,66.54399871826172
2016-04-12,15880.2001953125,7708.9501953125,66.29000091552734
2016-04-13,16278.5498046875,7850.4501953125,66.31500244140625
2016-04-18,16222.7001953125,7914.7001953125,66.65299987792969
2016-04-20,16349.7001953125,7914.75,66.22200012207031
2016-04-21,16637.150390625,7912.0498046875,66.2040023803711
2016-04-22,16703.400390625,7899.2998046875,66.51200103759766
2016-04-25,16678.650390625,7855.0498046875,66.65299987792969
2016-04-26,17002.55078125,7962.64990234375,66.70500183105469
2016-04-27,16872.94921875,7979.89990234375,66.45700073242188
2016-04-28,16716.900390625,7847.25,66.3550033569336
2016-04-29,16795.0,7849.7998046875,66.43800354003906
2016-05-02,16543.0,7805.89990234375,66.41799926757812
2016-05-03,16388.69921875,7747.0,66.37100219726562
2016-05-04,16274.25,7706.5498046875,66.59200286865234
2016-05-05,16281.0,7735.5,66.62000274658203
2016-05-06,16296.599609375,7733.4501953125,66.60199737548828
2016-05-09,16686.099609375,7866.0498046875,66.59400177001953
2016-05-10,16784.94921875,7887.7998046875,66.72100067138672
2016-05-11,16754.44921875,7848.85009765625,66.66600036621094
2016-05-12,16923.69921875,7900.39990234375,66.59100341796875
2016-05-13,16716.900390625,7814.89990234375,66.7509994506836
2016-05-16,16737.55078125,7860.75,66.9000015258789
2016-05-17,16762.75,7890.75,66.875
2016-05-18,16728.94921875,7870.14990234375,66.86799621582031
2016-05-19,16565.25,7783.39990234375,67.16000366210938
2016-05-20,16481.44921875,7749.7001953125,67.47699737548828
2016-05-23,16407.55078125,7731.0498046875,67.4229965209961
2016-05-24,16456.650390625,7748.85009765625,67.447998046875
2016-05-25,16997.44921875,7934.89990234375,67.6510009765625
2016-05-26,17359.30078125,8069.64990234375,67.30400085449219
2016-05-27,17511.80078125,8156.64990234375,66.9540023803711
2016-05-30,17520.650390625,8178.5,67.02400207519531
2016-05-31,17620.900390625,8160.10009765625,67.13300323486328
2016-06-01,17423.44921875,8179.9501953125,67.23100280761719
2016-06-02,17567.80078125,8218.9501953125,67.4260025024414
2016-06-03,17680.80078125,8220.7998046875,67.29199981689453
2016-06-06,17671.400390625,8201.0498046875,66.99199676513672
2016-06-07,17948.150390625,8266.4501953125,66.8010025024414
2016-06-08,17946.80078125,8273.0498046875,66.76300048828125
2016-06-09,17887.69921875,8203.599609375,66.51000213623047
2016-06-10,17828.599609375,8170.0498046875,66.74099731445312
2016-06-13,17593.94921875,8110.60009765625,66.94499969482422
2016-06-14,17672.400390625,8108.85009765625,67.15399932861328
2016-06-15,17917.900390625,8206.599609375,67.2979965209961
2016-06-16,17671.30078125,8140.75,67.072998046875
2016-06-17,17696.05078125,8170.2001953125,67.30699920654297
2016-06-20,17718.599609375,8238.5,67.06600189208984
2016-06-21,17619.099609375,8219.900390625,67.12999725341797
2016-06-22,17626.05078125,8203.7001953125,67.60600280761719
2016-06-23,17892.44921875,8270.4501953125,67.4219970703125
2016-06-24,17426.05078125,8088.60009765625,67.24199676513672
2016-06-27,17514.94921875,8094.7001953125,67.87699890136719
2016-06-28,17561.55078125,8127.85009765625,67.9209976196289
2016-06-29,17689.900390625,8204.0,67.70500183105469
2016-06-30,17935.400390625,8287.75,67.41600036621094
2016-07-01,17985.650390625,8328.349609375,67.5009994506836
2016-07-04,18097.650390625,8370.7001953125,67.18199920654297
2016-07-05,18004.25,8335.9501953125,67.23699951171875
2016-07-07,18084.900390625,8337.900390625,67.4010009765625
2016-07-08,18016.25,8323.2001953125,67.49700164794922
2016-07-11,18390.94921875,8467.900390625,67.13200378417969
2016-07-12,18667.599609375,8521.0498046875,67.1449966430664
2016-07-13,18618.94921875,8519.5,66.87000274658203
2016-07-14,18863.75,8565.0,67.00599670410156
2016-07-15,18953.650390625,8541.400390625,66.83799743652344
2016-07-18,18923.400390625,8508.7001953125,67.13300323486328
2016-07-19,18905.150390625,8528.5498046875,67.13899993896484
2016-07-20,18968.19921875,8565.849609375,67.20600128173828
2016-07-21,18674.30078125,8510.099609375,67.16400146484375
2016-07-22,18690.400390625,8541.2001953125,67.15399932861328
2016-07-25,18989.599609375,8635.650390625,67.14600372314453
2016-07-26,18860.849609375,8590.650390625,67.40499877929688
2016-07-27,19021.94921875,8615.7998046875,67.28399658203125
2016-07-28,19076.55078125,8666.2998046875,67.06300354003906
2016-07-29,18953.150390625,8638.5,67.00700378417969
2016-08-01,18740.599609375,8636.5498046875,66.64800262451172
2016-08-02,18708.25,8622.900390625,66.7509994506836
2016-08-03,18602.0,8544.849609375,66.6760025024414
2016-08-04,18571.69921875,8551.099609375,66.76000213623047
2016-08-05,18925.94921875,8683.150390625,66.84100341796875
2016-08-08,18939.44921875,8711.349609375,66.83499908447266
2016-08-09,18933.30078125,8678.25,66.79399871826172
2016-08-10,18647.80078125,8575.2998046875,66.78299713134766
2016-08-11,18640.400390625,8592.150390625,66.75800323486328
2016-08-16,19002.150390625,8642.5498046875,66.86489868164062
2016-08-17,19041.25,8624.0498046875,66.85769653320312
2016-08-18,19352.80078125,8673.25,66.90550231933594
2016-08-19,19414.69921875,8666.900390625,66.81999969482422
2016-08-22,19330.25,8629.150390625,67.12750244140625
2016-08-23,19341.650390625,8632.599609375,67.1874008178711
2016-08-24,19355.599609375,8650.2998046875,67.12999725341797
2016-08-25,19304.25,8592.2001953125,67.16000366210938
2016-08-26,19195.75,8572.5498046875,67.00559997558594
2016-08-29,19217.0,8607.4501953125,67.12899780273438
2016-08-30,19531.55078125,8744.349609375,67.08999633789062
2016-08-31,19787.599609375,8786.2001953125,67.12660217285156
2016-09-01,19788.849609375,8774.650390625,66.97470092773438
2016-09-02,19883.19921875,8809.650390625,66.79299926757812
2016-09-06,20426.19921875,8943.0,66.45999908447266
2016-09-07,20406.900390625,8917.9501953125,66.25520324707031
2016-09-08,20417.25,8952.5,66.47160339355469
2016-09-09,20245.30078125,8866.7001953125,66.44999694824219
2016-09-12,19790.599609375,8715.599609375,66.77799987792969
2016-09-14,19909.150390625,8726.599609375,66.99500274658203
2016-09-15,19837.55078125,8742.5498046875,66.75810241699219
2016-09-16,19855.44921875,8779.849609375,66.85030364990234
2016-09-19,19906.849609375,8808.400390625,67.06529998779297
2016-09-20,19852.30078125,8775.900390625,66.9552001953125
2016-09-21,19828.44921875,8777.150390625,66.9749984741211
2016-09-22,20109.599609375,8867.4501953125,66.76119995117188
2016-09-23,19901.80078125,8831.5498046875,66.62259674072266
2016-09-26,19591.75,8723.0498046875,66.69650268554688
2016-09-27,19518.69921875,8706.400390625,66.60649871826172
2016-09-28,19653.55078125,8745.150390625,66.44129943847656
2016-09-29,19183.650390625,8591.25,66.33280181884766
2016-09-30,19285.69921875,8611.150390625,66.81629943847656
2016-10-03,19589.05078125,8738.099609375,66.54650115966797
2016-10-04,19672.69921875,8769.150390625,66.38030242919922
2016-10-05,19536.849609375,8743.9501953125,66.5780029296875
2016-10-06,19395.05078125,8709.5498046875,66.56320190429688
2016-10-07,19400.099609375,8697.599609375,66.68710327148438
2016-10-10,19378.55078125,8708.7998046875,66.59120178222656
2016-10-13,18954.25,8573.349609375,66.81809997558594
2016-10-14,19020.150390625,8583.400390625,66.78399658203125
2016-10-17,19070.400390625,8520.400390625,66.7052993774414
2016-10-18,19495.05078125,8677.900390625,66.78359985351562
2016-10-19,19412.099609375,8659.099609375,66.73799896240234
2016-10-20,19658.69921875,8699.400390625,66.63639831542969
2016-10-21,19710.900390625,8693.0498046875,66.84130096435547
2016-10-24,19807.900390625,8708.9501953125,66.91120147705078
2016-10-25,19834.900390625,8691.2998046875,66.83399963378906
2016-10-26,19483.599609375,8615.25,66.78130340576172
2016-10-27,19514.599609375,8615.25,66.86399841308594
2016-10-28,19555.94921875,8638.0,66.90299987792969
2016-11-01,19458.599609375,8626.25,66.66549682617188
2016-11-02,19227.900390625,8514.0,66.67849731445312
2016-11-03,19178.69921875,8484.9501953125,66.77749633789062
2016-11-04,19058.099609375,8433.75,66.68450164794922
2016-11-07,19356.0,8497.0498046875,66.7853012084961
2016-11-08,19500.80078125,8543.5498046875,66.73500061035156
2016-11-09,19518.25,8432.0,66.22949981689453
2016-11-10,20200.25,8525.75,66.50749969482422
2016-11-11,19738.80078125,8296.2998046875,67.2145004272461
2016-11-15,19289.75,8108.4501953125,67.77549743652344
2016-11-16,19108.099609375,8111.60009765625,67.74800109863281
2016-11-17,19087.849609375,8079.9501953125,67.98149871826172
2016-11-18,18959.05078125,8074.10009765625,67.97480010986328
2016-11-21,18446.400390625,7929.10009765625,68.16999816894531
2016-11-22,18548.650390625,8002.2998046875,68.21549987792969
2016-11-23,18540.900390625,8033.2998046875,68.385498046875
2016-11-24,18256.099609375,7965.5,68.79850006103516
2016-11-25,18507.30078125,8114.2998046875,68.74549865722656
2016-11-28,18301.44921875,8126.89990234375,68.50849914550781
2016-11-29,18223.75,8142.14990234375,68.55549621582031
2016-11-30,18627.80078125,8224.5,68.60800170898438
2016-12-01,18428.44921875,8192.900390625,68.58799743652344
2016-12-02,18247.650390625,8086.7998046875,68.21649932861328
2016-12-05,18408.900390625,8128.75,68.0114974975586
2016-12-06,18420.900390625,8143.14990234375,68.01249694824219
2016-12-07,18234.150390625,8102.0498046875,67.72200012207031
2016-12-08,18515.44921875,8246.849609375,67.43150329589844
2016-12-09,18695.80078125,8261.75,67.40599822998047
2016-12-12,18392.94921875,8170.7998046875,67.46050262451172
2016-12-13,18466.05078125,8221.7998046875,67.41799926757812
2016-12-14,18341.5,8182.4501953125,67.3864974975586
2016-12-15,18401.150390625,8153.60009765625,67.81999969482422
2016-12-16,18312.80078125,8139.4501953125,67.84500122070312
2016-12-19,18257.05078125,8104.35009765625,67.83499908447266
2016-12-20,18069.400390625,8082.39990234375,67.84020233154297
2016-12-21,18084.5,8061.2998046875,67.89700317382812
2016-12-22,17891.44921875,7979.10009765625,67.82550048828125
2016-12-23,17884.0,7985.75,67.83799743652344
2016-12-26,17655.55078125,7908.25,67.83080291748047
2016-12-27,17879.55078125,8032.85009765625,67.77200317382812
2016-12-28,17876.69921875,8034.85009765625,67.96800231933594
2016-12-29,18033.150390625,8103.60009765625,68.20500183105469
2016-12-30,18177.19921875,8185.7998046875,67.93299865722656
2017-01-02,17969.599609375,8179.5,67.9448013305664
2017-01-03,18035.599609375,8192.25,68.13390350341797
2017-01-04,17891.0,8190.5,68.2697982788086
2017-01-05,18115.94921875,8273.7998046875,67.885498046875
2017-01-06,18264.0,8243.7998046875,67.73300170898438
2017-01-09,18286.650390625,8236.0498046875,68.1426010131836
2017-01-10,18409.599609375,8288.599609375,68.09700012207031
2017-01-11,18830.0,8380.650390625,68.31800079345703
2017-01-12,18873.94921875,8407.2001953125,68.13999938964844
2017-01-13,18912.099609375,8400.349609375,68.12950134277344
2017-01-16,19096.44921875,8412.7998046875,68.15779876708984
2017-01-17,19067.05078125,8398.0,68.09459686279297
2017-01-18,19164.5,8417.0,67.89949798583984
2017-01-19,19124.25,8435.099609375,68.197998046875
2017-01-20,18820.80078125,8349.349609375,68.09030151367188
2017-01-23,18842.69921875,8391.5,68.07720184326172
2017-01-24,19023.5,8475.7998046875,68.05139923095703
2017-01-25,19473.19921875,8602.75,68.16449737548828
2017-01-27,19708.30078125,8641.25,68.14900207519531
2017-01-30,19585.25,8632.75,68.11000061035156
2017-01-31,19515.150390625,8561.2998046875,67.82099914550781
2017-02-01,20020.599609375,8716.400390625,67.50160217285156
2017-02-02,20070.30078125,8734.25,67.39540100097656
2017-02-03,20196.80078125,8740.9501953125,67.2656021118164
2017-02-06,20371.599609375,8801.0498046875,67.15730285644531
2017-02-07,20327.25,8768.2998046875,67.19529724121094
2017-02-08,20245.400390625,8769.0498046875,67.34049987792969
2017-02-09,20151.150390625,8778.400390625,66.96430206298828
2017-02-10,20213.900390625,8793.5498046875,66.74530029296875
2017-02-13,20251.80078125,8805.0498046875,66.84369659423828
2017-02-14,20258.099609375,8792.2998046875,66.91539764404297
2017-02-15,20163.69921875,8724.7001953125,66.7759017944336
2017-02-16,20243.69921875,8778.0,66.8655014038086
2017-02-17,20551.349609375,8821.7001953125,67.16480255126953
2017-02-20,20677.099609375,8879.2001953125,67.06520080566406
2017-02-21,20860.94921875,8907.849609375,66.96499633789062
2017-02-22,20868.44921875,8926.900390625,66.96510314941406
2017-02-23,20876.650390625,8939.5,66.91429901123047
2017-02-27,20613.05078125,8896.7001953125,66.63500213623047
2017-02-28,20607.25,8879.599609375,66.69319915771484
2017-03-01,20783.75,8945.7998046875,66.7051010131836
2017-03-02,20560.05078125,8899.75,66.85800170898438
2017-03-03,20495.599609375,8897.5498046875,66.84510040283203
2017-03-06,20663.650390625,8963.4501953125,66.77300262451172
2017-03-07,20627.5,8946.900390625,66.66470336914062
2017-03-08,20676.55078125,8924.2998046875,66.61620330810547
2017-03-09,20721.349609375,8927.0,66.76499938964844
2017-03-10,20727.55078125,8934.5498046875,66.68049621582031
2017-03-14,21102.69921875,9087.0,66.17009735107422
2017-03-15,21157.900390625,9084.7998046875,65.77510070800781
2017-03-16,21249.900390625,9153.7001953125,65.62049865722656
2017-03-17,21175.05078125,9160.0498046875,65.40450286865234
2017-03-20,21110.25,9126.849609375,65.46810150146484
2017-03-21,21019.0,9121.5,65.33529663085938
2017-03-22,20781.349609375,9030.4501953125,65.49500274658203
2017-03-23,20895.5,9086.2998046875,65.36499786376953
2017-03-24,21122.55078125,9108.0,65.44439697265625
