time,year,dir,reason,net_option,gross_option,cost,delta_model,prem_entry,prem_exit,iv,sl_pts,trail,entry_time,hold_min,fold,brain
2026-01-06 11:35:00,2026,PUT,TRAIL_SL,133.47880823444603,239.34142412918845,105.8626158947424,1116.3749999999527,130.8322286502389,134.51440440607257,0.558580952291315,37.8,True,2026-01-06 10:40:00,55.0,7,lgb
2026-01-06 12:00:00,2026,PUT,FLOOD_EXIT,139.6040383613194,242.88665723011036,103.28261886879096,573.6249999999291,125.0335545924845,128.77027239602467,0.558580952291315,36.6,False,2026-01-06 11:40:00,20.0,7,lgb
2026-01-07 13:00:00,2026,PUT,TRAIL_SL,974.1142232820808,1063.821827615784,89.7076043337032,1061.7750000000615,91.97796284450487,108.34445250013232,0.0712305854388643,34.1,True,2026-01-07 11:45:00,75.0,7,lgb
2026-01-08 12:55:00,2026,PUT,FLOOD_EXIT,697.4574374996498,787.9196662372124,90.46222873756255,783.2499999999527,94.54596793932615,106.66780895836018,0.07917760941702738,37.9,False,2026-01-08 12:25:00,30.0,7,lgb
2026-01-09 13:35:00,2026,PUT,SL,-1207.8037895421608,-1122.2806161515473,85.52317339061358,-1218.75,89.52640436660295,72.26054873350222,0.0860573403686758,37.5,False,2026-01-09 12:50:00,45.0,7,lgb
2026-01-09 14:00:00,2026,PUT,TRAIL_SL,715.7788297768757,799.5858359768408,83.80700619996517,866.7749999999432,78.45004695987882,90.75136751336868,0.0860573403686758,38.1,True,2026-01-09 13:35:00,25.0,7,lgb
2026-01-09 14:35:00,2026,PUT,TRAIL_SL,514.9674324713052,604.9899284617459,90.02249599044069,598.6499999999432,94.13986688319892,103.44740424414886,0.0860573403686758,37.7,True,2026-01-09 14:00:00,35.0,7,lgb
2026-01-09 15:05:00,2026,PUT,SL,-1264.1400745620726,-1181.2080515017078,82.93202306036484,-1351.9999999999527,83.9008918988875,65.72846033732276,0.0860573403686758,41.6,False,2026-01-09 14:35:00,30.0,7,lgb
2026-01-12 10:15:00,2026,PUT,BE_SL,-2.2902730410796153,80.54358240137844,82.83385544245806,97.5,78.81185825630928,80.05099029325356,0.12812846232057767,72.6,False,2026-01-12 10:00:00,15.0,7,lgb
2026-01-12 10:40:00,2026,PUT,FLOOD_EXIT,607.551991413168,692.1359268785272,84.58393546535927,664.6249999999054,81.66368250468986,92.31192753359028,0.12812846232057767,76.9,False,2026-01-12 10:15:00,25.0,7,lgb
2026-01-13 10:30:00,2026,PUT,SL,-2796.040438291422,-2685.9350434079897,110.10539488343215,-2651.9999999999527,149.62938101622603,108.30730342533388,0.5721170920613297,81.6,False,2026-01-13 10:15:00,15.0,7,lgb
2026-01-13 12:25:00,2026,PUT,TRAIL_SL,173.69717474940447,275.3830469877448,101.68587223834035,706.875,121.3486584614111,125.58532072276103,0.5721170920613297,44.0,True,2026-01-13 12:00:00,25.0,7,lgb
2026-01-13 14:30:00,2026,PUT,TRAIL_SL,-1224.9166970369467,-1139.0590601310669,85.8576369058798,860.925000000052,90.32989597319283,72.80591043271488,0.5721170920613297,47.6,True,2026-01-13 13:15:00,75.0,7,lgb
2026-01-14 15:05:00,2026,PUT,BE_SL,-13.744660404542813,84.97697724389582,98.72163764843863,97.5,115.30333312866424,116.61067124010879,0.09456668435227908,49.7,False,2026-01-14 14:45:00,20.0,7,lgb
