p_call,p_put,p_skip
0.0,0.00014676056763305,0.9998532394323669
0.0,0.0024608460371705007,0.9975391539628296
0.10701151782484333,0.11509972218296996,0.7778887599921868
0.11295598890626006,0.1082942321940079,0.7787497788997321
0.10878276290706777,0.09895606614671376,0.7922611709462185
0.0979269729963923,0.0990570121393324,0.8030160148642752
0.13129906703448524,0.08509086923401722,0.7836100637314976
0.1983041371159914,0.10448795903094055,0.697207903853068
0.14685554248911742,0.10311318608250523,0.7500312714283774
0.19385295224800542,0.11685560915669015,0.6892914385953045
0.16505497576293277,0.09814908327975047,0.7367959409573168
0.1184857327289994,0.09523727280704712,0.7862769944639535
0.10703633486266576,0.10650763302577028,0.786456032111564
0.0,7.998706335955002e-05,0.9999200129366405
0.0,7.998706335955002e-05,0.9999200129366405
0.0,7.998706335955002e-05,0.9999200129366405
0.0,0.0005038950807669502,0.999496104919233
0.0,0.009644865147432501,0.9903551348525675
0.0,0.0092284991164717,0.9907715008835283
0.0,0.0076165056692103,0.9923834943307897
0.0,0.010173388168826302,0.9898266118311737
0.0,0.006118222303529101,0.9938817776964709
0.0,0.005920437333717251,0.9940795626662827
0.0,0.178770035782592,0.821229964217408
0.0,0.22907854094835436,0.7709214590516457
0.0,0.22520126073474273,0.7747987392652573
0.0,0.2260144998634241,0.7739855001365759
0.0,0.22972896830458422,0.7702710316954158
0.0,0.2223898383272043,0.7776101616727957
0.0,0.2504931475015429,0.7495068524984572
0.0,0.24781305615485194,0.7521869438451481
0.0,0.2633718890294873,0.7366281109705127
0.0,0.2603861615392604,0.7396138384607396
0.0,0.2748716818514738,0.7251283181485262
0.09201428895232304,0.25357784311537346,0.6544078679323035
0.09460255202054418,0.2505481307013748,0.6548493172780809
0.09100622481676604,0.2694170278977861,0.6395767472854478
0.11919262981543399,0.2783941911902329,0.602413178994333
0.10669027921681928,0.2672566089443858,0.6260531118387948
0.09867994762076045,0.2712024447870981,0.6301176075921414
0.10671414909217652,0.2650817485652971,0.6282041023425263
0.12236531168884067,0.27886202597178994,0.5987726623393693
0.11522719460011949,0.28017430913096536,0.6045984962689152
0.10776976911692512,0.2938768831945382,0.5983533476885365
0.09418880212746789,0.30494961426576456,0.6008615836067677
0.06478942956700097,0.28486590033564924,0.6503446700973496
0.07751491653583747,0.27379587507715536,0.6486892083870072
0.0929398736057229,0.28638413389842615,0.620675992495851
0.07650005815079204,0.29531999101450396,0.6281799508347041
0.04652643518517648,0.29128269021379505,0.6621908746010283
0.0,0.268502521252422,0.731497478747578
0.1095743934667589,0.2809247325077958,0.6095008740254454
0.04264075940434709,0.2047905384577323,0.7525687021379206
0.05327375176689819,0.231732336114281,0.7149939121188209
0.04691107512862331,0.24884387667711563,0.7042450481942609
0.04326270907275025,0.24021294160805512,0.7165243493191946
0.04510806016475597,0.25234066599331345,0.7025512738419306
0.06146510129640031,0.23208165410544954,0.7064532445981502
0.05912790502417256,0.253872434907779,0.6869996600680484
0.04451310320352951,0.1968390106354946,0.7586478861609758
0.04543632814532614,0.2381416162248154,0.7164220556298584
0.05128822471786441,0.21944350050985192,0.7292682747722836
0.041127217746862524,0.1971678245838268,0.7617049576693108
0.04526143588732922,0.23144431302938195,0.7232942510832887
0.04821496539740519,0.23300114591711965,0.7187838886854752
0.03927209686699783,0.22719443309085766,0.7335334700421444
0.0409810194023858,0.20368231329172937,0.7553366673058849
0.0417840652893683,0.2368260701734881,0.7213898645371436
0.04327997317564946,0.19705824558711296,0.7596617812372376
0.04103214458052405,0.20415629933092366,0.7548115560885522
0.04691014374199709,0.20241389283618103,0.7506759634218219
0.048244196371631805,0.16246815012224372,0.7892876535061245
0.049169995843907695,0.17383437864553244,0.7769956255105599
0.04903881479787824,0.17585716795522144,0.7751040172469004
0.0499108626636887,0.17009608550250505,0.7799930518338063
0.11873253996850516,0.17253764849626954,0.7087298115352253
0.15237502823804985,0.1725611151952438,0.6750638565667063
0.2265202481341685,7.378775355584079e-05,0.7734059641122757
0.20401924584520012,7.185559920915001e-05,0.7959088985555908
0.2354756132355471,7.302600647455e-05,0.7644513607579784
0.18544739083237655,0.18493762672079198,0.6296149824468315
0.18984853038176436,0.18397377098450787,0.6261776986337277
