trade_pnl
6106.446893893338
-51.24845020831276
-52.96201846035615
-2862.2537676397646
-69.91562094212574
753.0777369089303
-148.30576009528102
-19.445288477690895
-29.470125213252146
4295.790811121103
1800.0104115306428
-40.2354542802877
-28.10432907748111
1236.9353464854557
-43.99288213661626
-13.746771108911005
1496.3191874265078
-1961.6443793377443
985.2549169393279
-1759.4027012829854
-15.276636467994095
-24.36234568825867
3362.6645073553195
-48.777348656687266
-1719.1064878902316
2981.2951432829527
1683.4589777358271
-2884.1784778428614
2881.9010170539377
-1245.3040814873007
3571.5318092239177
-2709.80098214891
-18.272020777458437
-2594.4124157866295
1987.2686193432608
-45.91174465746346
3812.5863071010835
-1694.139574682494
