time,year,dir,reason,net_option,gross_option,cost,delta_model,prem_entry,prem_exit,iv,sl_pts,trail,entry_time,hold_min,fold,brain,calibrator
2025-04-01 12:35:00,2025,PUT,FLOOD_EXIT,-1575.0086303116711,-1481.1163833211322,93.89224699053892,-1563.2499999999527,109.43816610453177,86.65176020728359,0.1540218860052448,55.0,False,2025-04-01 12:05:00,30.0,4,xgb,platt
2025-04-04 11:20:00,2025,PUT,FLOOD_EXIT,-172.58801725542617,-79.8290529487258,92.75896430670036,-74.74999999997635,102.45072483531476,101.22258555918052,0.11171101724160706,76.0,False,2025-04-04 10:50:00,30.0,4,xgb,platt
2025-04-07 12:45:00,2025,PUT,SL,-2859.6366710014663,-2682.2516781035847,177.38499289788152,-2873.0000000000473,300.5387239380889,259.27331350572604,0.47043263366312027,88.4,False,2025-04-07 12:30:00,15.0,4,xgb,platt
2025-04-07 13:55:00,2025,CALL,BE_SL,-125.20711948384391,67.613195935146,192.8203154189899,97.5,326.43977723663556,327.4799802510224,0.47043263366312027,90.0,False,2025-04-07 13:45:00,10.0,4,xgb,platt
2025-04-07 14:10:00,2025,CALL,BE_SL,-137.5987788303045,46.19517154659661,183.7939503769011,97.5,306.2598551014962,306.97055004836693,0.47043263366312027,90.0,False,2025-04-07 13:55:00,15.0,4,xgb,platt
2025-04-08 10:35:00,2025,CALL,SL,-3080.619247192802,-2949.697844361681,130.92140283112127,-2925.0,197.16040329143652,151.78043645510297,0.3632433959509048,90.0,False,2025-04-08 09:55:00,40.0,4,xgb,platt
2025-04-11 11:20:00,2025,CALL,FLOOD_EXIT,2106.343005690063,2270.185582216427,163.84257652636413,2180.750000000071,254.44998844690235,289.37592048100123,0.21277327161454898,90.0,False,2025-04-11 10:40:00,40.0,4,xgb,platt
2025-04-17 15:20:00,2025,CALL,SQUARE_OFF,26654.837378342047,26770.70554323381,115.86816489176417,15413.125,39.81648439926175,451.67349275670495,0.2365876596178527,59.2,True,2025-04-17 11:00:00,260.0,4,xgb,platt
2025-04-23 13:40:00,2025,PUT,SL,-2538.080868273168,-2458.981226407668,79.09964186550005,-2658.4999999999764,77.62910834748618,39.79862794121436,0.13575362731931453,81.8,False,2025-04-23 11:05:00,155.0,4,xgb,platt
2025-04-25 12:55:00,2025,PUT,SL,-2463.436314432782,-2346.914193098837,116.5221213339449,-2622.7500000000236,162.94785981026507,126.8414876087445,0.15186071352738734,80.7,False,2025-04-25 12:15:00,40.0,4,xgb,platt
2025-05-07 11:45:00,2025,CALL,BE_SL,-23.94514787792727,57.25312290133843,81.1982707792657,97.5,65.54418170132703,66.42499897673224,0.11970810698340904,69.1,False,2025-05-07 11:15:00,30.0,4,xgb,platt
2025-05-07 13:05:00,2025,CALL,BE_SL,-81.16965689087156,0.6092044680281106,81.77886135889968,97.5,71.01381229541585,71.02318467184705,0.11970810698340904,55.5,False,2025-05-07 11:50:00,75.0,4,xgb,platt
2025-05-12 10:55:00,2025,CALL,FLOOD_EXIT,-797.0680487408679,-657.4875161945511,139.5805325463168,-607.7500000000236,209.31296479931916,199.1977722424799,0.22195513573347692,90.0,False,2025-05-12 10:25:00,30.0,4,xgb,platt
2025-05-13 12:00:00,2025,CALL,SL,-2864.9832042035546,-2753.0882380424373,111.89496616111708,-2925.0,153.85676074520597,111.50155708301463,0.19846633586336296,90.0,False,2025-05-13 11:25:00,35.0,4,xgb,platt
2025-05-15 11:10:00,2025,CALL,SL,-2860.408946276296,-2746.942448137188,113.46649813910793,-2925.0,157.36251189545328,115.10185884718885,0.7237748988716955,90.0,False,2025-05-15 11:05:00,5.0,4,xgb,platt
2025-05-15 11:20:00,2025,CALL,BE_SL,-219.67607702710035,-98.10430869119045,121.57176833590991,97.5,167.14133831316212,165.63204125637458,0.7237748988716955,90.0,False,2025-05-15 11:10:00,10.0,4,xgb,platt
2025-05-15 11:25:00,2025,CALL,DAILY_CAP,780.7448341076256,901.8132900683304,121.06845596070474,939.2499999999291,162.84029696750986,176.7143475839457,0.7237748988716955,90.0,False,2025-05-15 11:20:00,5.0,4,xgb,platt
2025-05-21 11:25:00,2025,CALL,FLOOD_EXIT,-1908.7537421606303,-1803.7454958568196,105.0082463038107,-1694.8750000000473,135.39695093992304,107.64702023443351,0.21283543162634216,72.7,False,2025-05-21 10:45:00,40.0,4,xgb,platt
2025-05-22 13:10:00,2025,PUT,TRAIL_SL,-860.2428706742386,-763.8825723539412,96.36029832029735,910.6500000000142,112.69921397775033,100.94717440307431,0.576931406231449,48.1,True,2025-05-22 11:40:00,90.0,4,xgb,platt
2025-05-23 11:20:00,2025,CALL,TRAIL_SL,1452.918683978402,1602.9382500465726,150.01956606817077,1489.8000000000047,225.55902095840793,250.2196094206629,0.16061824791881057,75.2,True,2025-05-23 10:40:00,40.0,4,xgb,platt
2025-05-27 11:00:00,2025,PUT,SL,-2519.0203985257135,-2393.5657423629164,125.45465616279729,-2635.7499999999527,183.1332383214558,146.30914997741093,0.251156397393815,81.1,False,2025-05-27 10:40:00,20.0,4,xgb,platt
2025-05-27 12:00:00,2025,CALL,BE_SL,-65.08034420406457,65.19016952200218,130.27051372606675,97.5,186.13627544089286,187.13920112584674,0.251156397393815,90.0,False,2025-05-27 11:45:00,15.0,4,xgb,platt
2025-05-27 12:20:00,2025,CALL,FLOOD_EXIT,-1908.6288216677112,-1776.829590815778,131.7992308519334,-1790.7499999999527,195.4088771226161,168.07303726391183,0.251156397393815,90.0,False,2025-05-27 12:05:00,15.0,4,xgb,platt
2025-06-05 13:30:00,2025,CALL,SL,-2805.9666377443764,-2727.238383662343,78.72825408203322,-1992.2499999999764,77.69513946491134,35.73762587010606,0.354334686705422,61.3,False,2025-06-05 12:25:00,65.0,4,xgb,platt
2025-06-13 12:25:00,2025,CALL,TRAIL_SL,617.2046215840847,747.8631023022353,130.6584807181506,732.2249999999622,184.84093231559018,196.34651850485534,0.14141569692489842,35.3,True,2025-06-13 12:05:00,20.0,4,xgb,platt
2025-06-13 12:35:00,2025,CALL,FLOOD_EXIT,-618.0075132213022,-484.5483576827064,133.45915553859587,-456.62499999997635,195.0329325985167,187.57834248032123,0.14141569692489842,33.8,False,2025-06-13 12:25:00,10.0,4,xgb,platt
2025-06-16 15:20:00,2025,CALL,SQUARE_OFF,-682.4161939672751,-571.3442826595747,111.07191130770046,-383.49999999997635,145.0893955930078,136.29948355209126,0.15167749692388466,43.2,False,2025-06-16 12:35:00,165.0,4,xgb,platt
