snapshot_ts,expiry,spot,atm_strike,strike,ce_oi,ce_ltp,ce_iv,pe_oi,pe_ltp,pe_iv,pcr_total
2026-06-23 09:15:25,23JUN26,24055.4,24050,23050.0,0.0,1060.8,0.0,522405.0,0.55,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23100.0,0.0,1008.0,0.0,1978275.0,0.5,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23150.0,0.0,960.4,0.0,968500.0,0.5,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23200.0,0.0,911.35,0.0,3945500.0,0.65,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23250.0,0.0,863.05,0.0,1561365.0,0.6,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23300.0,0.0,809.5,0.0,4159610.0,0.65,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23350.0,0.0,762.0,0.0,1750515.0,0.65,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23400.0,507780.0,673.0,0.0,4660045.0,0.65,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23450.0,41990.0,620.0,0.0,1836835.0,0.65,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23500.0,436410.0,569.65,0.0,8262150.0,0.8,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23550.0,45890.0,536.7,0.0,2791880.0,0.85,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23600.0,601120.0,470.15,0.0,6219395.0,0.85,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23650.0,59735.0,418.25,0.0,2643680.0,1.05,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23700.0,252460.0,372.7,0.0,5925790.0,1.15,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23750.0,73450.0,318.6,0.0,3626870.0,1.45,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23800.0,554060.0,270.75,0.0,8473530.0,1.9,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23850.0,234260.0,222.2,0.0,4805450.0,3.0,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23900.0,1427205.0,173.9,0.0,8349835.0,5.6,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,23950.0,874835.0,129.75,0.0,5896020.0,10.45,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24000.0,5370040.0,89.85,0.0,13877760.0,20.65,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24050.0,2990780.0,57.45,0.0,7574190.0,36.15,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24100.0,12480845.0,32.45,0.0,11453780.0,63.4,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24150.0,10397855.0,16.75,0.0,4274920.0,97.8,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24200.0,13666510.0,8.55,0.0,2998905.0,138.85,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24250.0,6439420.0,4.2,0.0,745680.0,185.05,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24300.0,10674300.0,2.4,0.0,826865.0,233.1,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24350.0,4265625.0,1.65,0.0,109330.0,280.55,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24400.0,7212790.0,1.35,0.0,199550.0,329.55,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24450.0,3920475.0,1.2,0.0,74945.0,379.2,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24500.0,10360350.0,0.95,0.0,369785.0,428.7,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24550.0,3594695.0,0.85,0.0,40105.0,482.1,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24600.0,5830630.0,0.8,0.0,45890.0,524.05,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24650.0,3261505.0,0.75,0.0,0.0,539.5,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24700.0,6265610.0,0.7,0.0,0.0,592.8,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24750.0,2699060.0,0.7,0.0,0.0,639.0,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24800.0,7412665.0,0.6,0.0,0.0,692.6,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24850.0,1693705.0,0.55,0.0,0.0,738.8,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24900.0,3628430.0,0.55,0.0,0.0,789.65,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,24950.0,1172860.0,0.6,0.0,0.0,840.0,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,25000.0,9664980.0,0.6,0.0,187395.0,929.95,0.0,0.8678160571693818
2026-06-23 09:15:25,23JUN26,24055.4,24050,25050.0,1498770.0,0.55,0.0,0.0,939.6,0.0,0.8678160571693818
2026-06-23 09:16:31,23JUN26,24051.25,24050,23050.0,0.0,1060.8,0.0,755040.0,0.55,0.0,0.8177329695239488
2026-06-23 09:16:31,23JUN26,24051.25,24050,23100.0,76570.0,955.15,0.0,2022410.0,0.5,0.0,0.8177329695239488
