snapshot_ts,expiry,spot,atm_strike,strike,ce_oi,ce_ltp,ce_iv,pe_oi,pe_ltp,pe_iv,pcr_total
2026-07-14 09:15:16,14JUL26,24075.0,24050,23050.0,0.0,1152.0,0.0,1609140.0,0.75,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23100.0,0.0,1109.95,0.0,3015220.0,0.8,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23150.0,0.0,1075.05,0.0,1364155.0,0.75,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23200.0,0.0,1016.6,0.0,6642155.0,0.7,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23250.0,0.0,959.8,0.0,2208960.0,0.8,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23300.0,0.0,918.8,0.0,7018505.0,0.85,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23350.0,10205.0,723.0,0.0,2377765.0,0.9,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23400.0,0.0,818.7,0.0,6523855.0,1.1,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23450.0,0.0,776.5,0.0,2513160.0,1.2,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23500.0,186290.0,574.0,0.0,11236810.0,1.4,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23550.0,31980.0,526.75,0.0,3215095.0,1.75,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23600.0,78715.0,472.85,0.0,9256130.0,2.1,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23650.0,39845.0,425.65,0.0,5711615.0,2.75,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23700.0,204100.0,368.45,0.0,10579595.0,3.55,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23750.0,85150.0,326.2,0.0,6235775.0,5.4,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23800.0,462735.0,274.95,0.0,10249655.0,8.0,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23850.0,258635.0,228.85,0.0,5072990.0,12.25,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23900.0,859040.0,185.6,0.0,9150765.0,18.4,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,23950.0,360880.0,145.95,0.0,6530550.0,27.75,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,24000.0,3172455.0,107.45,0.0,18870930.0,41.55,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,24050.0,1154205.0,74.7,0.0,8505900.0,58.9,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,24100.0,3108495.0,49.9,0.0,12905230.0,83.35,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,24150.0,3916770.0,29.25,0.0,9327955.0,113.9,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,24200.0,8808020.0,17.05,0.0,10931765.0,149.85,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,24250.0,6127810.0,9.8,0.0,3588130.0,191.7,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,24300.0,9283690.0,5.95,0.0,2635750.0,236.9,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,24350.0,5036655.0,3.75,0.0,444470.0,288.7,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,24400.0,8249865.0,2.75,0.0,821275.0,336.6,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,24450.0,5428020.0,2.05,0.0,249925.0,389.9,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,24500.0,17040660.0,1.6,0.0,3334435.0,436.95,0.0,1.5426847289965098
2026-07-14 09:15:16,14JUL26,24075.0,24050,24550.0,3745300.0,1.4,0.0,70720.0,484.8,0.0,1.5426847289965098
