snapshot_ts,expiry,spot,atm_strike,strike,ce_oi,ce_ltp,ce_iv,pe_oi,pe_ltp,pe_iv,pcr_total
2026-07-22 09:15:17,28JUL26,24136.45,24150,23150.0,0.0,1054.4,0.0,339560.0,6.15,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,23200.0,0.0,979.2,0.0,2955875.0,6.9,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,23250.0,0.0,927.95,0.0,490360.0,7.75,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,23300.0,0.0,885.75,0.0,2434770.0,9.05,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,23350.0,0.0,830.45,0.0,551135.0,10.05,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,23400.0,0.0,786.75,0.0,2291510.0,12.1,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,23450.0,14690.0,691.25,0.0,809445.0,14.1,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,23500.0,770900.0,626.3,0.0,6154265.0,17.15,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,23550.0,0.0,644.0,0.0,1321905.0,20.5,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,23600.0,200005.0,542.9,0.0,3782090.0,25.3,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,23650.0,15015.0,491.4,0.0,612365.0,30.6,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,23700.0,166140.0,446.4,0.0,4332640.0,37.35,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,23750.0,39585.0,408.5,0.0,749450.0,44.65,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,23800.0,483275.0,365.6,0.0,4176640.0,54.65,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,23850.0,41405.0,328.25,0.0,667680.0,66.45,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,23900.0,577850.0,287.8,0.0,3735745.0,79.9,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,23950.0,91520.0,251.0,0.0,969995.0,96.15,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24000.0,4700865.0,220.15,0.0,7644195.0,113.1,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24050.0,233740.0,190.25,0.0,831610.0,133.35,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24100.0,3730610.0,163.6,0.0,5076110.0,155.75,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24150.0,1394055.0,139.1,0.0,1203150.0,181.5,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24200.0,11356930.0,116.7,0.0,9417200.0,208.9,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24250.0,2403570.0,97.45,0.0,992030.0,239.45,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24300.0,5875740.0,81.75,0.0,2728635.0,269.4,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24350.0,1802515.0,65.35,0.0,201565.0,306.95,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24400.0,4107155.0,52.75,0.0,1076790.0,345.2,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24450.0,1601015.0,42.0,0.0,106925.0,385.75,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24500.0,7951840.0,33.75,0.0,3049280.0,424.55,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24550.0,1138475.0,26.65,0.0,83070.0,473.65,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24600.0,5497115.0,21.1,0.0,523055.0,513.05,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24650.0,1494220.0,16.8,0.0,0.0,494.8,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24700.0,4545840.0,13.5,0.0,0.0,535.45,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24750.0,1408745.0,10.85,0.0,0.0,582.8,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24800.0,4974775.0,8.85,0.0,0.0,634.0,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24850.0,884910.0,7.35,0.0,0.0,681.5,0.0,0.8153392909459457
2026-07-22 09:15:17,28JUL26,24136.45,24150,24900.0,2874170.0,6.15,0.0,0.0,726.8,0.0,0.8153392909459457
