snapshot_ts,expiry,spot,atm_strike,strike,ce_oi,ce_ltp,ce_iv,pe_oi,pe_ltp,pe_iv,pcr_total
2026-06-17 09:15:26,23JUN26,24014.95,24000,23000.0,554060.0,1020.6,0.0,3301220.0,5.8,0.0,0.9436936725591945
2026-06-17 09:15:26,23JUN26,24014.95,24000,23050.0,0.0,926.6,0.0,351585.0,6.45,0.0,0.9436936725591945
2026-06-17 09:15:26,23JUN26,24014.95,24000,23100.0,0.0,888.8,0.0,1819025.0,6.95,0.0,0.9436936725591945
2026-06-17 09:15:26,23JUN26,24014.95,24000,23150.0,0.0,852.85,0.0,679900.0,7.75,0.0,0.9436936725591945
2026-06-17 09:15:26,23JUN26,24014.95,24000,23200.0,445575.0,831.95,0.0,3423095.0,8.7,0.0,0.9436936725591945
2026-06-17 09:15:26,23JUN26,24014.95,24000,23250.0,71695.0,687.55,0.0,930930.0,10.05,0.0,0.9436936725591945
2026-06-17 09:15:26,23JUN26,24014.95,24000,23300.0,0.0,703.8,0.0,2938390.0,11.7,0.0,0.9436936725591945
2026-06-17 09:15:26,23JUN26,24014.95,24000,23350.0,89180.0,680.0,0.0,699920.0,13.65,0.0,0.9436936725591945
2026-06-17 09:15:26,23JUN26,24014.95,24000,23400.0,0.0,600.4,0.0,3141775.0,16.15,0.0,0.9436936725591945
2026-06-17 09:15:26,23JUN26,24014.95,24000,23450.0,61100.0,580.5,0.0,655330.0,19.3,0.0,0.9436936725591945
2026-06-17 09:15:26,23JUN26,24014.95,24000,23500.0,899665.0,538.25,0.0,3431610.0,23.3,0.0,0.9436936725591945
2026-06-17 09:15:26,23JUN26,24014.95,24000,23550.0,96850.0,498.85,0.0,799890.0,27.8,0.0,0.9436936725591945
2026-06-17 09:15:26,23JUN26,24014.95,24000,23600.0,1039675.0,450.95,0.0,2576340.0,33.9,0.0,0.9436936725591945
2026-06-17 09:15:26,23JUN26,24014.95,24000,23650.0,95875.0,408.3,0.0,2036775.0,41.05,0.0,0.9436936725591945
2026-06-17 09:15:26,23JUN26,24014.95,24000,23700.0,706615.0,366.4,0.0,2855515.0,50.1,0.0,0.9436936725591945
