snapshot_ts,expiry,spot,atm_strike,strike,ce_oi,ce_ltp,ce_iv,pe_oi,pe_ltp,pe_iv,pcr_total
2026-07-16 09:15:17,21JUL26,24132.6,24150,23150.0,0.0,892.25,0.0,557830.0,4.05,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,23200.0,0.0,860.0,0.0,3016325.0,4.55,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,23250.0,0.0,797.75,0.0,783055.0,5.2,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,23300.0,0.0,762.45,0.0,5807880.0,5.85,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,23350.0,0.0,709.65,0.0,1962740.0,6.95,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,23400.0,45760.0,730.25,0.0,3052010.0,8.3,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,23450.0,16770.0,693.0,0.0,1028560.0,10.2,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,23500.0,283790.0,641.4,0.0,4548115.0,12.25,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,23550.0,0.0,528.1,0.0,896610.0,15.1,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,23600.0,86775.0,539.45,0.0,3292575.0,18.55,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,23650.0,28340.0,501.5,0.0,1019135.0,22.95,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,23700.0,144560.0,450.65,0.0,3303430.0,27.85,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,23750.0,34125.0,407.15,0.0,1322815.0,34.6,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,23800.0,380640.0,365.15,0.0,3521180.0,42.75,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,23850.0,80080.0,327.65,0.0,932295.0,52.05,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,23900.0,597480.0,288.4,0.0,2325375.0,64.05,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,23950.0,283790.0,250.3,0.0,1220570.0,77.3,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24000.0,4586335.0,216.0,0.0,5935800.0,93.05,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24050.0,2205450.0,185.3,0.0,1847690.0,111.05,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24100.0,6818045.0,155.6,0.0,5079945.0,131.9,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24150.0,4122690.0,129.15,0.0,1959360.0,155.6,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24200.0,8978710.0,105.7,0.0,2950610.0,181.25,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24250.0,2889055.0,85.8,0.0,639145.0,211.5,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24300.0,5828745.0,68.1,0.0,884715.0,243.95,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24350.0,2010645.0,53.25,0.0,200850.0,279.25,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24400.0,4642430.0,41.75,0.0,625235.0,316.55,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24450.0,1731665.0,31.8,0.0,87360.0,357.9,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24500.0,7196605.0,24.1,0.0,844155.0,398.3,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24550.0,1546935.0,18.75,0.0,55185.0,442.8,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24600.0,4439760.0,14.0,0.0,0.0,556.3,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24650.0,2117635.0,10.6,0.0,0.0,604.15,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24700.0,5998655.0,8.05,0.0,78520.0,574.05,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24750.0,2175160.0,6.4,0.0,16055.0,626.6,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24800.0,4702035.0,5.2,0.0,53105.0,690.0,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24850.0,1496820.0,4.45,0.0,0.0,794.1,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24900.0,3063255.0,3.85,0.0,0.0,843.75,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,24950.0,1336855.0,3.3,0.0,0.0,891.0,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,25000.0,7360860.0,2.8,0.0,309920.0,879.8,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,25050.0,1021995.0,2.5,0.0,0.0,992.05,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,25100.0,2647060.0,2.2,0.0,0.0,1051.9,0.0,0.6576232310801248
2026-07-16 09:15:17,21JUL26,24132.6,24150,25150.0,578630.0,2.1,0.0,0.0,1092.8,0.0,0.6576232310801248
2026-07-16 09:16:24,21JUL26,24128.7,24150,23150.0,0.0,892.25,0.0,598520.0,4.0,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,23200.0,0.0,860.0,0.0,3060265.0,4.35,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,23250.0,0.0,797.75,0.0,771160.0,5.05,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,23300.0,0.0,762.45,0.0,5846945.0,5.6,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,23350.0,0.0,709.65,0.0,1982760.0,6.7,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,23400.0,45760.0,728.25,0.0,3123380.0,8.0,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,23450.0,16835.0,687.3,0.0,1032980.0,9.65,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,23500.0,283270.0,640.0,0.0,4797585.0,11.65,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,23550.0,15145.0,588.45,0.0,930280.0,14.4,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,23600.0,86840.0,545.0,0.0,3337295.0,17.8,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,23650.0,27885.0,496.85,0.0,1131455.0,22.05,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,23700.0,146055.0,455.05,0.0,3173430.0,27.0,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,23750.0,33670.0,408.6,0.0,1429935.0,33.2,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,23800.0,381290.0,367.2,0.0,3644680.0,40.9,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,23850.0,78975.0,328.95,0.0,1069250.0,49.8,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,23900.0,599495.0,288.55,0.0,2424175.0,61.35,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,23950.0,307450.0,251.5,0.0,1304680.0,74.6,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24000.0,4596605.0,216.6,0.0,6140550.0,90.45,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24050.0,2125890.0,186.15,0.0,1928225.0,108.0,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24100.0,6799780.0,157.1,0.0,5418985.0,128.7,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24150.0,4604405.0,130.3,0.0,2260960.0,152.05,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24200.0,9202505.0,107.25,0.0,3118310.0,177.55,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24250.0,2907645.0,85.9,0.0,678535.0,208.25,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24300.0,5839470.0,68.1,0.0,913835.0,240.0,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24350.0,2045095.0,53.2,0.0,208000.0,277.55,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24400.0,4684160.0,41.85,0.0,622245.0,311.0,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24450.0,1712685.0,32.05,0.0,88985.0,352.8,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24500.0,7341165.0,24.55,0.0,843505.0,393.6,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24550.0,1628510.0,18.4,0.0,53300.0,437.25,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24600.0,4261075.0,14.05,0.0,203905.0,485.55,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24650.0,2143375.0,10.65,0.0,32500.0,531.85,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24700.0,6040580.0,8.0,0.0,78260.0,580.45,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24750.0,2200705.0,6.35,0.0,16120.0,628.0,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24800.0,4790370.0,5.15,0.0,53170.0,674.2,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24850.0,1556815.0,4.3,0.0,0.0,794.1,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24900.0,3175510.0,3.65,0.0,0.0,843.75,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,24950.0,1395550.0,3.1,0.0,0.0,891.0,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,25000.0,7404540.0,2.65,0.0,309790.0,869.9,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,25050.0,1022450.0,2.3,0.0,0.0,992.05,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,25100.0,2748980.0,2.0,0.0,0.0,1051.9,0.0,0.6742927325978102
2026-07-16 09:16:24,21JUL26,24128.7,24150,25150.0,628940.0,1.95,0.0,0.0,1092.8,0.0,0.6742927325978102
2026-07-16 09:17:28,21JUL26,24146.25,24150,23150.0,0.0,892.25,0.0,625365.0,4.0,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,23200.0,0.0,860.0,0.0,3103100.0,4.35,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,23250.0,0.0,797.75,0.0,763815.0,4.85,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,23300.0,0.0,762.45,0.0,5849870.0,5.3,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,23350.0,0.0,709.65,0.0,1990495.0,6.35,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,23400.0,46865.0,750.1,0.0,3121950.0,7.6,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,23450.0,16705.0,710.3,0.0,1074190.0,9.15,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,23500.0,280800.0,659.65,0.0,4788355.0,11.15,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,23550.0,14365.0,613.8,0.0,956020.0,13.4,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,23600.0,87165.0,566.95,0.0,3284840.0,16.35,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,23650.0,27170.0,518.75,0.0,1187030.0,19.85,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,23700.0,143910.0,475.35,0.0,3218995.0,24.5,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,23750.0,33475.0,432.8,0.0,1418690.0,30.05,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,23800.0,385190.0,386.1,0.0,3729635.0,36.85,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,23850.0,83655.0,343.2,0.0,1101815.0,45.45,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,23900.0,593385.0,304.6,0.0,2495350.0,55.55,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,23950.0,313300.0,266.6,0.0,1295970.0,67.4,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24000.0,4560400.0,230.7,0.0,6409780.0,81.55,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24050.0,2140060.0,196.85,0.0,1990300.0,98.6,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24100.0,7179510.0,166.75,0.0,5790330.0,118.6,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24150.0,4965415.0,139.2,0.0,2718690.0,139.95,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24200.0,9300785.0,113.5,0.0,3299920.0,166.25,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24250.0,2951520.0,92.25,0.0,694525.0,194.0,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24300.0,5913440.0,73.35,0.0,950625.0,224.15,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24350.0,2087540.0,57.6,0.0,214955.0,257.4,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24400.0,4730570.0,44.6,0.0,625365.0,296.4,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24450.0,1750775.0,34.1,0.0,88790.0,334.95,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24500.0,7260500.0,25.9,0.0,843830.0,377.5,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24550.0,1719770.0,19.35,0.0,52585.0,423.65,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24600.0,4320420.0,14.7,0.0,203385.0,464.6,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24650.0,2149030.0,10.95,0.0,32500.0,523.0,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24700.0,6106230.0,8.25,0.0,77935.0,566.55,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24750.0,2198235.0,6.5,0.0,16120.0,606.05,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24800.0,4773860.0,5.25,0.0,53170.0,650.0,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24850.0,1579565.0,4.35,0.0,0.0,794.1,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24900.0,3191955.0,3.65,0.0,18655.0,768.15,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,24950.0,1349725.0,3.1,0.0,0.0,891.0,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,25000.0,7377045.0,2.7,0.0,309790.0,853.3,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,25050.0,1020825.0,2.3,0.0,0.0,992.05,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,25100.0,2802020.0,1.95,0.0,0.0,1051.9,0.0,0.6843697694933191
2026-07-16 09:17:28,21JUL26,24146.25,24150,25150.0,641225.0,1.9,0.0,0.0,1092.8,0.0,0.6843697694933191
2026-07-16 09:18:35,21JUL26,24160.35,24150,23150.0,0.0,892.25,0.0,673075.0,3.8,0.0,0.6911949698455058
2026-07-16 09:18:35,21JUL26,24160.35,24150,23200.0,0.0,860.0,0.0,3128970.0,4.05,0.0,0.6911949698455058
2026-07-16 09:18:35,21JUL26,24160.35,24150,23250.0,0.0,797.75,0.0,782860.0,4.6,0.0,0.6911949698455058
2026-07-16 09:18:35,21JUL26,24160.35,24150,23300.0,0.0,762.45,0.0,5827770.0,4.95,0.0,0.6911949698455058
2026-07-16 09:18:35,21JUL26,24160.35,24150,23350.0,1430.0,799.35,0.0,2007980.0,5.95,0.0,0.6911949698455058
2026-07-16 09:18:35,21JUL26,24160.35,24150,23400.0,46865.0,763.3,0.0,3098160.0,7.0,0.0,0.6911949698455058
2026-07-16 09:18:35,21JUL26,24160.35,24150,23450.0,16835.0,716.15,0.0,1098110.0,8.45,0.0,0.6911949698455058
2026-07-16 09:18:35,21JUL26,24160.35,24150,23500.0,277290.0,668.45,0.0,4830735.0,10.35,0.0,0.6911949698455058
2026-07-16 09:18:35,21JUL26,24160.35,24150,23550.0,13910.0,621.95,0.0,982345.0,12.25,0.0,0.6911949698455058
2026-07-16 09:18:35,21JUL26,24160.35,24150,23600.0,86840.0,573.6,0.0,3258905.0,14.95,0.0,0.6911949698455058
2026-07-16 09:18:35,21JUL26,24160.35,24150,23650.0,27040.0,529.0,0.0,1170390.0,18.2,0.0,0.6911949698455058
2026-07-16 09:18:35,21JUL26,24160.35,24150,23700.0,144300.0,482.3,0.0,3308500.0,22.25,0.0,0.6911949698455058
2026-07-16 09:18:35,21JUL26,24160.35,24150,23750.0,33995.0,433.7,0.0,1432015.0,27.4,0.0,0.6911949698455058
2026-07-16 09:18:35,21JUL26,24160.35,24150,23800.0,379145.0,395.3,0.0,3767335.0,33.65,0.0,0.6911949698455058
