snapshot_ts,expiry,spot,atm_strike,strike,ce_oi,ce_ltp,ce_iv,pe_oi,pe_ltp,pe_iv,pcr_total
2026-07-06 09:15:18,07JUL26,24293.05,24300,23300.0,0.0,985.9,0.0,5668520.0,1.2,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,23350.0,0.0,936.65,0.0,1614210.0,1.25,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,23400.0,0.0,886.7,0.0,4010175.0,1.35,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,23450.0,0.0,836.95,0.0,1356680.0,1.45,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,23500.0,309725.0,782.0,0.0,9340240.0,1.6,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,23550.0,0.0,735.75,0.0,1978275.0,1.75,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,23600.0,121485.0,688.3,0.0,5827055.0,1.85,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,23650.0,40040.0,636.65,0.0,3195595.0,2.05,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,23700.0,176280.0,569.85,0.0,4516785.0,2.25,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,23750.0,0.0,525.5,0.0,3195790.0,2.8,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,23800.0,790790.0,486.7,0.0,8190130.0,3.3,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,23850.0,0.0,438.15,0.0,4396665.0,4.4,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,23900.0,1704495.0,382.45,0.0,9590815.0,6.0,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,23950.0,497705.0,337.05,0.0,4432350.0,8.3,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24000.0,4521140.0,291.75,0.0,14022580.0,11.6,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24050.0,1281735.0,244.25,0.0,4755075.0,16.25,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24100.0,1973595.0,200.9,0.0,7949825.0,23.6,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24150.0,1213940.0,161.9,0.0,4423640.0,33.4,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24200.0,4994600.0,125.85,0.0,8350030.0,47.6,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24250.0,3027960.0,95.0,0.0,3438370.0,67.65,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24300.0,11150880.0,70.0,0.0,6339515.0,92.35,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24350.0,7770555.0,49.45,0.0,2265315.0,119.4,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24400.0,11651835.0,33.4,0.0,1725035.0,156.0,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24450.0,3964025.0,22.3,0.0,358085.0,195.3,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24500.0,11541855.0,14.85,0.0,1367795.0,236.9,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24550.0,4477915.0,9.65,0.0,148915.0,279.6,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24600.0,8838635.0,6.4,0.0,264160.0,327.25,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24650.0,4317950.0,4.4,0.0,41015.0,377.5,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24700.0,7408375.0,3.55,0.0,80925.0,420.75,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24750.0,3732430.0,2.65,0.0,0.0,471.45,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24800.0,7443865.0,2.3,0.0,55055.0,518.5,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24850.0,2374840.0,1.95,0.0,0.0,567.85,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24900.0,4491630.0,1.8,0.0,0.0,619.45,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,24950.0,1897740.0,1.6,0.0,0.0,666.8,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,25000.0,12109370.0,1.5,0.0,0.0,718.7,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,25050.0,1256645.0,1.35,0.0,2145.0,765.2,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,25100.0,4750525.0,1.25,0.0,0.0,813.15,0.0,0.8863077389654787
2026-07-06 09:15:18,07JUL26,24293.05,24300,25150.0,841295.0,1.15,0.0,0.0,867.9,0.0,0.8863077389654787
