snapshot_ts,expiry,spot,atm_strike,strike,ce_oi,ce_ltp,ce_iv,pe_oi,pe_ltp,pe_iv,pcr_total
2026-07-02 09:15:16,07JUL26,24088.15,24100,23100.0,0.0,925.25,0.0,3141125.0,4.05,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,23150.0,0.0,882.15,0.0,1034540.0,4.3,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,23200.0,0.0,830.6,0.0,3362450.0,4.5,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,23250.0,6695.0,861.25,0.0,1733355.0,4.75,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,23300.0,70720.0,819.9,0.0,5779215.0,5.35,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,23350.0,0.0,683.1,0.0,1837875.0,6.2,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,23400.0,127400.0,722.95,0.0,6400615.0,7.0,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,23450.0,0.0,586.4,0.0,1729260.0,8.45,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,23500.0,423410.0,626.7,0.0,6033495.0,10.35,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,23550.0,0.0,489.4,0.0,1772290.0,12.45,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,23600.0,190255.0,532.5,0.0,3560635.0,15.45,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,23650.0,0.0,403.4,0.0,1561495.0,18.95,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,23700.0,435695.0,441.35,0.0,3928275.0,23.25,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,23750.0,155480.0,397.1,0.0,2156765.0,28.95,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,23800.0,1147315.0,354.1,0.0,4736680.0,36.3,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,23850.0,338325.0,314.2,0.0,2304380.0,45.15,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,23900.0,2624700.0,274.55,0.0,7272330.0,55.5,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,23950.0,2122380.0,237.85,0.0,3548805.0,68.4,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24000.0,11281530.0,202.3,0.0,11766105.0,83.35,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24050.0,4322760.0,170.75,0.0,3288415.0,101.05,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24100.0,5167500.0,141.8,0.0,2270645.0,122.3,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24150.0,1932385.0,115.65,0.0,454090.0,146.4,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24200.0,6425250.0,92.8,0.0,1248000.0,173.75,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24250.0,1679795.0,73.3,0.0,180180.0,204.0,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24300.0,4367090.0,57.0,0.0,795795.0,236.05,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24350.0,1326975.0,43.75,0.0,59150.0,275.45,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24400.0,4030130.0,32.85,0.0,195650.0,314.3,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24450.0,1571440.0,24.75,0.0,28665.0,360.1,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24500.0,6827795.0,18.35,0.0,850850.0,399.8,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24550.0,1538615.0,13.6,0.0,18135.0,446.2,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24600.0,4802655.0,10.15,0.0,132015.0,493.7,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24650.0,1388855.0,7.8,0.0,0.0,632.45,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24700.0,4495920.0,6.05,0.0,0.0,681.8,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24750.0,2313870.0,5.1,0.0,0.0,728.1,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24800.0,3938220.0,4.15,0.0,0.0,781.25,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24850.0,1419145.0,3.6,0.0,0.0,820.15,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24900.0,2459405.0,2.95,0.0,0.0,879.3,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,24950.0,518635.0,2.7,0.0,0.0,923.75,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,25000.0,7366970.0,2.45,0.0,429000.0,895.2,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,25050.0,639665.0,2.2,0.0,0.0,1024.9,0.0,0.9312935759225607
2026-07-02 09:15:16,07JUL26,24088.15,24100,25100.0,2321670.0,2.0,0.0,0.0,1055.8,0.0,0.9312935759225607
2026-07-02 09:16:21,07JUL26,24074.6,24050,23050.0,0.0,996.0,0.0,964600.0,4.15,0.0,0.9834618125474959
2026-07-02 09:16:21,07JUL26,24074.6,24050,23100.0,0.0,925.25,0.0,3209960.0,4.5,0.0,0.9834618125474959
2026-07-02 09:16:21,07JUL26,24074.6,24050,23150.0,0.0,882.15,0.0,1022645.0,4.75,0.0,0.9834618125474959
2026-07-02 09:16:21,07JUL26,24074.6,24050,23200.0,0.0,830.6,0.0,3458065.0,5.1,0.0,0.9834618125474959
2026-07-02 09:16:21,07JUL26,24074.6,24050,23250.0,6695.0,880.6,0.0,1780415.0,5.45,0.0,0.9834618125474959
2026-07-02 09:16:21,07JUL26,24074.6,24050,23300.0,70460.0,806.75,0.0,5757115.0,6.0,0.0,0.9834618125474959
