time,year,dir,reason,net_option,gross_option,cost,delta_model,prem_entry,prem_exit,iv,sl_pts,trail,entry_time,hold_min,fold,brain
2025-11-21 12:15:00,2025,PUT,SL,-1248.6484634126318,-1156.5134830527677,92.13498035986409,-1235.0,104.4665501941654,86.67403507027666,0.09697236565425722,38.0,False,2025-11-21 11:35:00,40.0,6,xgb
2025-11-24 10:35:00,2025,PUT,SL,-1678.7422593654096,-1594.4996442461706,84.242615119239,-1641.25,88.15187624163809,63.6211124840047,0.1387739646261038,50.5,False,2025-11-24 09:50:00,45.0,6,xgb
2025-11-24 14:10:00,2025,PUT,TRAIL_SL,854.6423083982713,941.161617729831,86.51930933155978,958.425000000052,85.21511847191687,99.69452797545273,0.1387739646261038,36.3,True,2025-11-24 12:55:00,75.0,6,xgb
2025-11-25 11:15:00,2025,PUT,TRAIL_SL,348.66133198283086,461.4601341177058,112.79880213487496,786.8249999999716,145.68680120075442,152.78618787948835,0.5572211623299129,37.9,True,2025-11-25 10:50:00,25.0,6,xgb
2025-11-25 11:55:00,2025,PUT,SL,-1871.0894392800872,-1769.6322857693667,101.45715351072035,-1156.9999999999527,127.3229529567052,100.0978408679457,0.5572211623299129,35.6,False,2025-11-25 11:15:00,40.0,6,xgb
2025-11-25 12:40:00,2025,PUT,SL,-1417.3925294906103,-1325.0252886616363,92.3672408289739,-1020.5000000000473,105.52212099078497,85.13711654983672,0.5572211623299129,31.4,False,2025-11-25 12:20:00,20.0,6,xgb
2025-11-27 15:00:00,2025,PUT,SL,-1353.1929669320361,-1260.34575655327,92.84721037876618,-1368.2499999999527,106.39360327175928,87.00366855555512,0.0888763760896351,42.1,False,2025-11-27 14:55:00,5.0,6,xgb
2025-12-01 12:25:00,2025,PUT,TRAIL_SL,685.7264287020673,767.0996339229714,81.37320522090411,822.8999999999905,58.681916897801784,70.48344972738596,0.11392123808657197,36.2,True,2025-12-01 11:55:00,30.0,6,xgb
2025-12-01 12:50:00,2025,PUT,TRAIL_SL,542.1789554074356,624.6969442930731,82.5179888856375,608.4000000000378,69.82628985488554,79.43701207477898,0.11392123808657197,38.1,True,2025-12-01 12:25:00,25.0,6,xgb
2025-12-01 14:00:00,2025,PUT,SL,-1411.277244844477,-1330.9638412619552,80.31340358252203,-1260.9999999999764,74.47117166631506,53.994804877669594,0.11392123808657197,38.8,False,2025-12-01 12:50:00,70.0,6,xgb
2025-12-01 15:00:00,2025,PUT,TRAIL_SL,489.92549196150713,570.0873580335247,80.16186607201752,651.3000000000284,50.96023401968705,59.73080875866435,0.11392123808657197,32.9,True,2025-12-01 14:40:00,20.0,6,xgb
2025-12-03 11:10:00,2025,PUT,FLOOD_EXIT,-556.4783294184754,-460.0436300342335,96.43469938424184,-495.625,111.90224863123512,104.82465432301615,0.09306408716708763,40.6,False,2025-12-03 10:40:00,30.0,6,xgb
2025-12-08 11:10:00,2025,PUT,TRAIL_SL,603.8665283509215,686.3950023401503,82.5284739892288,695.1749999999811,69.19076625725756,79.75068937018295,0.11697585623536932,36.8,True,2025-12-08 10:40:00,30.0,6,xgb
2025-12-08 11:25:00,2025,PUT,FLOOD_EXIT,-392.1461166311575,-311.8857603888682,80.2603562422893,-329.87499999992906,62.10123108477819,57.30298861725714,0.11697585623536932,33.3,False,2025-12-08 11:15:00,10.0,6,xgb
2025-12-09 12:30:00,2025,CALL,TRAIL_SL,95.8008465596726,190.97093812695675,95.17009156728415,1073.4749999999622,107.00029270510458,109.938307137827,0.43209383505236926,49.5,True,2025-12-09 11:15:00,75.0,6,xgb
2025-12-10 11:45:00,2025,PUT,FLOOD_EXIT,1042.2271751721587,1139.65103742059,97.42386224843138,1246.375000000071,109.04645637268732,126.57954925608101,0.09806871578232694,40.4,True,2025-12-10 11:10:00,35.0,6,xgb
2025-12-11 10:10:00,2025,PUT,SL,-1673.2357220351173,-1589.3161316415808,83.91959039353642,-1975.9999999999764,87.4108263616763,62.959808951805826,0.0841748270315541,60.8,False,2025-12-11 09:55:00,15.0,6,xgb
2025-12-17 12:10:00,2025,PUT,TRAIL_SL,427.99024675641704,519.5114797450333,91.52123298861622,605.4750000000331,97.7729823819518,105.76546668572155,0.08889573072395253,34.9,True,2025-12-17 11:00:00,70.0,6,xgb
