time,year,dir,reason,net_option,gross_option,cost,delta_model,prem_entry,prem_exit,iv,sl_pts,trail,entry_time,hold_min,fold,brain
2025-07-01 12:20:00,2025,PUT,BE_SL,-81.5895281480091,7.6873902429179,89.276918390927,97.5,94.36220239553404,94.48046993773278,0.11992209657815052,41.7,False,2025-07-01 10:40:00,100.0,5,lgb
2025-07-03 14:35:00,2025,PUT,TP,4122.903854787541,4207.421550336212,84.51769554867147,3535.9999999999764,44.43656806263425,109.16613037549905,0.3691948882158707,54.4,True,2025-07-03 14:05:00,30.0,5,lgb
2025-07-04 14:30:00,2025,PUT,SL,-1273.5205459772908,-1172.9676715458754,100.55287443141538,-1257.7500000000236,123.40169651045107,105.35604002512991,0.10409897910669062,38.7,False,2025-07-04 12:15:00,135.0,5,lgb
2025-07-11 10:50:00,2025,PUT,BE_SL,-11.065358743271645,85.38863403429787,96.45399277756951,97.5,110.21526536528108,111.52893665811644,0.09631441800043784,36.1,False,2025-07-11 10:40:00,10.0,5,lgb
2025-07-11 11:35:00,2025,PUT,BE_SL,-15.526774469873487,87.51621675863134,103.04299122850483,97.5,124.98890191081591,126.33530524556409,0.09631441800043784,43.7,False,2025-07-11 11:10:00,25.0,5,lgb
2025-07-11 11:40:00,2025,PUT,FLOOD_EXIT,271.22495757233844,374.8639113117497,103.63895373941128,373.75,125.41421360951608,131.18135070661992,0.09631441800043784,41.3,False,2025-07-11 11:35:00,5.0,5,lgb
2025-07-14 12:05:00,2025,PUT,TRAIL_SL,585.0522754081421,673.4418617079155,88.38958629977338,777.0749999999953,90.25978914847838,100.620433174754,0.11423970764114845,34.2,True,2025-07-14 10:55:00,70.0,5,lgb
2025-07-14 12:20:00,2025,PUT,FLOOD_EXIT,143.30585725705427,235.1787512591818,91.87289400212754,253.49999999997635,99.46380748497359,103.08194211973023,0.11423970764114845,30.0,False,2025-07-14 12:05:00,15.0,5,lgb
2025-07-15 11:50:00,2025,CALL,TRAIL_SL,1475.668115142841,1563.6104222813901,87.94230713854898,1392.3000000000047,86.43259534925164,110.48814030742687,0.09868027307368903,37.7,True,2025-07-15 10:40:00,70.0,5,lgb
2025-07-18 11:30:00,2025,PUT,FLOOD_EXIT,-257.27095746461157,-157.81425086476702,99.45670659984457,-157.6249999999527,117.7224345563045,115.29452300453886,0.10055620494489279,40.8,False,2025-07-18 11:00:00,30.0,5,lgb
