time,year,dir,reason,net_option,gross_option,cost,delta_model,prem_entry,prem_exit,iv,sl_pts,trail,entry_time,hold_min,fold,brain
2024-10-01 12:20:00,2024,PUT,REVERSAL,-843.1450487298567,-762.0492845640183,81.09576416583845,-796.25,74.28749437538136,62.563659228242614,0.09640238967323256,51.3,False,2024-10-01 11:50:00,30.0,2,mlp
2024-10-01 12:25:00,2024,CALL,FLOOD_EXIT,-792.6270304857441,-705.9485091629631,86.67852132278095,-650.0,90.79735048896873,79.93660419415392,0.09640238967323256,45.6,False,2024-10-01 12:20:00,5.0,2,mlp
2024-10-03 15:20:00,2024,PUT,SQUARE_OFF,5581.612169133266,5670.493916614614,88.88174748134777,4086.875,63.43598569416645,150.6743536420836,0.2644680783931359,45.3,True,2024-10-03 12:25:00,175.0,2,mlp
2024-10-04 09:55:00,2024,PUT,SL,-2763.62447026255,-2636.6458687724116,126.97860149013842,-2925.0,187.3228570562933,146.75907445979465,0.14726177098474108,90.0,False,2024-10-04 09:40:00,15.0,2,mlp
2024-10-04 14:30:00,2024,PUT,BE_SL,-55.70667325968215,72.23223440775655,127.9389076674387,97.5,180.88369699099167,181.99496213572638,0.14726177098474108,90.0,False,2024-10-04 13:55:00,35.0,2,mlp
2024-10-07 11:00:00,2024,PUT,TP,6333.364946481744,6467.0443234758295,133.67937699408617,5937.750000000024,173.47455626914416,272.96754586108,0.20132437039247278,78.8,True,2024-10-07 10:30:00,30.0,2,mlp
2024-10-07 11:25:00,2024,PUT,SL,-2746.298075388425,-2622.723012957713,123.57506243071208,-2925.0,179.64389975530503,139.29431494057098,0.20132437039247278,90.0,False,2024-10-07 11:15:00,10.0,2,mlp
2024-10-07 12:20:00,2024,PUT,BE_SL,-46.349145666537,86.71724237515264,133.06638804168963,97.5,192.3396673254192,193.6737787465754,0.20132437039247278,90.0,False,2024-10-07 12:10:00,10.0,2,mlp
2024-10-08 10:00:00,2024,CALL,TRAIL_SL,1434.6631268609462,1548.6474156216082,113.984288760662,1465.4250000000047,144.89721597143034,168.7225608271474,0.17813186263037892,90.0,True,2024-10-08 09:30:00,30.0,2,mlp
2024-10-08 11:55:00,2024,CALL,FLOOD_EXIT,-957.0794214757643,-846.0588455841571,111.02057589160727,-807.6250000000709,145.84571101738038,132.82942108531643,0.17813186263037892,57.2,False,2024-10-08 11:40:00,15.0,2,mlp
2024-10-09 12:00:00,2024,CALL,SL,-1894.9464129594378,-1802.8197998280666,92.12661313137109,-1810.2500000000236,106.49804334449982,78.76235411637572,0.17101664978900474,55.7,False,2024-10-09 11:40:00,20.0,2,mlp
2024-10-09 13:45:00,2024,PUT,BE_SL,-169.37954798041127,-84.34948831198199,85.03005966842929,97.5,85.12765112226953,83.82996668670057,0.17101664978900474,55.2,False,2024-10-09 12:10:00,95.0,2,mlp
2024-10-09 14:30:00,2024,PUT,TRAIL_SL,1258.9954878756366,1345.9997384141934,87.00425053855685,1388.3999999999196,85.01867597969431,105.72636426298959,0.17101664978900474,47.5,True,2024-10-09 13:55:00,35.0,2,mlp
2024-10-10 13:15:00,2024,PUT,BE_SL,-391.8055118238825,-314.69754862708214,77.10796319680038,97.5,36.0367551217023,31.195254373593343,0.1663774321640258,51.4,False,2024-10-10 12:00:00,75.0,2,mlp
2024-10-11 12:50:00,2024,PUT,FLOOD_EXIT,-194.62125440102042,-87.28436819638773,107.33688620463269,-63.37499999990541,135.1754467707433,133.8326103369527,0.11203487642891674,39.5,False,2024-10-11 11:50:00,60.0,2,mlp
2024-10-14 13:30:00,2024,PUT,BE_SL,-13.89242386672828,77.14394711062596,91.03637097735424,97.5,98.088656203141,99.27548615868909,0.12359291085722224,33.2,False,2024-10-14 13:15:00,15.0,2,mlp
2024-10-14 15:20:00,2024,PUT,SQUARE_OFF,-606.7451235199205,-516.3902516457892,90.35487187413128,-502.12500000002365,98.44277784328733,90.49831243335211,0.12359291085722224,31.8,False,2024-10-14 13:45:00,95.0,2,mlp
2024-10-15 11:50:00,2024,PUT,BE_SL,-28.43732699462042,56.95314888127541,85.39047587589583,97.5,85.48788266450538,86.36408495498654,0.12635393593316224,50.2,False,2024-10-15 11:15:00,35.0,2,mlp
