time,year,dir,reason,net_option,gross_option,cost,delta_model,prem_entry,prem_exit,iv,sl_pts,trail,entry_time,hold_min,fold,brain
2024-07-02 10:25:00,2024,PUT,SL,-2102.6069409516417,-2011.6686424431646,90.9382985084771,-2200.2500000000236,104.49495230132925,73.5462039560498,0.1383,67.7,False,2024-07-02 09:40:00,45.0,1,lgb
2024-07-02 12:20:00,2024,PUT,FLOOD_EXIT,-597.8539497931531,-504.9089792090035,92.94497058414962,-502.12500000002365,104.21644368078887,96.44861323141959,0.1383,42.3,False,2024-07-02 12:10:00,10.0,1,lgb
2024-07-03 12:30:00,2024,PUT,SL,-990.6925998159845,-910.2497280643911,80.44287175159344,-975.0,70.61750651962393,56.61366454940253,0.1364,30.0,False,2024-07-03 12:10:00,20.0,1,lgb
2024-07-04 11:40:00,2024,PUT,FLOOD_EXIT,-348.12095629749047,-270.12959677287654,77.99135952461396,-95.87499999990541,42.82826212175678,38.67242217140483,0.13205,49.1,False,2024-07-04 10:55:00,45.0,1,lgb
2024-07-05 11:25:00,2024,PUT,BE_SL,-44.85411864236782,69.61542983551226,114.46954847788008,97.5,150.67764513632392,151.74865174917795,0.12855,47.3,False,2024-07-05 10:40:00,45.0,1,lgb
2024-07-08 11:15:00,2024,PUT,BE_SL,-5.038694950742496,91.46086477814606,96.49955972888856,97.5,110.2982179707833,111.70530819813939,0.12019247217335881,46.4,False,2024-07-08 11:05:00,10.0,1,lgb
2024-07-08 11:35:00,2024,PUT,FLOOD_EXIT,-223.86474336346294,-127.64398714119125,96.22075622227167,-113.75,110.36786950189708,108.40411585357106,0.12019247217335881,46.3,False,2024-07-08 11:15:00,20.0,1,lgb
2024-07-10 10:20:00,2024,PUT,TP,4528.9390474363445,4616.8082207199495,87.86917328360515,3948.75,67.38924009115908,138.417058871466,0.1321725907986812,45.5,True,2024-07-10 09:35:00,45.0,1,lgb
2024-07-10 11:25:00,2024,PUT,FLOOD_EXIT,-174.04204744864592,-93.24882237260681,80.79322507603912,-87.75000000002365,63.9529617980952,62.51836453082433,0.1321725907986812,82.6,False,2024-07-10 11:15:00,10.0,1,lgb
2024-07-11 11:50:00,2024,PUT,FLOOD_EXIT,-623.6192909925411,-524.2890763110427,99.33021468149845,-22.750000000023647,118.60124848738451,110.53526269798385,0.5950340531362539,42.4,False,2024-07-11 11:20:00,30.0,1,lgb
2024-07-12 14:20:00,2024,CALL,BE_SL,-27.526722618584074,79.38402346578187,106.91074608436594,97.5,133.69081459272638,134.91210726143072,0.09418085380268221,38.7,False,2024-07-12 13:30:00,50.0,1,lgb
2024-07-16 14:10:00,2024,PUT,TRAIL_SL,375.53523329969653,458.8401033785067,83.30487007881014,492.3750000000473,78.28231990666973,85.34139842018521,0.09698847916200588,30.0,True,2024-07-16 12:25:00,105.0,1,lgb
2024-07-16 14:35:00,2024,PUT,TRAIL_SL,732.0622502621778,816.0628783393986,84.00062807722072,740.9999999999764,79.86006086367888,92.4148743765927,0.09698847916200588,32.0,True,2024-07-16 14:15:00,20.0,1,lgb
2024-07-18 10:40:00,2024,PUT,BE_SL,-489.5781855414383,-398.23996956678457,91.33821597465376,97.5,100.27380166421426,94.14703290164834,0.40211401671866553,70.8,False,2024-07-18 09:50:00,50.0,1,lgb
2024-07-18 12:00:00,2024,PUT,TRAIL_SL,710.1266493530175,798.6139935371921,88.48734418417456,1308.4500000000662,90.08199817851528,102.3683673098567,0.40211401671866553,48.3,True,2024-07-18 11:05:00,55.0,1,lgb
2024-07-18 12:15:00,2024,PUT,SL,-1658.758038510126,-1579.2212281303182,79.53681037980775,-1761.5000000000236,70.94852414291745,46.652812940912554,0.40211401671866553,54.2,False,2024-07-18 12:05:00,10.0,1,lgb
2024-07-19 10:20:00,2024,PUT,TRAIL_SL,1008.6828175884868,1160.2222856976368,151.53946810914996,1206.075000000019,230.37286993742418,248.22244356354167,0.18622288542733947,62.2,True,2024-07-19 09:40:00,40.0,1,lgb
2024-07-19 12:05:00,2024,PUT,TRAIL_SL,1110.6533817785498,1262.2149457344676,151.56156395591782,1337.6999999999953,230.098886219399,249.51757769223696,0.18622288542733947,51.9,True,2024-07-19 10:40:00,85.0,1,lgb
2024-07-19 13:20:00,2024,PUT,BE_SL,-92.33516079931206,51.86220099719321,144.19736179650528,97.5,217.4191437313766,218.21702374671804,0.18622288542733947,38.8,False,2024-07-19 12:30:00,50.0,1,lgb
2024-07-19 13:45:00,2024,PUT,BE_SL,-71.87808833230577,81.03663438240801,152.91472271471378,97.5,236.88130494328288,238.12802239531993,0.18622288542733947,46.8,False,2024-07-19 13:25:00,20.0,1,lgb
2024-07-19 14:45:00,2024,PUT,TRAIL_SL,1343.7435799278503,1488.046388285411,144.3028083575608,1599.0000000000236,213.0997069857367,235.9927283439738,0.18622288542733947,45.8,True,2024-07-19 13:45:00,60.0,1,lgb
2024-07-22 10:05:00,2024,PUT,FLOOD_EXIT,-1996.4062745868798,-1851.39172473685,145.01454985002985,-1901.25,225.28990110512677,196.80695149379062,0.2441961185330779,90.0,False,2024-07-22 09:35:00,30.0,1,lgb
2024-07-23 10:30:00,2024,PUT,TRAIL_SL,916.1660576643517,1019.214337723497,103.04828005914537,1039.3499999999858,122.045161563683,137.7253821440445,0.16090790060348495,57.6,True,2024-07-23 09:45:00,45.0,1,lgb
2024-07-23 11:00:00,2024,PUT,SL,-2012.8079809849403,-1916.433831219665,96.37414976527529,-2145.0,116.38649688557416,86.9028994821947,0.16090790060348495,66.0,False,2024-07-23 10:35:00,25.0,1,lgb
2024-07-23 12:20:00,2024,PUT,TP,10019.462474780386,10134.285297252572,114.82282247218623,7834.125000000095,119.54218902863431,275.45427052482773,0.16090790060348495,90.0,True,2024-07-23 12:00:00,20.0,1,lgb
2024-07-23 14:05:00,2024,PUT,SL,-2459.0930843481233,-2368.5249063289484,90.56817801917506,-2925.0,104.7967479357194,68.35790322296634,0.16090790060348495,90.0,False,2024-07-23 13:50:00,15.0,1,lgb
2024-07-23 14:55:00,2024,CALL,BE_SL,-70.50540617907569,29.57165259475005,100.07705877382574,97.5,118.5195633990079,118.97451190046559,0.16090790060348495,90.0,False,2024-07-23 14:05:00,50.0,1,lgb
2024-07-24 10:30:00,2024,PUT,BE_SL,-33.408284746189864,55.06181082162584,88.4700955678157,97.5,92.40205946563583,93.249164247507,0.1549656189107031,90.0,False,2024-07-24 10:00:00,30.0,1,lgb
2024-07-24 11:30:00,2024,PUT,BE_SL,-78.90576214905381,10.791053746934267,89.69681589598808,97.5,95.29426726281781,95.46028347430911,0.1549656189107031,90.0,False,2024-07-24 10:30:00,60.0,1,lgb
2024-07-24 13:35:00,2024,PUT,BE_SL,-18.447916750382518,66.01627485183599,84.4641916022185,97.5,83.38129884078262,84.39693383850317,0.1549656189107031,59.4,False,2024-07-24 13:15:00,20.0,1,lgb
2024-07-24 14:15:00,2024,PUT,BE_SL,-52.269261669816146,30.659936844776894,82.92919851459304,97.5,80.0501753617391,80.52186669781258,0.1549656189107031,54.2,False,2024-07-24 13:35:00,40.0,1,lgb
2024-07-24 14:25:00,2024,PUT,SL,-1790.0109057437141,-1706.0915838961955,83.91932184751869,-1794.0000000000236,87.78066800368288,61.53310517451064,0.1549656189107031,55.2,False,2024-07-24 14:15:00,10.0,1,lgb
2024-07-25 14:30:00,2024,CALL,TRAIL_SL,-213.20972587896486,-135.42233534714796,77.7873905318169,831.6750000000047,39.56260929834025,37.47918875453797,0.3315073413313805,30.0,True,2024-07-25 13:30:00,60.0,1,lgb
2024-07-26 13:10:00,2024,CALL,TP,3001.702268495675,3116.272680150196,114.57041165452075,2788.4999999999764,141.23906086475472,189.18171748245004,0.10725641126831616,31.9,True,2024-07-26 12:35:00,35.0,1,lgb
2024-07-29 12:30:00,2024,PUT,SL,-1890.7724396838062,-1796.1655544200585,94.60688526374781,-2063.75,112.04065979329789,84.40734357145084,0.13186289233147028,63.5,False,2024-07-29 12:15:00,15.0,1,lgb
2024-07-29 13:20:00,2024,PUT,BE_SL,-43.88354406057154,55.14711470864313,99.03065876921467,97.5,116.09115528075563,116.93957243011937,0.13186289233147028,80.0,False,2024-07-29 12:30:00,50.0,1,lgb
2024-07-29 15:10:00,2024,PUT,TRAIL_SL,840.9809583343804,938.6875506191791,97.70659228479869,967.2000000000662,110.31818578844832,124.75953272105107,0.13186289233147028,61.8,True,2024-07-29 14:50:00,20.0,1,lgb
2024-07-30 14:15:00,2024,PUT,SL,-1435.281052383948,-1346.3231365911815,88.95791579276643,-1407.2499999999764,97.94191445201068,77.22925081214635,0.13215537538873262,43.3,False,2024-07-30 13:20:00,55.0,1,lgb
2024-07-31 14:30:00,2024,PUT,SL,-2568.6175566651477,-2483.886962510178,84.73059415496971,-2291.25,92.06788933979806,53.8542437627184,0.15721786529905557,70.5,False,2024-07-31 09:35:00,295.0,1,lgb
