time,year,dir,reason,net_option,gross_option,cost,delta_model,prem_entry,prem_exit,iv,sl_pts,trail,entry_time,hold_min,fold,brain,calibrator
2025-01-02 12:55:00,2025,CALL,BE_SL,-400.62776440974824,-315.38878276770447,85.2389816420438,97.5,86.3292236961297,81.47708857662656,0.4941342347262446,54.2,False,2025-01-02 12:30:00,25.0,3,cat,platt
2025-01-06 12:45:00,2025,PUT,FLOOD_EXIT,-2033.3664745234146,-1900.1941721948242,133.17230232859043,-1977.625000000071,198.88028607652086,169.64652958121587,0.22812063639236305,90.0,False,2025-01-06 12:15:00,30.0,3,cat,platt
2025-01-14 11:20:00,2025,CALL,TRAIL_SL,1196.0569923408202,1286.6992191892678,90.64222684844765,1305.5250000000615,93.36747144900437,113.16284405191618,0.12796099132059988,75.7,True,2025-01-14 09:25:00,115.0,3,cat,platt
2025-01-21 11:40:00,2025,PUT,BE_SL,-83.8014376262948,21.596271235439417,105.39770886173422,97.5,130.48010097699625,130.81235130369532,0.18956664901654757,90.0,False,2025-01-21 10:45:00,55.0,3,cat,platt
2025-01-21 12:10:00,2025,CALL,SL,-2929.248348824505,-2819.903022562994,109.3453262615108,-2925.0,148.34938497958683,104.96626155554077,0.18956664901654757,90.0,False,2025-01-21 12:00:00,10.0,3,cat,platt
2025-01-27 12:00:00,2025,PUT,SL,-1984.8409535321252,-1875.8003582841957,109.04059524792962,-2125.5000000000473,144.6708600858783,115.81239303535222,0.18626225882909303,65.4,False,2025-01-27 11:40:00,20.0,3,cat,platt
2025-01-27 13:40:00,2025,PUT,BE_SL,-78.23217349901472,34.279018552615526,112.51119205163025,97.5,146.39677336894965,146.92414288514374,0.18626225882909303,70.7,False,2025-01-27 12:45:00,55.0,3,cat,platt
2025-01-28 13:20:00,2025,CALL,BE_SL,-125.85307444844666,-16.40611659010574,109.44695785834092,97.5,139.6838963077971,139.43149451410318,0.20571860077703422,67.6,False,2025-01-28 12:10:00,70.0,3,cat,platt
2025-02-01 12:10:00,2025,PUT,SL,-2841.0791668351726,-2715.828036010398,125.25113082477426,-2925.0,183.69899715145948,141.91702736668412,0.16247499999999998,90.0,False,2025-02-01 11:55:00,15.0,3,cat,platt
2025-02-12 12:20:00,2025,CALL,FLOOD_EXIT,204.85588170887374,295.76872310674844,90.9128413978747,344.50000000007094,97.11801741576164,101.66830546355777,0.17974822604226484,90.0,False,2025-02-12 11:45:00,35.0,3,cat,platt
2025-02-14 12:20:00,2025,PUT,FLOOD_EXIT,2073.37658109797,2195.0265549566575,121.64997385868773,2169.375,160.0423227557858,193.8119620628113,0.1429317610945747,73.1,True,2025-02-14 11:50:00,30.0,3,cat,platt
2025-02-17 13:05:00,2025,CALL,BE_SL,-169.1084224287422,-47.9746206395248,121.13380178921737,97.5,165.99987020497247,165.26179911821055,0.18483187587761596,90.0,False,2025-02-17 11:00:00,125.0,3,cat,platt
2025-02-28 12:15:00,2025,PUT,BE_SL,-29.283218333721294,85.69809256334338,114.98131089706467,97.5,151.7746076288331,153.09303982211532,0.1349857270693684,38.7,False,2025-02-28 11:55:00,20.0,3,cat,platt
2025-02-28 13:50:00,2025,PUT,TRAIL_SL,2532.291345043741,2649.8478287631588,117.556483719418,2565.2250000000095,149.41702124108997,190.18391091436933,0.1349857270693684,36.8,True,2025-02-28 12:20:00,90.0,3,cat,platt
2025-02-28 14:45:00,2025,PUT,SL,-1564.3406487958746,-1452.3866304414241,111.95401835445047,-1550.2500000000236,149.86304077065324,127.51863107155441,0.1349857270693684,47.7,False,2025-02-28 14:20:00,25.0,3,cat,platt
