hbucket,direction,atr,adx,timeout,won,pnl,bars
14:00-15:30,PUT,47.3200000000008,58.22777924522069,True,,,
14:00-15:30,PUT,51.11000000000058,54.8945637858393,True,,,
14:00-15:30,PUT,46.38500000000022,54.8945637858393,True,,,
09:15-10:00,PUT,49.70999999999985,52.0057770543694,True,,,
09:15-10:00,PUT,42.619999999999344,52.0057770543694,True,,,
09:15-10:00,PUT,40.36499999999942,45.27577071543069,True,,,
09:15-10:00,PUT,41.38999999999942,45.27577071543069,True,,,
09:15-10:00,PUT,37.72499999999927,40.07150699368632,True,,,
10:00-11:00,CALL,26.69500000000007,32.72517351459186,True,,,
10:00-11:00,CALL,26.420000000000073,31.803430243382813,True,,,
11:00-12:00,CALL,25.2,32.07558587060263,True,,,
11:00-12:00,CALL,24.56999999999971,32.07558587060263,True,,,
11:00-12:00,CALL,23.969999999999708,32.31145408084551,True,,,
11:00-12:00,CALL,23.059999999999853,32.31145408084551,False,True,46.119999999999706,6.0
11:00-12:00,CALL,36.88999999999942,30.670793433101714,True,,,
11:00-12:00,PUT,40.92499999999927,30.670793433101714,True,,,
11:00-12:00,CALL,40.944999999998984,30.670793433101714,True,,,
11:00-12:00,PUT,41.46499999999905,26.771577405779574,True,,,
11:00-12:00,PUT,41.04499999999935,26.771577405779574,True,,,
11:00-12:00,CALL,41.2549999999992,26.771577405779574,True,,,
11:00-12:00,CALL,41.15499999999956,23.288317365433727,True,,,
12:00-13:00,CALL,38.55999999999985,23.288317365433727,True,,,
12:00-13:00,CALL,38.425,23.288317365433727,True,,,
12:00-13:00,CALL,22.26000000000058,20.21977015603219,True,,,
12:00-13:00,CALL,22.235000000000582,20.255489495158518,True,,,
12:00-13:00,CALL,21.850000000000726,20.255489495158518,True,,,
10:00-11:00,CALL,24.724999999999273,32.10424056705379,False,True,49.449999999998546,4.0
11:00-12:00,CALL,24.744999999999344,32.10424056705379,False,True,49.48999999999869,2.0
14:00-15:30,CALL,27.509999999999856,43.64639099343326,False,True,55.01999999999971,2.0
11:00-12:00,PUT,21.220000000000436,52.835395990552584,True,,,
11:00-12:00,PUT,21.530000000000292,52.835395990552584,True,,,
11:00-12:00,PUT,32.22000000000044,43.570523630346,False,True,64.44000000000088,3.0
11:00-12:00,PUT,43.104999999999926,42.525722551260806,False,True,86.20999999999985,1.0
11:00-12:00,PUT,56.340000000000146,42.525722551260806,True,,,
11:00-12:00,PUT,63.17000000000007,43.50650086508805,True,,,
12:00-13:00,CALL,69.06999999999971,43.50650086508805,True,,,
12:00-13:00,CALL,73.68999999999978,43.50650086508805,True,,,
12:00-13:00,CALL,88.44499999999971,44.35650873702889,True,,,
12:00-13:00,CALL,94.77999999999993,44.35650873702889,True,,,
12:00-13:00,CALL,99.30499999999957,44.35650873702889,True,,,
12:00-13:00,CALL,102.72499999999964,45.09318222601016,True,,,
12:00-13:00,CALL,104.5,45.09318222601016,True,,,
12:00-13:00,CALL,103.22000000000007,45.09318222601016,True,,,
12:00-13:00,CALL,87.475,47.592846706728096,True,,,
12:00-13:00,CALL,81.625,47.592846706728096,True,,,
12:00-13:00,CALL,74.075,47.592846706728096,True,,,
12:00-13:00,CALL,69.76000000000022,49.75922259000194,True,,,
13:00-14:00,CALL,58.320000000000434,49.75922259000194,True,,,
13:00-14:00,PUT,55.15000000000036,49.75922259000194,True,,,
13:00-14:00,CALL,53.21000000000058,52.78785394574463,False,True,106.42000000000117,6.0
13:00-14:00,PUT,46.52000000000044,52.78785394574463,True,,,
13:00-14:00,CALL,45.58000000000029,52.78785394574463,False,True,91.16000000000058,4.0
13:00-14:00,CALL,43.13500000000022,52.94958787166517,True,,,
13:00-14:00,CALL,42.16500000000015,52.94958787166517,True,,,
13:00-14:00,CALL,44.98500000000022,50.321232592043884,True,,,
09:15-10:00,CALL,50.350000000000364,38.13438709585931,True,,,
09:15-10:00,CALL,51.254999999999924,38.13438709585931,True,,,
09:15-10:00,PUT,56.93000000000029,42.54545798498529,True,,,
09:15-10:00,PUT,60.42000000000007,42.54545798498529,True,,,
09:15-10:00,PUT,60.91999999999971,46.785296768783695,True,,,
10:00-11:00,PUT,59.884999999999856,46.785296768783695,True,,,
13:00-14:00,CALL,22.08000000000029,42.97014620512817,True,,,
13:00-14:00,CALL,25.68000000000029,39.153313844051105,True,,,
13:00-14:00,CALL,25.504999999999928,36.31116076279024,True,,,
13:00-14:00,CALL,25.620000000000072,36.31116076279024,True,,,
10:00-11:00,PUT,31.944999999999347,32.483798346873655,True,,,
10:00-11:00,PUT,34.3299999999992,32.483798346873655,True,,,
10:00-11:00,CALL,34.634999999999124,32.483798346873655,False,True,69.26999999999825,4.0
10:00-11:00,PUT,35.109999999999125,28.163365521596823,True,,,
11:00-12:00,PUT,33.514999999999056,28.163365521596823,True,,,
11:00-12:00,PUT,33.32999999999883,28.163365521596823,True,,,
11:00-12:00,CALL,31.834999999999127,26.64160507236917,True,,,
11:00-12:00,CALL,32.22999999999956,29.253167922517434,True,,,
12:00-13:00,PUT,32.19499999999971,29.253167922517434,True,,,
12:00-13:00,PUT,31.525,29.253167922517434,True,,,
12:00-13:00,PUT,30.65,30.498029583932237,True,,,
12:00-13:00,CALL,31.51499999999978,30.498029583932237,True,,,
12:00-13:00,CALL,29.495000000000072,32.44595849674114,True,,,
13:00-14:00,CALL,27.154999999999927,40.165333714696175,False,True,54.30999999999985,4.0
09:15-10:00,PUT,32.80999999999985,50.000098983883866,True,,,
11:00-12:00,CALL,19.420000000000073,42.20552631115364,True,,,
10:00-11:00,PUT,34.9,41.66626829893974,False,True,69.8,1.0
10:00-11:00,PUT,42.39000000000014,41.66626829893974,True,,,
10:00-11:00,PUT,45.59500000000007,41.66626829893974,True,,,
10:00-11:00,CALL,49.83999999999978,36.22409390787481,True,,,
10:00-11:00,CALL,50.25499999999956,31.50754276895149,True,,,
10:00-11:00,CALL,50.649999999999636,31.50754276895149,False,True,101.29999999999927,7.0
10:00-11:00,CALL,49.620000000000076,31.50754276895149,False,True,99.24000000000015,7.0
10:00-11:00,PUT,44.01000000000022,29.65667577539692,True,,,
11:00-12:00,PUT,37.46000000000058,29.65667577539692,True,,,
11:00-12:00,CALL,25.960000000000218,29.0491648181843,False,True,51.920000000000435,2.0
11:00-12:00,CALL,24.214999999999417,33.47899002999722,True,,,
11:00-12:00,CALL,23.624999999999638,34.55667247221771,True,,,
12:00-13:00,CALL,24.839999999999783,34.55667247221771,True,,,
12:00-13:00,CALL,23.719999999999708,34.55667247221771,True,,,
12:00-13:00,CALL,24.9,30.513324000626216,True,,,
12:00-13:00,CALL,23.775,30.513324000626216,True,,,
12:00-13:00,CALL,24.75,27.36013287980983,True,,,
12:00-13:00,PUT,23.01499999999978,27.36013287980983,False,True,46.02999999999956,4.0
12:00-13:00,CALL,23.83499999999949,27.36013287980983,True,,,
12:00-13:00,CALL,23.819999999999347,23.758855670807957,True,,,
12:00-13:00,CALL,24.729999999999563,23.758855670807957,True,,,
12:00-13:00,CALL,23.86499999999978,21.753276943272827,True,,,
13:00-14:00,CALL,22.359999999999854,21.753276943272827,True,,,
13:00-14:00,CALL,22.729999999999926,21.753276943272827,True,,,
13:00-14:00,CALL,23.9,20.966184867649602,True,,,
13:00-14:00,PUT,22.05499999999993,20.966184867649602,False,True,44.10999999999986,7.0
13:00-14:00,PUT,22.295000000000073,20.966184867649602,False,True,44.590000000000146,6.0
13:00-14:00,CALL,21.31000000000022,20.284038402105864,True,,,
09:15-10:00,CALL,34.4049999999992,26.331098159204295,True,,,
09:15-10:00,CALL,41.11499999999978,25.678138026604383,True,,,
10:00-11:00,PUT,25.779999999999927,32.31743313703222,True,,,
10:00-11:00,PUT,24.76500000000051,32.834996818311424,True,,,
10:00-11:00,PUT,26.35500000000029,32.834996818311424,True,,,
10:00-11:00,PUT,26.720000000000073,32.834996818311424,True,,,
10:00-11:00,PUT,22.41500000000051,33.283552008744586,True,,,
11:00-12:00,PUT,21.780000000000292,33.283552008744586,True,,,
11:00-12:00,PUT,20.999999999999638,33.46666716322286,True,,,
11:00-12:00,CALL,21.05,33.46666716322286,True,,,
11:00-12:00,PUT,20.020000000000074,34.13845586474715,False,True,40.04000000000015,7.0
11:00-12:00,PUT,19.789999999999782,34.13845586474715,False,True,39.579999999999565,6.0
11:00-12:00,PUT,17.825,34.13845586474715,False,True,35.65,5.0
11:00-12:00,PUT,17.910000000000217,34.72067273939318,False,True,35.820000000000434,4.0
11:00-12:00,PUT,18.414999999999782,34.72067273939318,False,True,36.829999999999565,3.0
11:00-12:00,CALL,18.38999999999978,34.72067273939318,True,,,
12:00-13:00,PUT,20.799999999999635,38.8340592540289,True,,,
12:00-13:00,PUT,21.674999999999635,40.89138004474952,True,,,
12:00-13:00,PUT,21.069999999999347,40.89138004474952,True,,,
12:00-13:00,PUT,20.93499999999949,40.89138004474952,True,,,
12:00-13:00,PUT,21.154999999999564,42.674391396690375,True,,,
12:00-13:00,PUT,19.974999999999635,42.674391396690375,True,,,
12:00-13:00,PUT,18.479999999999563,42.674391396690375,True,,,
12:00-13:00,PUT,18.224999999999635,43.5711304935867,True,,,
13:00-14:00,PUT,17.534999999999492,43.5711304935867,True,,,
13:00-14:00,PUT,16.80499999999993,43.5711304935867,True,,,
13:00-14:00,PUT,15.484999999999854,44.6003408794596,False,True,30.969999999999708,4.0
13:00-14:00,PUT,15.654999999999564,44.6003408794596,True,,,
13:00-14:00,PUT,16.670000000000073,44.6003408794596,True,,,
13:00-14:00,CALL,17.80499999999993,46.84063061615356,True,,,
13:00-14:00,PUT,19.225,46.84063061615356,True,,,
10:00-11:00,PUT,19.110000000000582,39.2973830772622,True,,,
11:00-12:00,PUT,15.785000000000945,41.36618850488739,False,True,31.57000000000189,2.0
11:00-12:00,PUT,17.390000000000875,38.76570334404215,True,,,
11:00-12:00,PUT,17.4200000000008,38.76570334404215,True,,,
11:00-12:00,PUT,16.815000000001238,37.68925242276397,True,,,
11:00-12:00,PUT,17.18500000000131,37.68925242276397,True,,,
12:00-13:00,PUT,16.795000000000435,42.413281605266334,False,True,33.59000000000087,1.0
13:00-14:00,PUT,20.870000000000438,42.413281605266334,False,True,41.740000000000876,2.0
13:00-14:00,PUT,21.920000000000073,42.413281605266334,False,True,43.840000000000146,1.0
