time,year,dir,reason,net_option,gross_option,cost,delta_model,prem_entry,prem_exit,iv,sl_pts,trail,entry_time,hold_min,fold,brain
2026-01-06 11:35:00,2026,PUT,TRAIL_SL,133.47880823444603,239.34142412918845,105.8626158947424,1116.3749999999527,130.8322286502389,134.51440440607257,0.558580952291315,37.8,True,2026-01-06 10:40:00,55.0,7,xgb
2026-01-07 11:05:00,2026,PUT,SL,-1281.3405694749285,-1196.0401627358988,85.30040673902984,-1355.2500000000236,89.26068177852721,70.86006389028262,0.0712305854388643,41.7,False,2026-01-07 10:40:00,25.0,7,xgb
2026-01-07 13:00:00,2026,PUT,TRAIL_SL,1103.211417445834,1191.5035501813873,88.2921327355532,1209.0000000000236,88.39774712895633,106.72857097790074,0.0712305854388643,33.7,True,2026-01-07 11:40:00,80.0,7,xgb
2026-01-08 12:55:00,2026,PUT,FLOOD_EXIT,697.4574374996498,787.9196662372124,90.46222873756255,783.2499999999527,94.54596793932615,106.66780895836018,0.07917760941702738,37.9,False,2026-01-08 12:25:00,30.0,7,xgb
2026-01-09 10:20:00,2026,PUT,BE_SL,-4.173365355670555,78.45375654537747,82.62712190104803,97.5,77.12486085843011,78.331841728359,0.0860573403686758,75.9,False,2026-01-09 10:05:00,15.0,7,xgb
2026-01-09 10:45:00,2026,PUT,BE_SL,-7.670957403282898,75.09721306411848,82.76817046740138,97.5,78.331841728359,79.48718346780697,0.0860573403686758,78.9,False,2026-01-09 10:20:00,25.0,7,xgb
2026-01-09 11:30:00,2026,PUT,BE_SL,-12.287709914006683,70.36210672657944,82.64981664058612,97.5,77.40747388926502,78.4899678389047,0.0860573403686758,51.5,False,2026-01-09 10:55:00,35.0,7,xgb
2026-01-12 10:30:00,2026,PUT,FLOOD_EXIT,-544.767756569046,-463.73574230577105,81.03201426327496,-433.87500000007094,70.2672503243466,63.132854288873204,0.12812846232057767,61.1,False,2026-01-12 09:40:00,50.0,7,xgb
2026-01-13 10:00:00,2026,PUT,BE_SL,-230.72304753069858,-114.34488539471204,116.37816213598654,97.5,155.54260423329288,153.7834521502973,0.5721170920613297,67.2,False,2026-01-13 09:45:00,15.0,7,xgb
2026-01-13 10:20:00,2026,PUT,BE_SL,-235.3474349720601,-125.69286706329876,109.65456790876136,97.5,140.49629323248155,138.5625568161231,0.5721170920613297,77.0,False,2026-01-13 10:05:00,15.0,7,xgb
