ts,gex,spot_minus_zg,long_net,short_net,straddle_cost
2024-10-21 13:45:59,134413910354.27304,0.0041623758107802,-248.58695474000112,-157.5869547399989,15856.750000000002
2024-10-21 14:00:59,147047786722.8074,0.0041155609912473,-483.6602858299988,75.3397141699989,16061.5
2024-10-21 14:15:59,114933934416.18268,0.0037776829453054,-508.46445430999927,102.53554568999925,15892.5
2024-10-21 14:30:59,134288366041.97078,0.0037618159136174,-533.6698368500015,129.33016315000148,15782.0
2024-10-22 09:45:59,107599017194.93272,0.0038031086259972,338.2648844050004,-721.2351155950003,14046.5
2024-10-22 10:00:59,91830004797.78488,0.0033219382968983,4458.666233170002,-4849.333766830002,13757.249999999998
2024-10-22 10:15:59,29012277908.80369,0.0031636310558002,1132.711265575001,-1525.7887344250012,14618.5
2024-10-22 10:30:59,56094459406.47313,0.0035336176490262,-860.1182520650023,459.38174793500224,15587.0
2024-10-22 10:45:59,88102006068.21861,0.0037319887713529,-1148.1879499550007,743.3120500450007,15947.750000000002
2024-10-22 11:00:59,94607389518.14722,0.0038201170009093,-92.92352902999852,-300.9235290300015,14927.249999999998
2024-10-22 11:15:59,73514737461.20334,0.0036756814413308,656.2521129249985,-1053.2478870749985,15002.0
2024-10-22 11:30:59,74823467876.39616,0.0035163289289117,-229.94376290000002,-164.94376290000002,15031.25
2024-10-22 11:45:59,44425550305.47463,0.0044013166663817,-996.0551800099993,589.9448199899994,16006.25
2024-10-22 12:00:59,72271494367.40225,0.004271632621722,-138.03372669499888,-261.53372669500106,15353.0
2024-10-22 12:15:59,62894556509.13564,0.0040068696442509,15.458713119998919,-413.5412868799989,15213.25
2024-10-22 12:30:59,57896319075.03221,0.0037014095324659,-336.42686923999963,-63.4268692400004,15414.75
2024-10-22 12:45:59,37955790904.38567,0.0036748048598359,-718.8138876950011,314.68611230500113,15804.75
2024-10-22 13:00:59,57877214403.02371,0.0037964675905837,-287.52291381499964,-112.02291381500038,15382.25
2024-10-22 13:15:59,52361458391.73272,0.0041596285595747,-543.2634226699988,145.73657732999885,15288.0
2024-10-22 13:30:59,80719951039.94962,0.0040804915380643,-874.3392013400023,477.6607986600023,15294.5
2024-10-22 13:45:59,91598811019.24448,0.0038057369829763,-764.833587785,372.666412215,14943.5
2024-10-22 14:00:59,77107435682.71838,0.0042321499742943,-22.65252816499782,-367.15252816500225,14618.499999999998
2024-10-22 14:15:59,78904970384.31659,0.0041797895924381,170.49802806999963,-557.5019719299996,14374.75
2024-10-22 14:30:59,56764613046.03671,0.0035549626443609,-271.0195302950003,-121.51953029499961,14868.75
2024-10-23 09:45:59,54467025302.23402,0.0023317234239006,-1090.1050245350023,684.3949754650023,15996.500000000002
2024-10-23 10:00:59,45837173790.59384,0.0022262339858834,-1083.2398061749986,691.2601938249985,14995.5
2024-10-23 10:15:59,52023379708.00468,0.0022198536519736,-749.5561361150008,361.94386388500067,14608.75
2024-10-23 10:30:59,16111379402.660225,0.0019479887406179,-313.4015003149978,-72.90150031500224,14423.499999999998
2024-10-23 10:45:59,19857185957.39509,0.0016897584140744,-551.0203676450008,170.47963235500075,14053.0
2024-10-23 11:00:59,78647730526.8971,0.0016770448677486,-425.14510858999927,55.854891409999254,13208.0
2024-10-23 11:15:59,8056443394.259098,0.0012641510541353,-146.1161288149978,-230.61612881500224,13692.249999999998
2024-10-23 11:30:59,48974645060.99788,0.0016708634505192,-193.07199504499854,-173.5719950450015,12967.5
2024-10-23 11:45:59,37719255674.40017,0.0017283543900106,299.80589630499924,-668.6941036949993,13029.25
2024-10-23 12:00:59,40097725492.54131,0.0015859392601544,-585.6989997500011,220.30100025000115,12957.750000000002
2024-10-23 12:15:59,-24351505500.3256,0.0011794170332163,-1388.8294643150007,1022.6705356850007,13178.75
2024-10-23 12:30:59,38962537007.77066,0.0015449389488848,-897.2043083450008,539.2956916550006,12476.75
2024-10-23 12:45:59,66979456551.67955,0.0016242680182327,-708.7613863399993,357.2386136599993,11973.0
2024-10-23 13:00:59,35308423218.13807,0.0017038517667953,-837.4151747199993,488.58482527999934,11758.499999999998
2024-10-23 13:15:59,14705386717.863836,0.0012046067879406,-844.6582488049996,500.8417511949997,11440.0
2024-10-23 13:30:59,26406064168.163387,0.0012437743928552,-670.2891362899993,330.7108637099993,11095.5
2024-10-23 13:45:59,22919287178.71407,0.0013688178121967,402.9454123299989,-741.0545876699989,10767.25
2024-10-23 14:00:59,5306046429.35354,0.0012216830045492,188.2471743549989,-533.2528256449989,10929.75
2024-10-23 14:15:59,-57863473034.09668,0.0011179175835932,-775.181604425,427.31839557499995,11521.25
2024-10-23 14:30:59,2238477886.120118,0.0014898926032215,-930.3895325599993,590.6104674399993,11163.75
2024-10-24 09:45:59,175207709304.02335,0.0014333062208848,347.50772690999986,-666.4922730899998,6659.25
2024-10-24 10:00:59,563011335975.3538,0.0009180105364666,-1386.3976979650001,1077.1023020350003,5375.5
2024-10-24 10:15:59,241243304505.3182,0.0004757487096015,-1337.3723780499997,1028.6276219499998,5190.25
2024-10-24 10:30:59,376296207986.1818,0.0004592881210523,-492.14803769999924,183.85196229999926,4426.5
2024-10-24 10:45:59,205113449386.4473,0.0004793894761056,-1432.6085316600002,1128.3914683400003,4046.25
2024-10-24 11:00:59,-9711784556.772867,0.0004178779663041,-1099.9768197800001,798.0231802200001,3185.0
2024-10-24 11:15:59,-97827226298.06503,0.0004696416682588,-547.4790367999997,245.52096319999964,2765.75
2024-10-24 11:30:59,100155051803.07132,0.000458436187038,-205.72715951500007,-95.2271595149999,2236.0
2024-10-24 11:45:59,420659043253.2093,0.0007440139382508,-575.9508322950003,275.5491677050003,2369.25
2024-10-24 12:00:59,259029108715.3096,0.0006799787755578,-556.1281079449998,256.37189205499976,2180.75
2024-10-24 12:15:59,23481539999.43761,0.0005200774590581,-299.30030274999984,-0.3003027500001849,1943.5
2024-10-24 12:30:59,50420563616.23386,0.000624975173363,-230.832757695,-68.332757695,1774.5
2024-10-24 12:45:59,198513963014.25345,0.000642620491626,-315.249497505,16.250502495000063,1794.0
2024-10-24 13:00:59,152381033607.08838,0.0006344548915814,-292.34444032999994,-6.3444403300000545,1693.25
2024-10-24 13:15:59,23817360104.436024,0.0005218115960839,-357.1317252299999,58.86827476999997,1628.25
2024-10-24 13:30:59,-273893627033.26645,0.0003461036656033,-532.2385845599999,234.7614154399999,1550.25
2024-10-24 13:45:59,-236111705632.9707,0.0003180896572028,-525.5061899300003,228.49381007000028,1420.25
2024-10-24 14:00:59,-502328971422.2375,3.700600348866091e-05,-184.26768459500028,-112.76768459499971,1166.7500000000002
2024-10-24 14:15:59,-789175738593.9243,0.0002434865530603,-424.19806684499974,128.30193315499977,1043.2499999999998
2024-10-24 14:30:59,162521518181.93762,0.0001022491915357,-894.9447056099999,600.0552943899999,1131.0
2024-10-25 09:45:59,-24128279126.20678,0.0001358015426225,-618.758814589997,135.24118540999706,21563.75
2024-10-25 10:00:59,-20895494464.979084,0.0007410689676931,-1167.677869625,684.8221303749999,21628.75
2024-10-25 10:15:59,-17585916985.508778,0.0011290958277141,74.29539290500148,-556.2046070950015,21303.75
2024-10-25 10:30:59,-20708596969.17236,0.00070590926207,790.9813042749977,-1269.5186957249978,20910.500000000004
2024-10-25 10:45:59,-24084833917.104904,0.0007346859095968,-24.99252407000148,-466.9925240699985,22057.75
2024-10-25 11:00:59,-18106408202.21364,0.0007581538048662,-428.893727749997,-64.89372775000294,22272.25
2024-10-25 11:15:59,1833838005.5817995,0.0016120001860322,-799.507286584997,311.99271341499707,21891.999999999996
2024-10-25 11:30:59,-17271399226.849453,0.0017310221576534,-748.9404938150001,258.559506185,22090.25
2024-10-25 11:45:59,-8017057290.176476,0.0017528430005732,-333.3192977600022,-151.31929775999777,21586.5
2024-10-25 12:00:59,-3817406722.6655006,0.0018150193458154,-2.28809843000073,-483.28809842999925,21586.5
2024-10-25 12:15:59,-9705539679.787737,0.0020022343876256,-121.74393252499854,-362.24393252500147,21495.5
2024-10-25 12:30:59,241130078.3036556,0.0024536022274962,-734.1534148850008,247.34658511500072,21827.0
2024-10-25 12:45:59,-8786880628.08044,0.001012541458258,-611.3630181949985,123.13698180499853,21905.0
2024-10-25 13:00:59,-6179984179.542986,0.000926031917853,-148.57646097499708,-337.076460975003,21622.25
2024-10-25 13:15:59,-6303885538.029557,0.0010521642010038,-274.56768224,-209.56768224,21537.75
2024-10-25 13:30:59,-4546586462.691722,0.0013381495529394,-1018.991110625003,534.5088893750029,21716.5
2024-10-25 13:45:59,-2130814086.717371,0.0010962317927336,-780.6277962800044,298.37220372000445,21505.25
2024-10-25 14:00:59,-2962657474.742793,0.0013918516504197,-169.85886159499927,-306.35886159500075,20939.75
2024-10-25 14:15:59,-1925437187.7521367,0.0015696283496837,-679.565593609997,204.4344063899971,20965.749999999996
2024-10-25 14:30:59,-1490390005.2366686,0.0016312280769065,-339.08794824500075,-137.58794824499927,21008.0
2024-10-28 09:45:59,7776227894.743061,0.0017712773408416,165.53659919500072,-620.9634008050008,19357.0
2024-10-28 10:00:59,30957030110.9795,0.0018618315078798,559.1933027649993,-994.3066972349993,17797.0
2024-10-28 10:15:59,111368438189.74716,0.0022011629259703,150.78055802499705,-570.719441974997,16776.5
2024-10-28 10:30:59,51579389828.03188,0.0023970585334864,-445.82992234999926,35.17007764999926,16224.0
2024-10-28 10:45:59,58143779217.73127,0.0022111725361918,-383.922061595,-26.422061595000002,16188.25
2024-10-28 11:00:59,7991474856.960098,0.001338823328238,-281.91029102000107,-125.91029101999888,15983.5
2024-10-28 11:15:59,40444585151.014046,0.001545971824798,-145.09066418000145,-262.0906641799985,15908.75
2024-10-28 11:30:59,37397486102.09163,0.0015442241615051,-404.7006877099978,-1.700687710002228,15905.5
2024-10-28 11:45:59,53547286739.74492,0.0019494965099669,-195.92493299000222,-208.92493298999779,15749.5
2024-10-28 12:00:59,32848162039.12277,0.0014346901261708,317.1609409599982,-722.8390590399981,15704.000000000002
2024-10-28 12:15:59,51410426117.62244,0.001671012527014,-377.71213156999926,-26.712131570000736,15755.999999999998
2024-10-28 12:30:59,48447807202.9609,0.0013458188860841,237.16261625499817,-640.3373837449982,15538.25
2024-10-28 12:45:59,-14043752244.055578,0.0005869920418218,-353.79066198499777,-48.2906619850022,15580.5
