date,expiry,strike,opt_type,open,high,low,close,settle,volume,oi,oi_change,underlying
2025-02-12,2025-03-27,22600,PE,205.3,274.05,175.1,200.55,200.55,3163,240375,42225,23045.25
2025-02-12,2025-03-27,22550,PE,197.15,255.0,172.0,188.65,188.65,141,6525,3150,23045.25
2025-02-12,2025-03-27,21950,PE,122.2,122.2,84.25,89.15,89.15,58,5625,1275,23045.25
2025-02-12,2025-03-27,21750,PE,0.0,0.0,0.0,75.0,36.75,0,3900,0,23045.25
2025-02-12,2025-03-13,25350,PE,0.0,0.0,0.0,1627.85,2176.9,0,0,0,23045.25
2025-02-12,2025-03-13,25300,PE,0.0,0.0,0.0,1583.1,2127.6,0,0,0,23045.25
2025-02-12,2025-03-13,24800,PE,0.0,0.0,0.0,1157.75,1640.2,0,0,0,23045.25
2025-02-12,2025-03-13,24250,PE,0.0,0.0,0.0,753.1,1129.8,0,0,0,23045.25
2025-02-12,2025-03-13,23450,PE,0.0,0.0,0.0,327.3,511.95,0,0,0,23045.25
2025-02-12,2025-03-13,23100,PE,0.0,0.0,0.0,206.6,318.05,0,0,0,23045.25
2025-02-12,2025-03-13,22300,PE,120.1,135.35,91.75,91.75,71.7,11,1575,525,23045.25
2025-02-12,2025-03-13,21400,PE,0.0,0.0,0.0,7.4,5.7,0,0,0,23045.25
2025-02-12,2025-03-06,25400,PE,0.0,0.0,0.0,2022.1,2256.0,0,0,0,23045.25
2025-02-12,2025-03-06,24750,PE,0.0,0.0,0.0,1443.4,1614.05,0,0,0,23045.25
2025-02-12,2025-03-06,24200,PE,0.0,0.0,0.0,1007.65,1091.55,0,0,0,23045.25
2025-02-12,2025-03-06,24100,PE,0.0,0.0,0.0,935.7,1001.4,0,0,0,23045.25
2025-02-12,2025-03-06,23000,PE,254.6,351.25,203.0,241.85,241.85,1685,81600,27975,23045.25
2025-02-12,2025-03-06,22200,PE,61.7,92.6,51.0,58.55,58.55,102,2775,750,23045.25
2025-02-12,2025-03-06,21950,PE,0.0,0.0,0.0,75.1,17.8,0,0,0,23045.25
2025-02-12,2025-03-06,21850,PE,0.0,0.0,0.0,63.25,12.75,0,0,0,23045.25
2025-02-12,2025-03-06,21650,PE,28.0,28.0,19.9,22.0,6.2,16,900,900,23045.25
2025-02-12,2025-03-06,21500,PE,19.3,28.4,15.3,16.5,16.5,244,11775,4200,23045.25
2025-02-12,2025-02-27,26000,PE,2860.0,3073.0,2770.0,2862.05,2862.05,207,956175,-3225,23045.25
2025-02-12,2025-02-27,25950,PE,0.0,0.0,0.0,2770.0,2835.55,0,150,0,23045.25
2025-02-12,2025-02-27,25750,PE,0.0,0.0,0.0,1975.6,2636.05,0,600,0,23045.25
2025-02-12,2025-02-27,25150,PE,0.0,0.0,0.0,1436.55,2037.85,0,75,0,23045.25
2025-02-12,2025-02-27,24700,PE,1786.7,1786.7,1560.0,1617.65,1590.45,12,37650,-450,23045.25
2025-02-12,2025-02-27,24550,PE,0.0,0.0,0.0,1038.2,1442.3,0,5100,0,23045.25
2025-02-12,2025-02-27,24000,PE,867.0,1110.35,794.45,894.35,894.35,7005,1602525,-62400,23045.25
2025-02-12,2025-02-27,22100,PE,33.25,58.2,23.0,28.3,28.3,18530,251475,375,23045.25
2025-02-12,2025-02-27,21300,PE,5.3,10.65,4.7,5.3,5.3,7745,490875,3000,23045.25
2025-02-12,2025-02-20,25300,PE,2150.0,2240.0,2150.0,2205.0,2205.0,10,1050,750,23045.25
2025-02-12,2025-02-20,25250,PE,0.0,0.0,0.0,1802.65,2168.8,0,0,0,23045.25
2025-02-12,2025-02-20,24850,PE,0.0,0.0,0.0,1443.35,1769.4,0,0,0,23045.25
2025-02-12,2025-04-24,24500,CE,164.75,180.5,129.85,158.85,158.85,2316,127500,5625,23045.25
2025-02-12,2025-04-24,25100,CE,61.3,65.25,53.5,53.5,76.2,13,825,825,23045.25
2025-02-12,2025-04-24,25150,CE,60.0,60.75,58.7,58.7,71.15,12,900,900,23045.25
2025-02-12,2025-06-26,28000,CE,28.0,32.55,26.0,30.6,30.6,802,235675,35050,23045.25
2025-02-12,2025-12-24,17000,CE,0.0,0.0,0.0,7010.0,6974.05,0,700,0,23045.25
2025-02-12,2026-12-31,23000,CE,3700.0,3740.0,3685.0,3685.0,3293.65,3,975,75,23045.25
2025-02-12,2026-12-31,29000,CE,0.0,0.0,0.0,1205.35,782.05,0,0,0,23045.25
2025-02-12,2027-06-24,19000,CE,0.0,0.0,0.0,7800.0,6827.65,0,75,0,23045.25
2025-02-12,2027-06-24,24000,CE,0.0,0.0,0.0,2299.55,3291.45,0,0,0,23045.25
2025-02-12,2028-06-29,23000,CE,0.0,0.0,0.0,4323.1,5097.5,0,0,0,23045.25
2025-02-12,2028-06-29,26000,CE,0.0,0.0,0.0,3200.9,3422.25,0,0,0,23045.25
2025-02-12,2028-06-29,28000,CE,0.0,0.0,0.0,2596.45,2540.7,0,0,0,23045.25
2025-02-12,2028-12-28,21000,CE,0.0,0.0,0.0,7512.5,6957.1,0,0,0,23045.25
2025-02-12,2029-12-27,22000,CE,0.0,0.0,0.0,8865.25,7325.55,0,0,0,23045.25
2025-02-12,2025-02-20,24750,PE,0.0,0.0,0.0,1357.2,1669.55,0,0,0,23045.25
2025-02-12,2025-02-20,24500,PE,1522.0,1599.7,1306.95,1401.4,1401.4,180,23700,11325,23045.25
2025-02-12,2025-02-20,23400,PE,386.55,576.0,309.05,381.95,381.95,6148,151725,-51150,23045.25
2025-02-12,2025-02-20,23000,PE,166.7,288.05,118.55,157.1,157.1,213766,1464450,385725,23045.25
2025-02-12,2025-03-13,23450,CE,258.75,258.75,207.3,213.6,228.0,4,75,75,23045.25
2025-02-12,2025-03-13,23600,CE,144.3,220.0,137.3,188.0,188.0,23,825,225,23045.25
2025-02-12,2025-02-13,25400,PE,2400.0,2400.0,2400.0,2400.0,2350.25,2,900,0,23045.25
2025-02-12,2025-02-13,25300,PE,2280.0,2280.0,2280.0,2280.0,2280.0,1,750,0,23045.25
2025-02-12,2025-02-13,25000,PE,2005.0,2159.05,1850.0,1954.05,1954.05,561,124050,-29475,23045.25
2025-02-12,2025-02-13,24550,PE,1542.9,1663.05,1536.65,1603.25,1500.4,92,1200,450,23045.25
2025-02-12,2025-02-13,23950,PE,846.1,1067.5,800.95,904.65,904.65,127,44475,-3300,23045.25
2025-02-12,2025-02-13,22600,PE,6.5,31.75,3.0,4.0,4.0,3503472,4657950,351525,23045.25
2025-02-12,2025-02-13,21950,PE,0.7,1.75,0.35,0.55,0.55,214001,538200,190500,23045.25
2025-02-12,2029-12-27,26000,CE,0.0,0.0,0.0,6686.95,5053.05,0,0,0,23045.25
2025-02-12,2029-12-27,24000,CE,0.0,0.0,0.0,7730.0,6129.6,0,0,0,23045.25
2025-02-12,2029-12-27,23000,CE,0.0,0.0,0.0,8286.75,6713.7,0,0,0,23045.25
2025-02-12,2025-02-27,22600,PE,95.5,161.25,69.7,86.75,86.75,28134,714975,199875,23045.25
2025-02-12,2025-02-27,22850,PE,162.2,255.6,121.25,149.8,149.8,9097,192150,33900,23045.25
2025-02-12,2025-02-27,23300,PE,331.4,515.0,287.15,348.75,348.75,22059,1225575,-188925,23045.25
2025-02-12,2025-02-27,23350,PE,395.5,550.0,317.95,377.3,377.3,1496,131475,-24600,23045.25
2025-02-12,2025-02-27,24150,PE,1132.9,1249.0,945.0,1029.15,1029.15,402,140325,-8625,23045.25
2025-02-12,2025-02-27,24850,PE,0.0,0.0,0.0,1058.95,1739.25,0,0,0,23045.25
2025-02-12,2025-02-27,25100,PE,0.0,0.0,0.0,1944.8,1988.0,0,10875,0,23045.25
2025-02-12,2025-02-27,25800,PE,2820.0,2820.0,2799.95,2820.0,2685.95,5,41850,-75,23045.25
2025-02-12,2025-02-27,26300,PE,0.0,0.0,0.0,2574.0,3184.6,0,7425,0,23045.25
2025-02-12,2025-03-06,21250,PE,13.0,20.7,8.65,11.2,1.2,28,2475,300,23045.25
2025-02-12,2025-03-06,21700,PE,30.0,37.5,22.0,22.9,22.9,55,1950,1875,23045.25
2025-02-12,2025-03-06,23250,PE,430.0,447.9,366.95,369.75,365.65,8,450,225,23045.25
2025-02-12,2025-03-06,24150,PE,0.0,0.0,0.0,971.35,1046.2,0,0,0,23045.25
2025-02-12,2025-03-06,24300,PE,0.0,0.0,0.0,1083.2,1183.65,0,0,0,23045.25
2025-02-12,2025-03-06,24850,PE,0.0,0.0,0.0,1528.7,1711.95,0,0,0,23045.25
2025-02-12,2025-03-06,25300,PE,0.0,0.0,0.0,1929.85,2156.65,0,0,0,23045.25
2025-02-12,2025-03-13,22250,PE,0.0,0.0,0.0,50.35,63.9,0,0,0,23045.25
2025-02-12,2025-03-13,22650,PE,0.0,0.0,0.0,103.6,148.5,0,0,0,23045.25
2025-02-12,2025-03-13,22800,PE,224.45,271.1,198.95,220.0,195.35,71,1725,1650,23045.25
2025-02-12,2025-03-13,23300,PE,440.0,475.0,440.0,444.0,422.25,11,825,0,23045.25
2025-02-12,2025-03-13,23600,PE,0.0,0.0,0.0,430.0,611.1,0,75,0,23045.25
2025-02-12,2025-03-13,23650,PE,0.0,0.0,0.0,414.05,646.1,0,0,0,23045.25
2025-02-12,2025-03-13,23850,PE,0.0,0.0,0.0,514.0,795.3,0,0,0,23045.25
2025-02-12,2025-03-13,23900,PE,0.0,0.0,0.0,541.1,834.65,0,0,0,23045.25
2025-02-12,2025-03-13,24900,PE,0.0,0.0,0.0,1239.1,1736.55,0,0,0,23045.25
2025-02-12,2025-03-13,25150,PE,0.0,0.0,0.0,1450.95,1980.2,0,0,0,23045.25
2025-02-12,2025-03-27,21000,PE,29.05,39.0,24.4,27.45,27.45,11207,1720500,121075,23045.25
2025-02-12,2025-03-27,21400,PE,48.2,61.9,38.0,43.1,43.1,1192,90675,33525,23045.25
2025-02-12,2025-03-27,21700,PE,65.65,90.85,55.0,63.65,63.65,1744,215325,11325,23045.25
2025-02-12,2025-03-27,21850,PE,82.7,90.95,73.4,78.55,78.55,70,5400,-750,23045.25
2025-02-12,2025-03-27,22800,PE,260.05,344.45,224.4,255.1,255.1,5109,258675,-8325,23045.25
2025-02-12,2026-06-25,29000,PE,0.0,0.0,0.0,5546.1,3887.8,0,0,0,23045.25
2025-02-12,2025-12-24,26000,PE,2049.0,2155.1,1945.0,2016.5,2016.5,98,139450,50,23045.25
2025-02-12,2025-12-24,16000,PE,0.0,0.0,0.0,20.25,0.25,0,2125,0,23045.25
2025-02-12,2025-09-25,26000,PE,0.0,0.0,0.0,812.55,2260.9,0,0,0,23045.25
2025-02-12,2025-09-25,20000,PE,0.0,0.0,0.0,22.8,39.2,0,0,0,23045.25
2025-02-12,2025-04-24,24850,PE,0.0,0.0,0.0,1478.0,1598.75,0,0,0,23045.25
2025-02-12,2025-02-13,25500,CE,0.65,0.65,0.25,0.35,0.35,469068,7481850,-7303350,23045.25
2025-02-12,2025-03-13,23200,PE,460.0,463.55,460.0,463.55,367.9,2,375,0,23045.25
2025-02-12,2025-04-24,25250,PE,0.0,0.0,0.0,1785.5,1949.4,0,0,0,23045.25
2025-02-12,2025-04-24,25000,PE,1590.0,1820.5,1564.65,1620.0,1620.0,35,14400,-75,23045.25
2025-02-12,2025-09-25,23000,PE,613.0,720.0,530.6,581.05,581.05,138,27600,2700,23045.25
2025-02-12,2025-06-26,26000,PE,2350.0,2529.6,2265.0,2333.95,2333.95,107,157675,725,23045.25
