date,expiry,strike,opt_type,open,high,low,close,settle,volume,oi,oi_change,underlying
2025-01-15,2025-02-06,24800,PE,0.0,0.0,0.0,736.3,1496.0,0,0,0,23213.2
2025-01-15,2025-01-23,24800,CE,4.0,4.0,2.0,2.3,2.3,26596,374775,-99300,23213.2
2025-01-15,2025-02-13,24800,CE,0.0,0.0,0.0,121.05,22.2,0,0,0,23213.2
2025-01-15,2025-03-27,24800,CE,167.0,176.0,149.25,156.1,156.1,777,92175,-9225,23213.2
2025-01-15,2025-02-06,24800,CE,28.0,33.95,22.0,23.05,23.05,86,11175,600,23213.2
2025-01-15,2025-01-30,24800,PE,1517.5,1588.2,1477.0,1559.7,1520.55,96,152700,-1050,23213.2
2025-01-15,2025-02-27,24800,CE,70.55,76.45,61.0,65.95,65.95,604,117225,3450,23213.2
2025-01-15,2025-01-16,24800,CE,0.9,1.0,0.5,0.65,0.65,105285,2016975,-1441575,23213.2
2025-01-15,2025-03-27,24800,PE,0.0,0.0,0.0,1116.85,1411.7,0,0,0,23213.2
2025-01-15,2025-01-30,25850,CE,5.05,5.35,3.7,3.8,3.8,451,11950,1750,23213.2
2025-01-15,2025-02-27,25850,CE,20.0,21.0,16.7,16.75,6.75,6,3150,0,23213.2
2025-01-15,2025-01-23,25850,PE,0.0,0.0,0.0,1765.95,2598.6,0,0,0,23213.2
2025-01-15,2025-01-16,25850,PE,0.0,0.0,0.0,1251.0,2632.0,0,0,0,23213.2
2025-01-15,2025-01-30,25850,PE,0.0,0.0,0.0,1306.15,2565.2,0,50,0,23213.2
2025-01-15,2025-01-23,25850,CE,2.35,2.55,1.55,1.65,1.65,19242,402225,32100,23213.2
2025-01-15,2025-02-27,25700,PE,2227.7,2227.95,2227.7,2227.95,2292.7,2,525,150,23213.2
2025-01-15,2025-01-30,25700,CE,5.05,5.85,4.2,4.35,4.35,4051,140475,-14800,23213.2
2025-01-15,2025-02-06,25700,PE,0.0,0.0,0.0,1422.15,2382.85,0,0,0,23213.2
2025-01-15,2025-01-16,25700,PE,2498.55,2498.55,2435.75,2454.95,2482.05,10,1500,-525,23213.2
2025-01-15,2025-03-27,25700,CE,0.0,0.0,0.0,79.8,45.1,0,675,0,23213.2
2025-01-15,2025-01-23,25700,CE,2.9,3.1,1.6,1.7,1.7,19746,274725,40125,23213.2
2025-01-15,2025-03-27,25700,PE,0.0,0.0,0.0,1748.15,2196.65,0,0,0,23213.2
2025-01-15,2025-02-06,25700,CE,11.0,11.0,7.7,8.6,8.6,164,13875,3525,23213.2
2025-01-15,2025-01-30,25700,PE,2406.1,2435.0,2355.0,2410.85,2410.85,14,31800,-50,23213.2
2025-01-15,2025-01-16,25700,CE,0.9,0.9,0.3,0.4,0.4,47824,312225,-241950,23213.2
2025-01-15,2025-01-23,25700,PE,2439.95,2500.0,2419.85,2500.0,2448.8,3,225,225,23213.2
2025-01-15,2025-03-27,23600,CE,572.3,614.2,558.5,559.5,518.4,90,8250,-3600,23213.2
2025-01-15,2025-02-27,23600,PE,583.75,618.2,554.0,582.55,582.55,63,160800,0,23213.2
2025-01-15,2025-01-16,23600,PE,325.2,443.45,309.3,388.1,388.1,27777,1393350,-133125,23213.2
2025-01-15,2025-01-30,23600,CE,139.65,147.25,102.05,112.0,112.0,64369,1332400,141900,23213.2
2025-01-15,2025-03-27,23600,PE,648.0,648.0,610.0,647.0,597.4,31,11625,225,23213.2
2025-01-15,2025-02-13,23600,CE,0.0,0.0,0.0,368.4,242.15,0,975,0,23213.2
2025-01-15,2025-02-06,23600,PE,549.95,550.0,524.95,527.4,478.35,10,11325,225,23213.2
2025-01-15,2025-01-30,23600,PE,423.55,497.0,400.0,442.85,442.85,15178,989325,26450,23213.2
2025-01-15,2025-02-27,22550,CE,0.0,0.0,0.0,1948.6,972.0,0,0,0,23213.2
2025-01-15,2025-02-27,22800,CE,864.0,905.0,830.65,853.7,853.7,52,4800,2250,23213.2
2025-01-15,2025-01-23,22550,CE,0.0,0.0,0.0,705.0,709.7,0,300,0,23213.2
2025-01-15,2025-02-06,22550,PE,0.0,0.0,0.0,30.75,64.95,0,0,0,23213.2
2025-01-15,2025-01-30,22550,PE,62.1,76.1,53.25,61.5,61.5,9564,148000,53350,23213.2
2025-01-15,2025-01-23,22800,CE,530.0,545.6,441.0,483.1,483.1,1115,44625,14700,23213.2
2025-01-15,2025-02-13,22800,CE,0.0,0.0,0.0,1036.3,681.8,0,0,0,23213.2
2025-01-15,2025-01-16,22550,CE,712.85,712.85,619.35,653.7,667.35,51,65625,0,23213.2
2025-01-15,2025-03-27,22550,PE,0.0,0.0,0.0,261.5,194.55,0,3300,0,23213.2
2025-01-15,2025-02-06,22800,CE,689.5,692.2,689.5,692.2,623.25,2,1350,0,23213.2
2025-01-15,2025-02-13,22550,PE,0.0,0.0,0.0,100.75,88.75,0,0,0,23213.2
