date,expiry,strike,opt_type,open,high,low,close,settle,volume,oi,oi_change,underlying
2026-02-11,2027-12-28,18000,PE,0.0,0.0,0.0,97.05,1.9,0,11550,0,25953.85
2026-02-11,2027-12-28,19000,PE,0.0,0.0,0.0,140.05,5.8,0,675,0,25953.85
2026-02-11,2027-12-28,19500,PE,0.0,0.0,0.0,29.25,9.65,0,0,0,25953.85
2026-02-11,2027-12-28,20000,PE,0.0,0.0,0.0,180.0,15.4,0,3800,0,25953.85
2026-02-11,2027-12-28,22500,PE,0.0,0.0,0.0,186.5,105.95,0,0,0,25953.85
2026-02-11,2028-06-27,28500,PE,0.0,0.0,0.0,1560.85,1423.05,0,0,0,25953.85
2026-02-11,2028-06-27,30000,PE,0.0,0.0,0.0,3779.25,2097.05,0,0,0,25953.85
2026-02-11,2028-12-26,19500,PE,0.0,0.0,0.0,49.0,20.0,0,0,0,25953.85
2026-02-11,2028-12-26,26000,PE,903.3,903.3,903.3,903.3,903.3,1,5835,65,25953.85
2026-02-11,2029-06-26,18000,PE,0.0,0.0,0.0,118.45,7.8,0,0,0,25953.85
2026-02-11,2029-06-26,25500,PE,0.0,0.0,0.0,624.25,482.35,0,0,0,25953.85
2026-02-11,2030-06-25,34500,CE,0.0,0.0,0.0,2879.05,2074.5,0,0,0,25953.85
2026-02-11,2030-06-25,25500,PE,0.0,0.0,0.0,568.55,434.95,0,0,0,25953.85
2026-02-11,2030-06-25,31500,PE,0.0,0.0,0.0,2056.3,1956.5,0,0,0,25953.85
2026-02-11,2030-12-31,31500,PE,0.0,0.0,0.0,1885.5,1777.65,0,0,0,25953.85
2026-02-11,2026-03-10,24050,CE,0.0,0.0,0.0,1845.8,2003.2,0,0,0,25953.85
2026-02-11,2026-03-10,26100,CE,288.0,288.0,237.15,256.25,256.25,192,8060,3250,25953.85
2026-02-11,2026-03-10,26550,CE,0.0,0.0,0.0,203.25,147.95,0,0,0,25953.85
2026-02-11,2026-03-10,27100,CE,0.0,0.0,0.0,90.85,46.7,0,0,0,25953.85
2026-02-11,2026-03-17,24500,CE,0.0,0.0,0.0,1624.3,1594.45,0,0,0,25953.85
2026-02-11,2026-03-17,25600,CE,0.0,0.0,0.0,739.35,663.15,0,0,0,25953.85
2026-02-11,2026-03-17,26550,CE,0.0,0.0,0.0,267.85,191.95,0,0,0,25953.85
2026-02-11,2026-03-17,27450,CE,0.0,0.0,0.0,72.6,34.95,0,0,0,25953.85
2026-02-11,2026-03-30,23750,CE,0.0,0.0,0.0,1627.7,2375.95,0,65,0,25953.85
2026-02-11,2026-03-30,24900,CE,1350.0,1350.0,1316.0,1318.0,1318.0,11,16770,0,25953.85
2026-02-11,2026-03-30,25100,CE,1197.15,1197.65,1137.65,1139.05,1129.85,34,19110,260,25953.85
2026-02-11,2026-03-30,26050,CE,465.0,471.3,417.45,432.95,432.95,177,33670,-5330,25953.85
2026-02-11,2026-03-30,26850,CE,131.25,131.25,105.8,110.8,110.8,466,29185,13520,25953.85
2026-02-11,2026-03-30,27050,CE,89.25,89.25,70.3,74.25,74.25,359,20540,4290,25953.85
2026-02-11,2026-03-30,27400,CE,44.1,45.9,33.7,36.9,36.9,2542,108485,3575,25953.85
2026-02-11,2026-04-28,23450,CE,2837.3,2837.3,2837.3,2837.3,2837.3,1,130,0,25953.85
2026-02-11,2026-04-28,24050,CE,2265.5,2265.5,2265.5,2265.5,2265.5,1,195,0,25953.85
2026-02-11,2026-04-28,24500,CE,1858.25,1858.25,1856.9,1856.9,1797.9,5,38610,0,25953.85
2026-02-11,2026-04-28,24550,CE,0.0,0.0,0.0,1742.75,1753.9,0,1300,0,25953.85
2026-02-11,2026-04-28,26000,CE,699.7,708.7,640.0,660.35,660.35,1715,300040,-6825,25953.85
2026-02-11,2026-04-28,26600,CE,371.0,375.0,327.2,341.0,341.0,144,29965,-3380,25953.85
2026-02-11,2026-04-28,27700,CE,0.0,0.0,0.0,107.4,122.45,0,0,0,25953.85
2026-02-11,2026-06-30,30000,CE,32.25,33.85,29.7,31.5,31.5,595,289920,3775,25953.85
2026-02-11,2026-06-30,34500,CE,0.0,0.0,0.0,4.25,0.1,0,0,0,25953.85
2026-02-11,2026-09-29,21000,CE,0.0,0.0,0.0,4967.05,5672.2,0,0,0,25953.85
2026-02-11,2026-09-29,31500,CE,0.0,0.0,0.0,173.65,49.9,0,0,0,25953.85
2026-02-11,2026-12-29,21000,CE,5970.0,6090.0,5970.0,6080.0,5953.75,9,5575,520,25953.85
2026-02-11,2026-12-29,25500,CE,2330.0,2353.65,2320.0,2353.65,2134.45,10,5200,0,25953.85
2026-02-11,2027-12-28,26000,CE,3550.0,3550.0,3550.0,3550.0,3153.4,1,3745,-65,25953.85
2026-02-11,2027-12-28,34500,CE,0.0,0.0,0.0,619.2,306.8,0,0,0,25953.85
2026-02-11,2026-04-28,24900,PE,106.45,115.65,105.9,114.0,114.0,728,65520,27560,25953.85
2026-02-11,2026-04-28,25450,PE,200.0,206.0,192.5,198.5,198.5,31,5915,1105,25953.85
2026-02-11,2026-04-28,25900,PE,307.5,332.6,303.0,322.1,322.1,363,21580,3510,25953.85
2026-02-11,2026-04-28,26350,PE,485.6,502.8,478.55,496.75,611.2,9,780,520,25953.85
2026-02-11,2026-04-28,26550,PE,609.95,609.95,594.5,597.15,597.15,7,520,260,25953.85
2026-02-11,2026-06-30,16000,PE,10.0,10.9,3.15,9.25,9.25,121,3730,-3210,25953.85
2026-02-11,2026-06-30,19500,PE,0.0,0.0,0.0,0.4,0.05,0,0,0,25953.85
2026-02-11,2026-06-30,21000,PE,30.1,33.0,30.1,32.0,32.0,136,661500,325,25953.85
2026-02-11,2026-12-29,25500,PE,455.0,470.4,455.0,460.15,460.15,154,28535,-910,25953.85
2026-02-11,2027-12-28,24000,PE,439.8,439.8,439.8,439.8,439.8,1,11125,0,25953.85
2026-02-11,2028-06-27,18000,PE,0.0,0.0,0.0,396.75,3.75,0,0,0,25953.85
2026-02-11,2028-12-26,34500,PE,0.0,0.0,0.0,4281.85,4394.65,0,0,0,25953.85
2026-02-11,2029-12-24,24000,PE,0.0,0.0,0.0,625.5,265.75,0,0,0,25953.85
2026-02-11,2026-02-17,25750,CE,303.95,327.25,238.7,269.8,269.8,67245,294255,51285,25953.85
2026-02-11,2026-02-17,24600,CE,1373.5,1402.15,1346.65,1372.25,1376.1,13,13390,-130,25953.85
