date,expiry,strike,opt_type,open,high,low,close,settle,volume,oi,oi_change,underlying
2026-04-08,2026-04-13,25500,CE,2.7,4.15,1.6,2.1,2.1,389795,4080830,2430545,23997.35
2026-04-08,2026-04-21,21500,CE,0.0,0.0,0.0,2232.0,2542.55,0,0,0,23997.35
2026-04-08,2026-04-21,21850,CE,0.0,0.0,0.0,1400.9,2193.65,0,1040,0,23997.35
2026-04-08,2026-04-21,22150,CE,1755.75,1930.45,1755.5,1930.45,1930.45,4,1235,-130,23997.35
2026-04-08,2026-04-21,22450,CE,1457.25,1514.45,1448.05,1463.15,1599.8,27,2990,-325,23997.35
2026-04-08,2026-04-21,23150,CE,790.0,1011.35,790.0,985.8,985.8,184,4420,-3705,23997.35
2026-04-08,2026-04-21,23200,CE,842.85,957.85,725.7,940.25,940.25,1143,34580,-33215,23997.35
2026-04-08,2026-04-21,23600,CE,490.5,634.8,490.5,618.5,618.5,1989,45175,5460,23997.35
2026-04-08,2026-04-21,23700,CE,486.75,568.0,463.25,545.2,545.2,5012,68120,-2015,23997.35
2026-04-08,2026-04-21,23800,CE,432.35,500.0,402.5,476.1,476.1,19340,261040,93535,23997.35
2026-04-08,2026-04-28,20400,CE,0.0,0.0,0.0,2428.7,3663.2,0,65,0,23997.35
2026-04-08,2026-04-28,20600,CE,0.0,0.0,0.0,2033.15,3463.9,0,260,0,23997.35
2026-04-08,2026-04-28,20850,CE,0.0,0.0,0.0,2136.2,3214.7,0,390,0,23997.35
2026-04-08,2026-04-28,21850,CE,2125.35,2160.75,2125.35,2160.45,2220.75,40,2470,1105,23997.35
2026-04-08,2026-04-28,22400,CE,1380.05,1763.65,1380.05,1732.55,1732.55,1666,378040,-54405,23997.35
2026-04-08,2026-04-28,22500,CE,1400.0,1673.25,1400.0,1638.5,1638.5,10747,1602640,-301925,23997.35
2026-04-08,2026-04-28,22600,CE,1350.05,1575.3,1350.05,1555.15,1555.15,1293,213720,-33735,23997.35
2026-04-08,2026-04-28,22950,CE,750.55,1250.0,750.5,1232.9,1232.9,671,39845,-16835,23997.35
2026-04-08,2026-04-28,24350,CE,262.6,274.85,197.25,257.1,257.1,4980,130715,79625,23997.35
2026-04-08,2026-04-28,24650,CE,124.0,155.05,119.05,147.85,147.85,2648,57395,25480,23997.35
2026-04-08,2026-04-28,25200,CE,47.6,51.4,41.0,46.75,46.75,27918,319345,139750,23997.35
2026-04-08,2026-04-28,25950,CE,17.55,19.3,11.0,13.0,13.0,541,39325,3575,23997.35
2026-04-08,2026-04-28,26000,CE,16.55,19.2,8.65,12.2,12.2,62556,4063150,191295,23997.35
2026-04-08,2026-04-28,26600,CE,8.95,8.95,5.5,6.1,6.1,1308,64350,15405,23997.35
2026-04-08,2026-04-28,26950,CE,5.95,5.95,4.3,4.8,4.8,315,31135,16120,23997.35
2026-04-08,2026-05-05,21150,CE,0.0,0.0,0.0,1964.3,2940.45,0,0,0,23997.35
2026-04-08,2026-05-05,21400,CE,0.0,0.0,0.0,1734.05,2692.75,0,0,0,23997.35
2026-04-08,2026-05-05,21450,CE,0.0,0.0,0.0,1688.9,2643.35,0,0,0,23997.35
2026-04-08,2026-05-05,21550,CE,0.0,0.0,0.0,1599.75,2544.65,0,0,0,23997.35
2026-04-08,2026-05-05,21600,CE,0.0,0.0,0.0,1555.7,2495.45,0,0,0,23997.35
2026-04-08,2026-05-05,22300,CE,0.0,0.0,0.0,991.7,1818.4,0,0,0,23997.35
2026-04-08,2026-05-05,22550,CE,0.0,0.0,0.0,818.2,1586.65,0,0,0,23997.35
2026-04-08,2026-05-05,23350,CE,875.0,1001.8,875.0,1001.8,920.75,10,4875,-195,23997.35
2026-04-08,2026-05-05,25250,CE,0.0,0.0,0.0,29.65,102.35,0,0,0,23997.35
2026-04-08,2026-05-05,25700,CE,0.0,0.0,0.0,13.45,48.9,0,0,0,23997.35
2026-04-08,2026-05-12,21950,CE,0.0,0.0,0.0,1385.3,2195.05,0,0,0,23997.35
2026-04-08,2026-05-12,22650,CE,0.0,0.0,0.0,841.6,1551.95,0,0,0,23997.35
2026-04-08,2026-05-12,23050,CE,0.0,0.0,0.0,593.15,1217.95,0,0,0,23997.35
2026-04-08,2026-05-12,23550,CE,0.0,0.0,0.0,355.25,851.9,0,0,0,23997.35
2026-04-08,2026-05-12,23600,CE,0.0,0.0,0.0,335.9,819.05,0,0,0,23997.35
2026-04-08,2026-05-12,24200,CE,0.0,0.0,0.0,159.8,483.15,0,0,0,23997.35
2026-04-08,2026-05-12,24750,CE,0.0,0.0,0.0,71.85,270.6,0,0,0,23997.35
2026-04-08,2026-05-12,25150,CE,0.0,0.0,0.0,37.3,167.25,0,0,0,23997.35
2026-04-08,2026-05-12,25700,CE,0.0,0.0,0.0,13.7,79.1,0,0,0,23997.35
2026-04-08,2026-05-12,26000,CE,0.0,0.0,0.0,7.6,50.35,0,0,0,23997.35
2026-04-08,2026-05-12,26050,CE,0.0,0.0,0.0,6.85,46.6,0,0,0,23997.35
2026-04-08,2026-05-26,20300,CE,0.0,0.0,0.0,2370.05,3866.85,0,65,0,23997.35
2026-04-08,2026-05-26,20950,CE,0.0,0.0,0.0,2545.8,3226.8,0,130,0,23997.35
2026-04-08,2026-05-26,21150,CE,0.0,0.0,0.0,2008.1,3031.55,0,260,0,23997.35
2026-04-08,2026-05-26,21250,CE,0.0,0.0,0.0,1977.6,2934.4,0,260,0,23997.35
2026-04-08,2026-05-26,21550,CE,0.0,0.0,0.0,2251.45,2645.5,0,65,0,23997.35
2026-04-08,2026-05-26,22450,CE,0.0,0.0,0.0,1322.15,1819.75,0,650,0,23997.35
2026-04-08,2026-05-26,22550,CE,1722.0,1722.0,1722.0,1722.0,1733.8,2,845,-130,23997.35
2026-04-08,2026-05-26,22750,CE,1532.95,1620.0,1517.35,1620.0,1566.6,27,1820,-1300,23997.35
2026-04-08,2026-05-26,23650,CE,850.0,923.6,836.2,914.2,912.05,48,3640,1560,23997.35
2026-04-08,2026-05-26,23950,CE,655.0,747.1,654.3,737.4,737.4,168,3900,-195,23997.35
2026-04-08,2026-05-26,24100,CE,586.55,665.25,563.0,649.85,649.85,913,30420,1040,23997.35
2026-04-08,2026-05-26,24900,CE,235.45,278.2,223.95,269.25,269.25,703,23725,4615,23997.35
2026-04-08,2026-05-26,25300,CE,132.35,171.85,126.1,156.05,156.05,1152,25025,4940,23997.35
2026-04-08,2026-05-26,25650,CE,0.0,0.0,0.0,59.1,153.25,0,1820,0,23997.35
2026-04-08,2026-05-26,25800,CE,87.15,87.15,60.2,76.35,76.35,966,31525,-390,23997.35
2026-04-08,2026-06-30,12000,CE,0.0,0.0,0.0,8690.0,12168.85,0,50,0,23997.35
2026-04-08,2026-06-30,15000,CE,0.0,0.0,0.0,5184.4,9211.75,0,0,0,23997.35
2026-04-08,2026-06-30,19500,CE,0.0,0.0,0.0,3340.2,4778.25,0,1430,0,23997.35
2026-04-08,2026-06-30,21700,CE,0.0,0.0,0.0,1694.65,2680.95,0,65,0,23997.35
2026-04-08,2026-06-30,21750,CE,0.0,0.0,0.0,1465.8,2636.3,0,130,0,23997.35
2026-04-08,2026-06-30,23150,CE,0.0,0.0,0.0,1090.0,1506.85,0,1820,0,23997.35
2026-04-08,2026-06-30,23250,CE,1413.15,1456.65,1413.15,1456.65,1437.5,2,2990,-130,23997.35
2026-04-08,2026-06-30,24350,CE,690.45,720.35,659.75,720.35,720.35,68,2405,-2080,23997.35
2026-04-08,2026-06-30,26150,CE,0.0,0.0,0.0,39.65,226.7,0,0,0,23997.35
2026-04-08,2026-09-29,18000,CE,0.0,0.0,0.0,7684.05,6535.8,0,0,0,23997.35
2026-04-08,2026-09-29,30000,CE,40.0,40.0,32.25,34.65,34.65,873,132775,7575,23997.35
2026-04-08,2027-03-30,15000,CE,0.0,0.0,0.0,8379.85,9896.4,0,0,0,23997.35
2026-04-08,2027-03-30,16500,CE,0.0,0.0,0.0,6995.9,8491.55,0,0,0,23997.35
2026-04-08,2027-03-30,21000,CE,0.0,0.0,0.0,3217.45,4499.8,0,0,0,23997.35
2026-04-08,2027-03-30,30000,CE,0.0,0.0,0.0,178.4,425.65,0,0,0,23997.35
2026-04-08,2027-12-28,16500,CE,0.0,0.0,0.0,11316.4,9230.45,0,0,0,23997.35
2026-04-08,2028-06-27,31500,CE,0.0,0.0,0.0,1784.8,1312.9,0,0,0,23997.35
2026-04-08,2028-12-26,16500,CE,0.0,0.0,0.0,12176.65,10167.15,0,0,0,23997.35
2026-04-08,2029-06-26,19500,CE,0.0,0.0,0.0,10206.95,8366.15,0,0,0,23997.35
2026-04-08,2029-12-24,19500,CE,0.0,0.0,0.0,10678.8,8871.5,0,0,0,23997.35
2026-04-08,2030-12-31,34500,CE,0.0,0.0,0.0,3406.35,3014.55,0,0,0,23997.35
2026-04-08,2026-04-13,20100,PE,3.6,3.6,1.3,1.55,1.55,314303,3963245,-2176590,23997.35
2026-04-08,2026-04-13,20750,PE,9.8,11.0,2.3,2.65,2.65,26814,146250,-80275,23997.35
2026-04-08,2026-04-13,20850,PE,5.25,6.85,2.4,2.7,2.7,36987,171535,-46215,23997.35
2026-04-08,2026-04-13,21200,PE,5.0,7.15,2.9,3.3,3.3,111689,713960,-350025,23997.35
2026-04-08,2026-04-28,25400,CE,30.9,34.2,28.1,31.4,31.4,7667,170560,11245,23997.35
2026-04-08,2026-04-28,24700,CE,123.9,141.3,107.55,132.6,132.6,22625,603655,245050,23997.35
2026-04-08,2026-04-28,24150,CE,334.65,368.95,292.6,354.5,354.5,1777,42185,65,23997.35
2026-04-08,2026-04-28,23800,CE,450.0,587.9,400.65,565.1,565.1,28479,499200,-122785,23997.35
2026-04-08,2026-04-28,22300,CE,1677.7,1868.1,1636.45,1841.3,1841.3,924,203190,-18265,23997.35
2026-04-08,2026-04-28,22200,CE,1791.8,1946.95,1759.6,1924.2,1924.2,618,91715,-17550,23997.35
2026-04-08,2026-04-28,22150,CE,0.0,0.0,0.0,1042.0,1926.3,0,8385,0,23997.35
2026-04-08,2026-04-28,21800,CE,2197.35,2300.0,2152.1,2242.5,2270.15,32,9360,-845,23997.35
2026-04-08,2026-04-28,21750,CE,0.0,0.0,0.0,1420.0,2319.6,0,1820,0,23997.35
2026-04-08,2026-04-28,21300,CE,0.0,0.0,0.0,1979.45,2766.5,0,260,0,23997.35
2026-04-08,2026-04-28,21000,CE,2849.95,3099.95,2849.95,3074.25,3074.25,2335,973115,-93795,23997.35
2026-04-08,2026-04-28,20750,CE,0.0,0.0,0.0,2383.25,3314.4,0,260,0,23997.35
2026-04-08,2026-04-28,20650,CE,0.0,0.0,0.0,2380.0,3414.05,0,195,0,23997.35
