date,expiry,strike,opt_type,open,high,low,close,settle,volume,oi,oi_change,underlying
2025-01-23,2025-02-06,21950,CE,0.0,0.0,0.0,2399.1,1315.1,0,0,0,23205.35
2025-01-23,2025-03-27,21950,PE,0.0,0.0,0.0,110.9,71.7,0,3150,0,23205.35
2025-01-23,2025-02-20,21950,CE,0.0,0.0,0.0,1562.95,1387.5,0,0,0,23205.35
2025-01-23,2025-01-30,22350,PE,17.5,18.05,11.55,13.9,13.9,49777,266075,98700,23205.35
2025-01-23,2025-02-27,22350,PE,156.25,156.25,144.8,146.6,146.6,34,3975,-75,23205.35
2025-01-23,2025-03-27,22350,PE,0.0,0.0,0.0,194.5,134.3,0,3075,0,23205.35
2025-01-23,2025-02-20,22350,CE,0.0,0.0,0.0,1217.7,1025.0,0,0,0,23205.35
2025-01-23,2025-02-06,22350,CE,0.0,0.0,0.0,2014.15,930.35,0,0,0,23205.35
2025-01-23,2025-02-13,22350,CE,0.0,0.0,0.0,1403.95,977.5,0,0,0,23205.35
2025-01-23,2025-02-06,22350,PE,0.0,0.0,0.0,20.0,17.2,0,0,0,23205.35
2025-01-23,2025-01-30,21950,CE,0.0,0.0,0.0,2652.1,1283.9,0,150,0,23205.35
2025-01-23,2025-02-13,21950,PE,0.0,0.0,0.0,32.65,9.7,0,0,0,23205.35
2025-01-23,2025-01-23,21950,CE,0.0,0.0,0.0,1212.1,23205.35,0,150,0,23205.35
2025-01-23,2025-03-27,21950,CE,0.0,0.0,0.0,2301.2,1581.3,0,0,0,23205.35
2025-01-23,2025-02-20,22350,PE,0.0,0.0,0.0,100.25,54.25,0,0,0,23205.35
2025-01-23,2025-02-27,21950,PE,57.35,57.35,57.35,57.35,29.0,5,15450,375,23205.35
2025-01-23,2025-01-23,22350,PE,1.15,1.25,0.05,0.1,23205.35,495837,952425,-403050,23205.35
2025-01-23,2025-01-30,22350,CE,952.3,952.3,952.3,952.3,952.3,5,350,125,23205.35
2025-01-23,2025-01-23,22350,CE,0.0,0.0,0.0,1041.6,23205.35,0,75,0,23205.35
2025-01-23,2025-01-30,21950,PE,5.15,6.05,4.05,5.1,5.1,36443,215025,70100,23205.35
2025-01-23,2025-02-27,22350,CE,0.0,0.0,0.0,2111.35,1071.8,0,0,0,23205.35
2025-01-23,2025-02-06,21950,PE,0.0,0.0,0.0,38.45,3.0,0,1125,0,23205.35
2025-01-23,2025-02-13,21950,CE,0.0,0.0,0.0,1762.7,1350.1,0,0,0,23205.35
2025-01-23,2025-02-27,21950,CE,1469.55,1508.6,1469.55,1508.6,1426.0,10,600,600,23205.35
2025-01-23,2025-03-27,22350,CE,0.0,0.0,0.0,1967.0,1248.55,0,0,0,23205.35
2025-01-23,2025-01-23,21950,PE,0.7,0.95,0.05,0.05,23205.35,320603,994575,-524100,23205.35
2025-01-23,2025-02-20,21950,PE,0.0,0.0,0.0,48.25,18.75,0,0,0,23205.35
2025-01-23,2025-02-06,21250,CE,0.0,0.0,0.0,3087.55,2010.35,0,0,0,23205.35
2025-01-23,2025-02-13,21250,PE,0.0,0.0,0.0,6.3,0.5,0,0,0,23205.35
2025-01-23,2025-01-30,21250,CE,0.0,0.0,0.0,1885.35,1982.85,0,0,0,23205.35
2025-01-23,2025-02-20,21250,CE,0.0,0.0,0.0,2219.95,2066.85,0,0,0,23205.35
2025-01-23,2025-02-20,21250,PE,22.25,22.25,22.25,22.25,1.75,2,150,150,23205.35
2025-01-23,2025-02-13,21250,CE,0.0,0.0,0.0,2431.4,2038.2,0,0,0,23205.35
2025-01-23,2025-02-13,22250,PE,0.0,0.0,0.0,59.15,26.3,0,0,0,23205.35
2025-01-23,2025-02-27,22250,PE,0.0,0.0,0.0,129.25,58.35,0,0,0,23205.35
2025-01-23,2025-03-27,23000,CE,900.0,957.0,849.75,920.1,920.1,1294,470775,3775,23205.35
2025-01-23,2025-01-30,23000,CE,316.2,397.65,265.65,357.05,357.05,216923,2981075,-179975,23205.35
2025-01-23,2025-02-20,23550,CE,0.0,0.0,0.0,432.85,249.0,0,0,0,23205.35
2025-01-23,2025-03-27,23550,CE,595.3,595.3,595.3,595.3,595.3,1,1875,75,23205.35
2025-01-23,2025-02-06,23550,CE,200.0,254.05,199.55,226.95,226.95,445,23850,-300,23205.35
2025-01-23,2025-01-23,23550,CE,3.0,3.9,0.05,0.15,23205.35,1764960,3830475,682725,23205.35
2025-01-23,2025-01-30,23550,CE,50.0,89.9,43.6,69.45,69.45,173395,557725,56350,23205.35
2025-01-23,2025-02-27,23000,CE,658.0,749.8,636.85,713.15,713.15,4755,829875,50775,23205.35
2025-01-23,2025-02-06,23000,CE,456.8,564.75,450.9,525.35,525.35,3242,207525,-6450,23205.35
2025-01-23,2025-02-27,24550,CE,80.1,93.95,80.1,87.2,87.2,199,12975,-3975,23205.35
2025-01-23,2026-12-31,23000,PE,0.0,0.0,0.0,874.3,543.35,0,12275,0,23205.35
2025-01-23,2025-03-27,24550,CE,0.0,0.0,0.0,239.0,162.5,0,1050,0,23205.35
2025-01-23,2025-02-20,23550,PE,0.0,0.0,0.0,507.0,472.0,0,0,0,23205.35
2025-01-23,2025-02-06,24550,CE,28.95,32.0,27.3,28.6,28.6,188,11775,7800,23205.35
2025-01-23,2025-02-06,24550,PE,0.0,0.0,0.0,584.45,1286.2,0,0,0,23205.35
2025-01-23,2025-02-13,23550,PE,0.0,0.0,0.0,405.1,446.05,0,0,0,23205.35
2025-01-23,2028-12-28,23000,CE,0.0,0.0,0.0,6377.6,5999.5,0,0,0,23205.35
2025-01-23,2027-12-30,23000,PE,0.0,0.0,0.0,800.05,493.8,0,1950,0,23205.35
2025-01-23,2025-02-27,23550,CE,350.05,423.3,350.05,395.7,395.7,224,25875,5025,23205.35
2025-01-23,2025-01-30,26150,CE,2.15,2.15,1.45,1.6,1.6,2277,63900,4350,23205.35
2025-01-23,2025-02-27,22400,CE,0.0,0.0,0.0,1007.65,1030.0,0,2400,0,23205.35
2025-01-23,2025-02-20,22400,CE,0.0,0.0,0.0,1176.85,982.15,0,0,0,23205.35
2025-01-23,2025-02-13,22400,CE,0.0,0.0,0.0,1360.95,933.2,0,0,0,23205.35
2025-01-23,2025-02-27,22400,PE,184.7,189.3,151.5,157.6,157.6,2235,311325,6975,23205.35
2025-01-23,2025-02-13,25150,CE,0.0,0.0,0.0,71.3,2.45,0,0,0,23205.35
2025-01-23,2025-02-06,25150,PE,0.0,0.0,0.0,2028.0,1879.95,0,1500,0,23205.35
2025-01-23,2025-02-27,25150,CE,0.0,0.0,0.0,32.55,15.85,0,4050,0,23205.35
2025-01-23,2025-01-23,24450,CE,0.55,0.7,0.05,0.05,23205.35,54278,377775,-341325,23205.35
