date,expiry,strike,opt_type,open,high,low,close,settle,volume,oi,oi_change,underlying
2025-10-24,2025-12-02,25050,PE,0.0,0.0,0.0,173.65,110.35,0,0,0,25795.15
2025-10-24,2025-12-02,25000,PE,0.0,0.0,0.0,162.25,100.85,0,0,0,25795.15
2025-10-24,2025-12-02,24900,PE,0.0,0.0,0.0,141.05,83.7,0,0,0,25795.15
2025-10-24,2025-12-02,24850,PE,0.0,0.0,0.0,131.3,76.05,0,0,0,25795.15
2025-10-24,2025-12-02,24750,PE,0.0,0.0,0.0,113.35,62.4,0,0,0,25795.15
2025-10-24,2025-12-02,24650,PE,0.0,0.0,0.0,97.35,50.75,0,0,0,25795.15
2025-10-24,2025-12-02,24500,PE,50.5,59.95,42.0,48.0,48.0,59,5550,1425,25795.15
2025-10-24,2025-12-02,24300,PE,0.0,0.0,0.0,54.85,23.1,0,0,0,25795.15
2025-10-24,2025-12-02,24250,PE,0.0,0.0,0.0,50.3,20.45,0,0,0,25795.15
2025-10-24,2025-12-02,24200,PE,0.0,0.0,0.0,46.0,18.1,0,0,0,25795.15
2025-10-24,2025-12-02,24150,PE,0.0,0.0,0.0,42.05,15.95,0,0,0,25795.15
2025-10-24,2025-11-25,27650,PE,1732.1,1732.1,1732.1,1732.1,1732.1,1,75,75,25795.15
2025-10-24,2025-11-25,27550,PE,1448.8,1635.8,1448.8,1635.8,1637.05,3,225,225,25795.15
2025-10-24,2025-11-25,27450,PE,1488.1,1488.1,1488.1,1488.1,1488.1,1,450,75,25795.15
2025-10-24,2025-11-25,27400,PE,1442.8,1454.0,1442.8,1448.1,1448.1,4,1275,0,25795.15
2025-10-24,2025-11-25,27250,PE,1259.45,1312.0,1259.45,1312.0,1312.0,2,600,150,25795.15
2025-10-24,2025-11-25,27200,PE,1143.1,1305.1,1130.0,1299.5,1313.0,22,7350,1125,25795.15
2025-10-24,2025-11-25,27050,PE,1149.3,1149.3,1149.3,1149.3,1179.8,1,300,-75,25795.15
2025-10-24,2025-11-25,27000,PE,929.0,1150.0,914.65,1080.9,1080.9,5378,542100,187200,25795.15
2025-10-24,2025-11-25,26950,PE,885.5,1038.8,885.5,1038.8,1038.8,8,750,75,25795.15
2025-10-24,2025-11-25,26900,PE,836.0,1048.0,831.8,985.5,985.5,56,4050,375,25795.15
2025-10-24,2025-11-25,26850,PE,899.7,976.55,897.8,976.55,1009.45,4,300,-75,25795.15
2025-10-24,2025-11-25,26650,PE,792.35,792.35,792.35,792.35,849.1,1,675,0,25795.15
2025-10-24,2025-11-25,26600,PE,612.4,794.0,603.0,737.55,737.55,231,18075,-225,25795.15
2025-10-24,2025-11-25,26500,PE,531.35,726.0,531.25,663.4,663.4,4709,504150,40575,25795.15
2025-10-24,2025-11-25,26400,PE,496.55,650.0,480.0,590.5,590.5,1312,81975,10275,25795.15
2025-10-24,2025-11-25,25950,PE,275.05,371.0,267.65,328.1,328.1,1356,43350,3075,25795.15
2025-10-24,2025-11-25,25900,PE,248.95,351.0,243.6,305.35,305.35,18821,415950,11025,25795.15
2025-10-24,2025-11-25,25850,PE,229.05,325.0,185.0,287.0,287.0,3351,65550,-12000,25795.15
2025-10-24,2025-11-25,25800,PE,207.0,307.4,197.35,266.85,266.85,23370,1345725,62700,25795.15
2025-10-24,2025-11-25,25750,PE,196.95,282.05,196.95,248.6,248.6,2420,82350,15975,25795.15
2025-10-24,2025-11-25,25700,PE,182.95,265.1,182.95,230.6,230.6,14874,926550,39825,25795.15
2025-10-24,2025-11-25,25650,PE,173.95,243.4,173.95,210.9,210.9,586,68475,675,25795.15
2025-10-24,2025-11-25,25500,PE,135.95,196.7,131.45,168.1,168.1,45339,2300175,131700,25795.15
2025-10-24,2025-11-25,25350,PE,118.8,153.8,109.05,130.85,130.85,982,40500,12600,25795.15
2025-10-24,2025-11-25,25150,PE,89.25,113.95,81.25,96.35,96.35,535,66525,6975,25795.15
