time,year,dir,reason,net_option,gross_option,cost,delta_model,prem_entry,prem_exit,iv,sl_pts,trail,entry_time,hold_min,fold
2024-07-02 10:10:00,2024,PUT,FLOOD_EXIT,-1294.4188367347829,-1202.33599618462,92.08284055016301,-1249.6250000000236,104.49495230132925,85.99747543695048,0.1383,67.7,False,2024-07-02 09:40:00,30.0,1
2024-07-03 12:30:00,2024,PUT,SL,-990.6925998159845,-910.2497280643911,80.44287175159344,-975.0,70.61750651962393,56.61366454940253,0.1364,30.0,False,2024-07-03 12:10:00,20.0,1
2024-07-04 11:40:00,2024,PUT,FLOOD_EXIT,-348.12095629749047,-270.12959677287654,77.99135952461396,-95.87499999990541,42.82826212175678,38.67242217140483,0.13205,49.1,False,2024-07-04 10:55:00,45.0,1
2024-07-05 11:25:00,2024,PUT,BE_SL,-44.85411864236782,69.61542983551226,114.46954847788008,97.5,150.67764513632392,151.74865174917795,0.12855,47.3,False,2024-07-05 10:40:00,45.0,1
2024-07-05 14:55:00,2024,PUT,BE_SL,-25.64529871650467,83.01381244754339,108.65911116404806,97.5,137.6012177182547,138.87835329437075,0.12855,35.3,False,2024-07-05 14:45:00,10.0,1
2024-07-08 11:15:00,2024,PUT,BE_SL,-5.038694950742496,91.46086477814606,96.49955972888856,97.5,110.2982179707833,111.70530819813939,0.12019247217335881,46.4,False,2024-07-08 11:05:00,10.0,1
2024-07-08 11:35:00,2024,PUT,FLOOD_EXIT,-223.86474336346294,-127.64398714119125,96.22075622227167,-113.75,110.36786950189708,108.40411585357106,0.12019247217335881,46.3,False,2024-07-08 11:15:00,20.0,1
2024-07-10 10:20:00,2024,PUT,TP,4178.9115295125,4268.128976903836,89.21744739133581,3409.2500000000473,80.71349812441804,146.3770208460155,0.1321725907986812,52.4,True,2024-07-10 09:50:00,30.0,1
2024-07-10 11:40:00,2024,PUT,FLOOD_EXIT,-988.0260944111726,-908.3856194908822,79.6404749202904,-1030.2500000000236,63.9529617980952,49.9777984213124,0.1321725907986812,82.6,False,2024-07-10 11:15:00,25.0,1
2024-07-11 11:50:00,2024,PUT,FLOOD_EXIT,-623.6192909925411,-524.2890763110427,99.33021468149845,-22.750000000023647,118.60124848738451,110.53526269798385,0.5950340531362539,42.4,False,2024-07-11 11:20:00,30.0,1
2024-07-12 14:20:00,2024,CALL,BE_SL,-27.526722618584074,79.38402346578187,106.91074608436594,97.5,133.69081459272638,134.91210726143072,0.09418085380268221,38.7,False,2024-07-12 13:30:00,50.0,1
2024-07-16 14:10:00,2024,PUT,TRAIL_SL,375.53523329969653,458.8401033785067,83.30487007881014,492.3750000000473,78.28231990666973,85.34139842018521,0.09698847916200588,30.0,True,2024-07-16 12:25:00,105.0,1
2024-07-16 14:35:00,2024,PUT,BE_SL,2.5779882771337412,83.53391330317208,80.95592502603834,97.5,63.23021817850349,64.5153553062446,0.09698847916200588,33.0,False,2024-07-16 14:25:00,10.0,1
2024-07-18 11:30:00,2024,PUT,TRAIL_SL,667.789267357341,758.4431284210859,90.65386106374487,992.5500000000284,95.06934369237933,106.7376995142422,0.40211401671866553,48.7,True,2024-07-18 11:00:00,30.0,1
2024-07-18 12:10:00,2024,PUT,SL,-2273.906079007776,-2190.6799872266765,83.22609178109971,-2005.2500000000236,87.76286864147369,54.060099607217126,0.40211401671866553,61.7,False,2024-07-18 11:40:00,30.0,1
2024-07-19 10:20:00,2024,PUT,TRAIL_SL,1036.7505925355608,1187.9809866176583,151.23039408209755,1240.1999999999953,229.5914994040795,247.8681299674281,0.18622288542733947,60.7,True,2024-07-19 09:35:00,45.0,1
2024-07-19 12:05:00,2024,PUT,TRAIL_SL,1110.6533817785498,1262.2149457344676,151.56156395591782,1337.6999999999953,230.098886219399,249.51757769223696,0.18622288542733947,51.9,True,2024-07-19 10:40:00,85.0,1
2024-07-19 12:30:00,2024,PUT,FLOOD_EXIT,1125.5763520767512,1273.787130842984,148.21077876623275,1324.375,222.5457229325002,242.14244802239227,0.18622288542733947,37.9,True,2024-07-19 12:05:00,25.0,1
2024-07-22 10:05:00,2024,PUT,FLOOD_EXIT,-1996.4062745868798,-1851.39172473685,145.01454985002985,-1901.25,225.28990110512677,196.80695149379062,0.2441961185330779,90.0,False,2024-07-22 09:35:00,30.0,1
2024-07-23 10:30:00,2024,PUT,TRAIL_SL,916.1660576643517,1019.214337723497,103.04828005914537,1039.3499999999858,122.045161563683,137.7253821440445,0.16090790060348495,57.6,True,2024-07-23 09:45:00,45.0,1
2024-07-23 11:00:00,2024,PUT,SL,-2012.8079809849403,-1916.433831219665,96.37414976527529,-2145.0,116.38649688557416,86.9028994821947,0.16090790060348495,66.0,False,2024-07-23 10:35:00,25.0,1
2024-07-23 12:20:00,2024,PUT,TP,10019.462474780386,10134.285297252572,114.82282247218623,7834.125000000095,119.54218902863431,275.45427052482773,0.16090790060348495,90.0,True,2024-07-23 12:00:00,20.0,1
2024-07-23 13:55:00,2024,PUT,SL,-2595.2373268728534,-2501.843101882878,93.39422498997534,-2925.0,111.5590348977712,73.06914102265,0.16090790060348495,90.0,False,2024-07-23 13:15:00,40.0,1
2024-07-23 14:55:00,2024,CALL,BE_SL,-70.50540617907569,29.57165259475005,100.07705877382574,97.5,118.5195633990079,118.97451190046559,0.16090790060348495,90.0,False,2024-07-23 14:05:00,50.0,1
2024-07-24 10:30:00,2024,PUT,BE_SL,-33.408284746189864,55.06181082162584,88.4700955678157,97.5,92.40205946563583,93.249164247507,0.1549656189107031,90.0,False,2024-07-24 10:00:00,30.0,1
